original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
officials said south korean exports to europe dropped 5.3 % to $ 3.02 billion while imports from there went up 17 % to $ 2.61 billion .,officials,said,dropped went said,exports imports officials,officials south korean exports to europe 5.3 % dropped to $ 3.02 billion said while imports from there went up 17 % to $ 2.61 billion .
"the two said they must still do more laboratory tests , then experiment on animals .",they,do,do,they,"the two they more laboratory tests must still do , then experiment on animals said ."
they said they hoped to conduct tests on human patients in the u.s. by late next year .,they,said,said hoped,they they,they they tests to conduct on human patients in the u.s. by late next year hoped said .
"he said that when scientists from the two countries meet again in january in new orleans , the japanese will present at least three more drugs for human testing .",he,said,present meet said,japanese scientists he,"he that scientists from the two countries when meet again in january in new orleans , the japanese at least three more drugs will present for human testing said ."
analysts said that 6.3 % level marked the poorest showing for any major british rights issue since the 1987 global stock market crash .,analysts,said,marked said,level analysts,analysts that 6.3 % level the poorest showing for any major british rights issue since the 1987 global stock market crash marked said .
and he questions the white house dedication .,he,questions,questions,he,and he the white house dedication questions .
"in japan , by contrast , companies tend to develop their own talent and promote from within .",companies,tend,tend,companies,"in japan , by contrast , companies their own talent to develop and promote from within tend ."
americans stay longer with japanese firms than american companies .,americans,stay,stay,americans,americans stay longer with japanese firms than american companies .
but they think promotions are limited .,they,think,limited think,promotions they,but they promotions are limited think .
dedication runs high .,dedication,runs,runs,dedication,dedication high runs .
she was the only staff physician available to treat aids patients last summer and now she has the help of only two doctors part time .,she,has,has was,she she,she was the only staff physician available aids patients to treat last summer and she the help of only two doctors part time now has .
the checkoff : at least somebody gains on layoffs .,somebody,gains,gains,somebody,the checkoff : at least somebody gains on layoffs .
"and somebody loses on the expected repeal of section 89 , the benefits test fought by most employers .",somebody,loses,loses,somebody,"and somebody loses on the expected repeal of section 89 , the benefits test fought by most employers ."
parliament is expected to discuss next month whether to change the law .,parliament,expected,expected,parliament,parliament whether the law to change to discuss next month is expected .
"in a sign of easing tension between beijing and hong kong , china said it will again take back illegal immigrants caught crossing into the british colony .",china,said,take said,it china,"in a sign of easing tension between beijing and hong kong , china it illegal immigrants crossing into the british colony caught will again take back said ."
"china had refused to repatriate citizens who sneaked into hong kong illegally since early this month , when the colony allowed a dissident chinese swimmer to flee to the u.s. .",china,refused,refused allowed,china colony,"china citizens who sneaked illegally into hong kong to repatriate had refused since early this month , the colony a dissident chinese swimmer to flee to the u.s. when allowed ."
"earlier this year , japan said it would cut the number of its drift-net vessels in the south pacific by two-thirds , or down to 20 .",japan,said,cut said,it japan,"earlier this year , japan it the number of its drift-net vessels in the south pacific would cut by two-thirds , or down to 20 said ."
this is just not so .,this,is,is,this,this is just not so .
this is an enviably low level .,this,is,is,this,this is an enviably low level .
this helps explain the triple-a rating enjoyed by our bonds and our ability to borrow $ 9.3 billion in fiscal 1989 on the most advantageous terms .,this,helps,helps,this,this the triple-a rating enjoyed by our bonds and our ability $ 9.3 billion to borrow in fiscal 1989 on the most advantageous terms explain helps .
"over the years , it has helped encourage investments by entrepreneurs in the third world through its extensive credit operations and through loans and investments by the international finance corp .",it,helped,helped,it,"over the years , it investments by entrepreneurs in the third world encourage through its extensive credit operations and through loans and investments by the international finance corp has helped ."
"these are not the actions of a development agency wed to central planning and to the concentration of investment decisions in the hands of government , as mr. roberts alleges .",these,are,are alleges,these roberts,"these are not the actions of a development agency wed to central planning and to the concentration of investment decisions in the hands of government , as mr. roberts alleges ."
conasupo controls prices on agricultural goods and operates retail outlets where basic consumer items are sold at state-subsidized prices .,conasupo,controls,controls sold,conasupo items,conasupo prices on agricultural goods controls and retail outlets basic consumer items where are sold at state-subsidized prices operates .
"in 1987 , china exported 65 million pounds of mushrooms , valued at $ 47 million , to the u.s. .",china,exported,exported,china,"in 1987 , china 65 million pounds of mushrooms , valued at $ 47 million , exported to the u.s. ."
this is not the case .,this,is,is,this,this is not the case .
"through these investigations we do not focus on the street drug user , but rather we target and attack major drug-trafficking organizations that control a large segment of the drug market .",we,focus,target focus,we we,"through these investigations we do not focus on the street drug user , but we major drug-trafficking organizations that a large segment of the drug market control rather target and attack ."
"in fact , we have agents assigned full time to assist the mpd in drug-related crimes such as homicide and other crimes of violence .",we,have,have,we,"in fact , we agents full time assigned the mpd to assist in drug-related crimes such as homicide and other crimes of violence have ."
shareholders will also receive one cent per share for the redemption of preferred stock purchase rights .,shareholders,receive,receive,shareholders,shareholders one cent per share will also receive for the redemption of preferred stock purchase rights .
"in may , ramada sold its marie callender pie shops inc. unit to a group of private investors as part of its plan to focus on its casinos in atlantic city and in las vegas and laughlin , nev .",ramada,sold,sold,ramada,"in may , ramada its marie callender pie shops inc. unit sold to a group of private investors as part of its plan to focus on its casinos in atlantic city and in las vegas and laughlin , nev ."
responses were weighted on the basis of age and gender to conform with u.s. census data .,responses,weighted,weighted,responses,responses to conform with u.s. census data were weighted on the basis of age and gender .
( braniff declined ) .,braniff,declined,declined,braniff,( braniff declined ) .
"when i asked american airlines for its side of the story for use in my mba class , where i teach business ethics , it did not respond .",it,respond,respond asked teach,it i i,"i american airlines when asked for its side of the story for use in my mba class , i business ethics where teach , it did not respond ."
kraft recently agreed to spend an additional $ 3 million on similar programs through 1990 .,kraft,agreed,agreed,kraft,kraft an additional $ 3 million to spend on similar programs through 1990 recently agreed .
they are coming to publishers looking for ideas .,they,coming,coming,they,they are coming to publishers looking for ideas .
they know all the answers and are not used to working more than 40 hours a week .,they,know,know,they,they all the answers know and are not used more than 40 hours a week to working .
"unfortunately , they are in the minority .",they,are,are,they,"unfortunately , they are in the minority ."
i would view it as a net positive .,i,view,view,i,i it would view as a net positive .
earnings have rebounded in 1989 after a 20 % decline last year .,earnings,rebounded,rebounded,earnings,earnings have rebounded in 1989 after a 20 % decline last year .
"reebok said mr. labonte will resume the presidency of vantage group inc. , a california-based venture capital firm that he founded in 1983 .",reebok,said,founded resume said,he labonte reebok,"reebok mr. labonte the presidency of vantage group inc. , a california-based venture capital firm he that founded in 1983 will resume said ."
before that he was president and chief operating officer of twentieth century-fox film corp .,he,was,was,he,before that he was president and chief operating officer of twentieth century-fox film corp .
reebok added that mr. fireman will assume the title of president .,reebok,added,assume added,fireman reebok,reebok that mr. fireman the title of president will assume added .
but they are also talking about new magazines .,they,talking,talking,they,but they are also talking about new magazines .
lang is cutting costs and will attempt to operate the magazine with only subscription revenue .,lang,cutting,cutting,lang,lang costs is cutting and the magazine to operate with only subscription revenue will attempt .
he would not reveal which magazines he is considering .,he,reveal,reveal considering,he he,he he which magazines is considering would not reveal .
it happened four days after he was sentenced to life in prison for ordering a 1979 murder .,it,happened,happened sentenced,it he,it happened four days after he was sentenced to life in prison for a 1979 murder ordering .
"with jury verdicts getting bigger all the time , companies are increasingly willing to pay huge sums for such advice .",companies,are,are getting,companies verdicts,"with jury verdicts bigger getting all the time , companies are increasingly willing huge sums to pay for such advice ."
it advised the national football league in its largely successful defense of antitrust charges by the united states football league .,it,advised,advised,it,it the national football league advised in its largely successful defense of antitrust charges by the united states football league .
"and it helped win defense verdicts in product-liability suits involving scores of products , ranging from firestone 500 tires to the anti-nausea drug bendectin .",it,helped,helped,it,"and it defense verdicts win in product-liability suits involving scores of products , ranging from firestone 500 tires to the anti-nausea drug bendectin helped ."
( ibm won the case . ),ibm,won,won,ibm,( ibm the case won ) .
they are what they are .,they,are,are,they,they what they are are .
logic plays a minimal role here .,logic,plays,plays,logic,logic here plays a minimal role .
"studies show , the consultants say , that people absorb information better and remember it longer if they receive it visually .",studies,show,say absorb receive show,consultants people they studies,"studies that people information absorb better and it remember longer if they it receive visually show , the consultants say , ."
lawyers remain divided about whether anything is wrong with all this .,lawyers,remain,remain is,lawyers anything,lawyers divided about whether anything is wrong with all this remain .
"supporters acknowledge that the process aims to manipulate , but they insist that the best trial lawyers have always employed similar tactics .",supporters,acknowledge,employed insist aims acknowledge,lawyers they process supporters,"supporters that the process to manipulate aims acknowledge , but they that the best trial lawyers similar tactics have always employed insist ."
"in most civil cases , judges allow each side three such challenges .",judges,allow,allow,judges,"in most civil cases , judges three such challenges allow each side ."
"for complex cases , judges sometimes allow many more .",judges,allow,allow,judges,"for complex cases , judges many more sometimes allow ."
"though silicon graphics is much smaller than digital , hewlett and sun , it has emerged in recent years as a feared adversary in this graphics portion of the workstation market .",it,emerged,is emerged,graphics it,"though silicon graphics is much smaller than digital , hewlett and sun , it has emerged in recent years as a feared adversary in this graphics portion of the workstation market ."
"profit was $ 5.2 million , compared with $ 1 million for the year-ago quarter .",profit,was,was,profit,"profit was $ 5.2 million , compared with $ 1 million for the year-ago quarter ."
"cfcs are the primary ingredient in a gas , often referred to by the du pont trade name freon , which is compressed to liquid form to serve as the cooling agent in refrigeration and air-conditioning equipment .",cfcs,are,are compressed,cfcs gas,"cfcs are the primary ingredient in a gas , often referred to by the du pont trade name freon , which to serve as the cooling agent in refrigeration and air-conditioning equipment is compressed to liquid form ."
"it is generally agreed that when cfcs rise from earth to stratosphere , the chlorine in them is capable of interfering with the process through which ultraviolet rays split oxygen molecules and form ozone .",it,agreed,agreed split is,it rays chlorine,"it that when cfcs rise from earth to stratosphere , the chlorine in them is capable of interfering with the process through which ultraviolet rays oxygen molecules split and form ozone is generally agreed ."
but it is at least worthy of some note that there are very few refrigerators in antarctica .,it,is,is are,it refrigerators,but it is at least worthy of some note that very few refrigerators there are in antarctica .
it is interested in making some money advising industry on how to convert to a world without cfcs .,it,interested,interested,it,it is interested in some money making industry advising on how to convert to a world without cfcs .
"maybe we should ask why it was that du pont so quickly capitulated and issued a statement , giving it wide publicity , that it was withdrawing cfcs .",we,ask,ask capitulated was withdrawing,we pont it it,"we it why was du pont that so quickly capitulated and a statement , it wide publicity giving , that it cfcs was withdrawing issued maybe should ask ."
they needed new crises to generate new grants and contracts .,they,needed,needed,they,they new crises needed new grants and contracts to generate .
"in other words , environmentalism has created a whole set of vested interests that fare better when there are many problems than when there are few .",environmentalism,created,created are fare,environmentalism problems interests,"in other words , environmentalism a whole set of vested interests that fare better many problems when there are than few when there are has created ."
consumers pay the bill for all this in the price of a refrigerator or an air-conditioned car .,consumers,pay,pay,consumers,consumers the bill for all this pay in the price of a refrigerator or an air-conditioned car .
"if they were really getting insurance against environmental disaster , the price would be cheap .",they,getting,getting,they,"if they insurance against environmental disaster were really getting , the price would be cheap ."
"but if there is no impending threat , it can get to be very expensive .",it,get,get is,it threat,"but if no impending threat there is , it to be very expensive can get ."
they also support a tax credit for employers to offset the cost of hiring and training workers who temporarily replace employees on parental leave .,they,support,support,they,they a tax credit for employers the cost of workers who employees on parental leave temporarily replace hiring and training to offset also support .
firms are permitted wide flexibility in the child-care arrangements they provide .,firms,permitted,provide permitted,they firms,firms wide flexibility in the child-care arrangements they provide are permitted .
( he reports his business is up slightly from customers replacing old stock . ),he,reports,reports is,he customers,( he his business customers is from old stock up slightly replacing reports ) .
but critics consider the changes regressive .,critics,consider,consider,critics,but critics the changes regressive consider .
"in other words , it was a better-than-average manhattan commute .",it,was,was,it,"in other words , it was a better-than-average manhattan commute ."
"it will take several weeks to repair the bridge , and several months to repair some of the 101 connections .",it,take,take,it,"it the bridge to repair will take several weeks , and several months some of the 101 connections to repair ."
"but in spite of a wind-driven rainstorm , gridlock never materialized , mainly because the bay area rapid transit subway system carried 50 % more passengers than normal .",gridlock,materialized,materialized carried,gridlock system,"but in spite of a wind-driven rainstorm , gridlock never materialized , because the bay area rapid transit subway system 50 % more passengers than normal mainly carried ."
"officials also suspect that traffic benefited from steps by major employers to get workers to come in at odd hours , or that many workers are still staying at home .",officials,suspect,staying benefited suspect,workers traffic officials,"officials that traffic benefited from steps by major employers workers to come in at odd hours to get , or that many workers are still staying at home also suspect ."
"yesterday , she was still waiting at a bus stop after three hours , trying to transfer to a bus going to the financial district .",she,waiting,waiting,she,"yesterday , she was still waiting at a bus stop after three hours , to transfer to a bus going to the financial district trying ."
"but while traffic was heavy early in the commute over the golden gate , by 8 a.m. it already had thinned out .",it,thinned,was thinned,traffic it,"but while traffic was heavy early in the commute over the golden gate , by 8 a.m. it already had thinned out ."
"at the san mateo bridge , which connects the san francisco peninsula with the east bay , police were surprised at the speed with which traffic moved .",police,surprised,surprised moved connects,police traffic bridge,"at the san mateo bridge , which the san francisco peninsula connects with the east bay , police were surprised at the speed with which traffic moved ."
"then he unleashed his own , unstoppable , attack .",he,unleashed,unleashed,he,"he his own , unstoppable , attack then unleashed ."
"and in the second game , with mr. kasparov advancing ferociously as white , d.t. offered feeble resistance and lost even faster .",d.t.,offered,advancing offered,kasparov d.t.,"and in the second game , with mr. kasparov advancing ferociously as white , d.t. feeble resistance offered and lost even faster ."
"well , mankind can rest easier for now .",mankind,rest,rest,mankind,"well , mankind can rest easier for now ."
"though almost everybody at the playing site had been looking for the 26-year-old soviet to beat the pennsylvania-based computer , he gave the machine a far worse drubbing than many expected .",he,gave,looking beat gave,everybody soviet he,"though almost everybody at the playing site had been looking for the 26-year-old soviet the pennsylvania-based computer to beat , he a far worse drubbing than many expected gave the machine ."
"and when mr. kasparov strode into the playing hall , he called the outcome .",he,called,strode called,kasparov he,"and mr. kasparov when strode into the playing hall , he the outcome called ."
"in fact , d.t. never left home , carnegie mellon university in pittsburgh , but communicated with its human handlers by telephone link .",d.t.,left,left,d.t.,"in fact , d.t. home , carnegie mellon university in pittsburgh , never left but communicated with its human handlers by telephone link ."
"this became apparent as game one , a sicilian defense by mr. kasparov , proceeded .",this,became,became proceeded,this game,"this apparent became as game one , a sicilian defense by mr. kasparov , proceeded ."
"instead of castling , a standard measure to safeguard the king , d.t. made a second-rate rook maneuver at move 13 ; then it put a knight offside on move 16 .",d.t.,made,made put,d.t. it,"instead of castling , a standard measure the king to safeguard , d.t. a second-rate rook maneuver made at move 13 ; it a knight then put offside on move 16 ."
"by move 21 , d.t. had fallen into a deep positional trap .",d.t.,fallen,fallen,d.t.,"by move 21 , d.t. had fallen into a deep positional trap ."
"consistently , d.t. was over-optimistic about its chances , which it continually sized up , in numerical form .",d.t.,was,was sized,d.t. it,"consistently , d.t. was over-optimistic about its chances , which it continually sized up , in numerical form ."
"and when a defensive move was called for , d.t. passed up an obvious pawn move and instead exposed its queen to immediate tactical threats .",d.t.,passed,passed called,d.t. move,"and a defensive move when was called for , d.t. an obvious pawn move passed up and its queen instead exposed to immediate tactical threats ."
"he says that he knew he was getting a zero-coupon cd and that he had previously invested in tigrs ( treasury income growth receipts ) , a type of zero-coupon treasury security sold by merrill lynch .",he,says,getting knew says invested,he he he he,"he that he he a zero-coupon cd was getting and that he had previously invested in tigrs ( treasury income growth receipts ) , a type of zero-coupon treasury security sold by merrill lynch knew says ."
"americans are drinking less , but young professionals from australia to west germany are rushing to buy premium-brand american vodka , brandy and other spirits .",americans,drinking,rushing drinking,professionals americans,"americans are drinking less , but young professionals from australia to west germany premium-brand american vodka , brandy and other spirits to buy are rushing ."
"in recent years , growth has come in the foreign markets .",growth,come,come,growth,"in recent years , growth has come in the foreign markets ."
mexico is the biggest importer of both rum and brandy from the u.s. .,mexico,is,is,mexico,mexico is the biggest importer of both rum and brandy from the u.s. .
suntory distributes brown-forman bourbons in japan .,suntory,distributes,distributes,suntory,suntory brown-forman bourbons distributes in japan .
"bourbon makes up just 1 % of world-wide spirits consumption , but it represented 57 % of u.s. liquor exports last year , according to jobson ; no other category had more than 19 % .",bourbon,makes,makes had represented,bourbon category it,"bourbon just 1 % of world-wide spirits consumption makes up , but it 57 % of u.s. liquor exports represented last year , according to jobson ; no other category more than 19 % had ."
revenue reached $ 1.1 billion from $ 1.01 billion .,revenue,reached,reached,revenue,revenue $ 1.1 billion reached from $ 1.01 billion .
"publishing reported operating profit was $ 33.3 million , nearly flat with the year-before $ 33 million .",publishing,reported,reported was,publishing profit,"publishing operating profit was $ 33.3 million , nearly flat with the year-before $ 33 million reported ."
revenue eased 0.3 % to $ 3.45 billion from $ 3.46 billion .,revenue,eased,eased,revenue,revenue 0.3 % eased to $ 3.45 billion from $ 3.46 billion .
nortek has agreed not to acquire any securities of federal-mogul for 10 years and not to influence company affairs during that period .,nortek,agreed,agreed,nortek,nortek any securities of federal-mogul not to acquire for 10 years and company affairs not to influence during that period has agreed .
"weyerhaeuser said its paneling business employs about 300 workers at two facilities in chesapeake , va. , and hancock , vt .",weyerhaeuser,said,said employs,weyerhaeuser business,"weyerhaeuser its paneling business about 300 workers employs at two facilities in chesapeake , va. , and hancock , vt said ."
manville said it expects the plant to begin operating at the end of 1991 .,manville,said,expects said,it manville,manville it the plant operating at the end of 1991 to begin expects said .
"with economic growth slowing , they say they believe the fed should ease credit even further .",they,say,ease believe say,fed they they,"with economic growth slowing , they they the fed credit should ease even further believe say ."
"but for the most part , officials have avoided expressing those views in public , fearing they would unnecessarily antagonize the fed .",officials,avoided,antagonize avoided,they officials,"but for the most part , officials those views expressing in public they the fed would unnecessarily antagonize fearing have avoided , ."
revenue rose 12 % to $ 1.63 billion from $ 1.46 billion .,revenue,rose,rose,revenue,revenue 12 % rose to $ 1.63 billion from $ 1.46 billion .
"in the nine months , earnings rose 12 % to $ 555.6 million , or $ 1.49 a share , from $ 494.4 million , or $ 1.31 a share , a year earlier .",earnings,rose,rose,earnings,"in the nine months , earnings 12 % rose to $ 555.6 million , or $ 1.49 a share , from $ 494.4 million , or $ 1.31 a share , a year earlier ."
revenue rose 11 % to $ 4.56 billion from $ 4.12 billion .,revenue,rose,rose,revenue,revenue 11 % rose to $ 4.56 billion from $ 4.12 billion .
she said the company could pay as much as 25 % more for the ships .,she,said,pay said,company she,she the company as much as 25 % more could pay for the ships said .
"jerell paid ms. garratt royalties for the line known as multiples by sandra garratt , which are sold primarily through department stores .",jerell,paid,paid sold,jerell line,"jerell royalties for the line known as multiples by sandra garratt , which are sold primarily through department stores paid ms. garratt ."
he declined to make a specific earnings estimate .,he,declined,declined,he,he a specific earnings estimate to make declined .
"sales rose 2.8 % to $ 864.1 million , from $ 840.4 million .",sales,rose,rose,sales,"sales 2.8 % rose to $ 864.1 million , from $ 840.4 million ."
"eaton said sales of truck axles , transmissions and other parts fell 7.2 % to $ 295 million .",eaton,said,said fell,eaton sales,"eaton sales of truck axles , transmissions and other parts 7.2 % fell to $ 295 million said ."
"eaton earned from continuing operations $ 165.1 million , or $ 4.40 a share , down 7 % from $ 177.5 million , or $ 4.76 a share , a year earlier .",eaton,earned,earned,eaton,"eaton $ 165.1 million , or $ 4.40 a share , down 7 % from $ 177.5 million , or $ 4.76 a share , a year earlier earned from continuing operations ."
"in new york stock exchange composite trading , eaton closed at $ 57.50 a share , down $ 2.50 .",eaton,closed,closed,eaton,"in new york stock exchange composite trading , eaton closed down $ 2.50 at $ 57.50 a share , ."
"like other east bloc countries , poland possesses environmental laws more honored in their breach than in their observance .",poland,possesses,possesses,poland,"like other east bloc countries , poland environmental laws more honored in their breach than in their observance possesses ."
norms are consistently exceeded at 60 % of nitrogen oxide monitoring sites and 80 % of those for dust and soot emissions .,norms,exceeded,exceeded,norms,norms are consistently exceeded at 60 % of nitrogen oxide monitoring sites and 80 % of those for dust and soot emissions .
poland produces about 20 times more soot and five times more sulfur dioxide and solid waste per unit of gross national product than does western europe .,poland,produces,does produces,europe poland,poland about 20 times more soot and five times more sulfur dioxide and solid waste per unit of gross national product than western europe does produces .
"they repeatedly noted that environmental progress could not be secured without true ownership , genuine competition based on market factors , and the risk of bankruptcy if a business makes the wrong decisions .",they,noted,noted makes secured,they business progress,"they that environmental progress could not be secured without true ownership , genuine competition based on market factors , and the risk of bankruptcy if a business the wrong decisions makes repeatedly noted ."
"faced with a $ 40 billion foreign debt and skyrocketing inflation , poland must privatize industry and eliminate subsidies to stabilize its currency and qualify for international assistance .",poland,privatize,privatize,poland,"faced with a $ 40 billion foreign debt and skyrocketing inflation , poland industry its currency to stabilize and qualify for international assistance must privatize and subsidies eliminate ."
"that means simple , clear rules that secure the first large blocks of reduction , deferring more complex issues such as risk .",that,means,means,that,"that simple , clear rules that the first large blocks of reduction secure , more complex issues such as risk deferring means ."
"it also means use of quantity-based pollution limits such as transferable permits , rather than price-based limits such as effluent fees .",it,means,means,it,"it use of quantity-based pollution limits such as transferable permits , rather than price-based limits such as effluent fees also means ."
"while polish data have been freely available since 1980 , it was no accident that participants urged the free flow of information .",it,was,was urged,it participants,"while polish data have been freely available since 1980 , it was no accident that participants the free flow of information urged ."
"it finished at 467.22 , down 3.45 .",it,finished,finished,it,"it finished down 3.45 at 467.22 , ."
"it said net income was 17 cents a share in the third quarter , compared with 16 cents a share a year earlier .",it,said,was said,income it,"it net income was 17 cents a share in the third quarter , compared with 16 cents a share a year earlier said ."
they say investors will favor companies that historically have posted annual earnings growth of 15 % to 20 % .,they,say,favor say,investors they,they investors companies that annual earnings growth of 15 % to 20 % historically have posted will favor say .
"amgen rose 2 1/4 to 54 3/4 on almost 800,000 shares , and cvb financial jumped 4 to 41 on only 1,000 shares .",amgen,rose,jumped rose,financial amgen,"amgen 2 1/4 rose to 54 3/4 on almost 800,000 shares , and cvb financial 4 jumped to 41 on only 1,000 shares ."
it is not surprising that parents find this romantic extravagance so attractive .,it,is,is find,it parents,it is not surprising that parents this romantic extravagance so attractive find .
"but it is unfair to dump on teachers , as distinct from the educational establishment .",it,is,is,it,"but it is unfair to dump on teachers , as distinct from the educational establishment ."
"i know many schoolteachers and , on the whole , they are seriously committed to conscientious teaching .",i,know,know committed,i they,"i many schoolteachers know and , on the whole , they are seriously committed to conscientious teaching ."
"if he were brilliant , he probably would not be a family doctor in the first place .",he,were,were,he,"if he were brilliant , he probably would not be a family doctor in the first place ."
"if he is competent and conscientious , he serves us well .",he,serves,serves is,he he,"if he is competent and conscientious , he us serves well ."
whether they are or are not underpaid is a problem of equity ; it is not an educational problem .,they,are,are is,they it,whether they underpaid are or are not is a problem of equity ; it is not an educational problem .
it is silly libel on our teachers to think they would educate our children better if only they got a few thousand dollars a year more .,it,is,is educate got,it they they,it is silly libel on our teachers they our children would educate better if they a few thousand dollars a year more only got to think .
"it is also the kind of libel politicians find useful , since it helps them strike a friendly posture on behalf of an important constituency .",politicians,find,helps find is strike,it politicians it them,"it is also the kind of libel politicians useful find , since it them a friendly posture strike on behalf of an important constituency helps ."
"we really do know all we need to know , if only we could assimilate this knowledge into our thinking .",we,know,know assimilate need,we we we,"we all we to know need really do know , if we this knowledge only could assimilate into our thinking ."
"they are inevitably inclined to echo the conventional pap , since this is the least controversial option that is open to them .",they,inclined,inclined is,they this,"they the conventional pap to echo are inevitably inclined , since this is the least controversial option that is open to them ."
"whether desirable or not , this is a child-care program , not an educational program .",this,is,is,this,"whether desirable or not , this is a child-care program , not an educational program ."
"we know that very early exposure to schooling improves performance in the first grade , but afterward the difference is quickly washed away .",we,know,improves know washed,exposure we difference,"we that very early exposure to schooling performance in the first grade improves know , but the difference afterward is quickly washed away ."
parents are too likely to blame schools for the educational limitations of their children .,parents,are,are,parents,parents are too likely schools to blame for the educational limitations of their children .
"if parents are dissatisfied with a school , they should have the option of switching to another .",they,have,have dissatisfied,they parents,"if parents are dissatisfied with a school , they the option of switching to another should have ."
that is the way the system works .,that,is,is works,that system,that is the way the system works .
they are based on dubious psychological and sociological theories rather than on educational experience .,they,based,based,they,they are based on dubious psychological and sociological theories rather than on educational experience .
"consultants have said that it will take a while for all the pieces of the ibm strategy to fall into place , even though the specific products ibm unveiled will generally be available by the end of the first quarter .",consultants,said,fall unveiled take said,pieces ibm it consultants,"consultants that it a while will take for all the pieces of the ibm strategy to fall into place , even though the specific products ibm unveiled will generally be available by the end of the first quarter have said ."
he said he expects ibm to unveil similar strategies for other industries in coming months .,he,said,expects said,he he,he he ibm similar strategies for other industries to unveil in coming months expects said .
"ibm can obviously bring its expertise to bear on problems related to computer manufacturing , but it could also help customers on software to deal with such things as changes in engineering documents .",ibm,bring,help bring,it ibm,"ibm its expertise to bear on problems related to computer manufacturing can obviously bring , but it customers could also help on software to deal with such things as changes in engineering documents ."
nomura said its pretax profits inched up 0.9 % to 248.91 billion yen ( us$ 1.75 billion ) from 246.60 billion yen in the six months ended march 31 .,nomura,said,said inched,nomura profits,nomura its pretax profits 0.9 % inched up to 248.91 billion yen ( us$ 1.75 billion ) from 246.60 billion yen in the six months ended march 31 said .
daiwa said its pretax profits surged 9.6 % to 171.04 billion yen from 156.12 billion yen in the preceding six-month term .,daiwa,said,said surged,daiwa profits,daiwa its pretax profits 9.6 % surged to 171.04 billion yen from 156.12 billion yen in the preceding six-month term said .
yamaichi said its pretax profit increased 8.9 % to 117.94 billion yen from 108.28 billion yen .,yamaichi,said,increased said,profit yamaichi,yamaichi its pretax profit 8.9 % increased to 117.94 billion yen from 108.28 billion yen said .
"he succeeds paul j. montle , 42 , who will remain chairman .",he,succeeds,succeeds,he,"he paul j. montle , 42 , who chairman will remain succeeds ."
eagle also said it received a commitment for as much as $ 8 million in financing from norfolk capital group inc .,eagle,said,received said,it eagle,eagle it a commitment for as much as $ 8 million in financing from norfolk capital group inc received also said .
"in its bankruptcy-law petition , filed in u.s. bankruptcy court in manhattan , eagle said its problems began in 1987 and early 1988 when its then-senior lender , bankers trust co. , reduced its credit line .",eagle,said,began reduced said,problems lender eagle,"in its bankruptcy-law petition , filed in u.s. bankruptcy court in manhattan , eagle its problems began in 1987 and early 1988 its then-senior lender , bankers trust co. , its credit line when reduced said ."
"in september 1988 , eagle acquired biny clothing inc. , a closely held new york chain operated under the bonds name .",eagle,acquired,acquired,eagle,"in september 1988 , eagle biny clothing inc. , a closely held new york chain operated under the bonds name acquired ."
"at the time , eagle reached a new credit agreement with bankers trust and with bank leumi trust co. of new york for $ 8 million , and a new subordinated debt accord with first century partners and biny management for $ 2 million .",eagle,reached,reached,eagle,"at the time , eagle a new credit agreement with bankers trust and with bank leumi trust co. of new york for $ 8 million , and a new subordinated debt accord with first century partners and biny management for $ 2 million reached ."
but eagle said the financing was insufficient and sales during the past fiscal year sagged .,eagle,said,said was sagged,eagle financing sales,but eagle said the financing was insufficient and sales during the past fiscal year sagged .
"largely to meet tougher new capital requirements , thrifts reduced their assets $ 13.4 billion in august , by selling such assets as mortgage-backed securities and loans .",thrifts,reduced,reduced,thrifts,"tougher new capital requirements largely to meet , thrifts $ 13.4 billion reduced their assets in august , by such assets selling as mortgage-backed securities and loans ."
"as thrifts sell assets to improve their capital-to-asset ratio , as required under the new law passed in august , they must also reduce liabilities , such as deposits .",they,reduce,sell reduce,thrifts they,"as thrifts assets sell their capital-to-asset ratio to improve , as required under the new law passed in august , they liabilities , such as deposits must also reduce ."
"not including thrifts under government conservatorship , s&ls reduced their assets by $ 10.1 billion from the previous month , and deposit outflows totaled $ 3.9 billion .",s&ls,reduced,reduced totaled,s&ls outflows,"not including thrifts under government conservatorship , s&ls their assets reduced by $ 10.1 billion from the previous month , and deposit outflows $ 3.9 billion totaled ."
"for the 264 insolvent thrifts under government management at the end of august , assets declined by $ 3.3 billion and withdrawals exceeded deposits by $ 1.2 billion .",assets,declined,exceeded declined,withdrawals assets,"for the 264 insolvent thrifts under government management at the end of august , assets declined by $ 3.3 billion and withdrawals deposits exceeded by $ 1.2 billion ."
"thrifts raised capital mostly by selling mortgages and mortgage-backed securities , which were reduced by $ 7.8 billion in august from the prior month .",thrifts,raised,raised,thrifts,"thrifts capital raised by mortgages and mortgage-backed securities , which were reduced by $ 7.8 billion in august from the prior month mostly selling ."
"as of aug. 31 , thrifts held $ 185 billion in mortgage-backed securities .",thrifts,held,held,thrifts,"as of aug. 31 , thrifts $ 185 billion in mortgage-backed securities held ."
"for the prior year , deposits exceeded withdrawals by $ 8.8 billion .",deposits,exceeded,exceeded,deposits,"for the prior year , deposits withdrawals exceeded by $ 8.8 billion ."
