original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
one reason for his gloom is a weekly tally he keeps of stocks within a point of hitting new highs or lows .,he,keeps,keeps is,he reason,one reason for his gloom is a weekly tally he of stocks within a point of new highs or lows hitting keeps .
"he favors fpl group inc. , florida progress corp. , teco energy inc. , wisconsin energy corp. , and dominion resources inc .",he,favors,favors,he,"he fpl group inc. , florida progress corp. , teco energy inc. , wisconsin energy corp. , and dominion resources inc favors ."
"among utilities , drexel currently favors entergy corp. and general public utilities corp .",drexel,favors,favors,drexel,"among utilities , drexel entergy corp. and general public utilities corp currently favors ."
"as for gold , she notes that it usually rises when the dollar is weak , as it has been lately .",she,notes,rises notes been is,it she it dollar,"as for gold , she that it usually rises when the dollar is weak , as it has been lately notes ."
"among gold stocks , drexel likes battle mountain gold co. , newmont gold co. and freeport-mcmoran gold co .",drexel,likes,likes,drexel,"among gold stocks , drexel battle mountain gold co. , newmont gold co. and freeport-mcmoran gold co likes ."
crises larger and more dangerous to the quality of life than they were 10 years ago .,they,were,were,they,crises larger and more dangerous to the quality of life than they were 10 years ago .
"in my research , i have found a paper by joseph scotto of the national cancer institute and several colleagues reporting an 11-year decrease in uv-b radiation at eight u.s. measurement sites .",i,found,found,i,"in my research , i a paper by joseph scotto of the national cancer institute and several colleagues an 11-year decrease in uv-b radiation at eight u.s. measurement sites reporting have found ."
"to me , this calls into question the validity of the rowland-molina theory and hence the whole chlorofluorocarbons replacement effort .",this,calls,calls,this,"to me , this the validity of the rowland-molina theory and hence the whole chlorofluorocarbons replacement effort calls into question ."
"when i expressed amazement that no one was undertaking a more current and credible uv-b study , i was urged to get back to the agenda topic , which was , ironically , a schedule for getting rid of hcfcs , the so-called soft cfcs that are such an important part of the cfc substitution scenario .",i,urged,expressed undertaking urged,i one i,"i amazement that no one a more current and credible uv-b study was undertaking when expressed , i to get back to the agenda topic , which was , ironically , a schedule for rid of hcfcs , the so-called soft cfcs that are such an important part of the cfc substitution scenario getting was urged ."
but this is almost an underground activity .,this,is,is,this,but this is almost an underground activity .
"he is a mechanical engineer , not an atmospheric chemist .",he,is,is,he,"he is a mechanical engineer , not an atmospheric chemist ."
miniscribe has said that its financial results for the past three fiscal years would have to be restated because of the allegedly fraudulent accounting and marketing practices that inflated revenues and net income .,miniscribe,said,said have,miniscribe results,miniscribe that its financial results for the past three fiscal years to be restated because of the allegedly fraudulent accounting and marketing practices that revenues and net income inflated would have has said .
he said he expects the company to have $ 500 million in sales for this year .,he,said,expects said,he he,he he the company $ 500 million in sales to have for this year expects said .
others pointed out that at least four other disk-drive makers will have competitive one-inch drives early next year and that the industry already operates on very thin margins .,others,pointed,pointed have operates,others makers industry,others that at least four other disk-drive makers competitive one-inch drives will have early next year and that the industry already operates on very thin margins pointed out .
he added that he expects to make a recommendation within a few weeks on whether miniscribe should file its own lawsuits against former company officers and directors .,he,added,file expects added,miniscribe he he,he that he a recommendation to make within a few weeks on whether miniscribe its own lawsuits against former company officers and directors should file expects added .
she retains her duties of human-resources director .,she,retains,retains,she,she her duties of human-resources director retains .
"when they return to their desks at 1 p.m. , they have pedaled 20 miles .",they,pedaled,return pedaled,they they,"they when return to their desks at 1 p.m. , they have pedaled 20 miles ."
"founded by bike enthusiasts rather than businessmen , specialized spotted the appeal of fat-tired bikes that go almost anywhere and began mass-producing them in 1981 .",specialized,spotted,spotted go,specialized bikes,"founded by bike enthusiasts rather than businessmen , specialized the appeal of fat-tired bikes that go almost anywhere spotted and them mass-producing began in 1981 ."
"with 65 % of its sales coming from mountain bikes , specialized is widely considered to be a market leader .",specialized,considered,considered coming,specialized %,"with 65 % of its sales coming from mountain bikes , specialized to be a market leader is widely considered ."
"it currently costs $ 750 , though mr. sinyard thinks the price can be reduced within three years to between $ 200 and $ 250 .",it,costs,thinks costs reduced,sinyard it price,"it $ 750 currently costs , though mr. sinyard the price can be reduced within three years to between $ 200 and $ 250 thinks ."
"accessories not only sell faster than whole bikes , they also offer profit margins nearly double the 25 % to 30 % or so on sales of complete cycles .",they,offer,offer,they,"accessories not only sell faster than whole bikes , they profit margins nearly double the 25 % to 30 % or so on sales of complete cycles also offer ."
emc manufactures data-storage systems for mainframes and minicomputers .,emc,manufactures,manufactures,emc,emc data-storage systems for mainframes and minicomputers manufactures .
he is a senior partner with the law firm of riordan & mckinzie and is a partner in riordan venture management .,he,is,is,he,he is a senior partner with the law firm of riordan & mckinzie and is a partner in riordan venture management .
"he said he believes the bank loan , to be arranged by february , will supply about half of the financing .",he,said,supply believes said,loan he he,"he he the bank loan , to be arranged by february , about half of the financing will supply believes said ."
"but it showed strength throughout the session , hitting a low of only 2102.2 within the first few minutes of dealings .",it,showed,showed,it,"but it strength showed throughout the session , a low of only 2102.2 hitting within the first few minutes of dealings ."
"volume was only 256.6 million shares , breaking the previous 1989 low of 276.8 million shares recorded oct. 23 .",volume,was,was,volume,"volume was only 256.6 million shares , the previous 1989 low of 276.8 million shares recorded oct. 23 breaking ."
turnover was also down substantially from 840.8 million shares on friday .,turnover,was,was,turnover,turnover was also down substantially from 840.8 million shares on friday .
"dealers said the market was supported to some extent by a firmer pound , gains on wall street and shopping by market-makers to cover internal requirements for selected stocks in the 100-share index .",dealers,said,said supported,dealers market,"dealers the market was supported to some extent by a firmer pound , gains on wall street and shopping by market-makers internal requirements for selected stocks in the 100-share index to cover said ."
"prices were up across the board , with most blue-chip stocks registering solid gains .",prices,were,were registering,prices stocks,"prices were up across the board , with most blue-chip stocks solid gains registering ."
"though the market was stronger , dealers said fresh buying interest was sidelined ahead of a potential market-affecting debate in the house of commons set for tuesday .",dealers,said,was said sidelined,market dealers interest,"though the market was stronger , dealers fresh buying interest was sidelined ahead of a potential market-affecting debate in the house of commons set for tuesday said ."
"it was the most active of the 100-share index at 8.3 million shares , 6.5 million of which were traded by midday .",it,was,was,it,"it was the most active of the 100-share index at 8.3 million shares , 6.5 million of which were traded by midday ."
jaguar ended 22 higher at 747 .,jaguar,ended,ended,jaguar,jaguar ended 22 higher at 747 .
"dealers said fresh buying was drawn into jaguar after a senior executive of daimler-benz , the auto maker , told a british television interviewer during the weekend that the west german company held talks with the luxury auto maker over possible joint ventures .",dealers,said,said drawn held told,dealers buying company executive,"dealers fresh buying was drawn into jaguar after a senior executive of daimler-benz , the auto maker , a british television interviewer that the west german company talks with the luxury auto maker over possible joint ventures held told during the weekend said ."
"glaxo was the biggest gainer , jumping 35 to # 13.78 ( $ 21.72 ) on anticipation of a stock split next week .",glaxo,was,was,glaxo,"glaxo was the biggest gainer , 35 jumping to # 13.78 ( $ 21.72 ) on anticipation of a stock split next week ."
"in tokyo , stocks had a second-consecutive loss monday in quiet trading with the exception of concentrated buying in some incentive-backed issues .",stocks,had,had,stocks,"in tokyo , stocks a second-consecutive loss had monday in quiet trading with the exception of concentrated buying in some incentive-backed issues ."
"stocks closed higher in hong kong , manila , seoul , sydney , taipei and wellington , but were lower in singapore .",stocks,closed,closed,stocks,"stocks closed higher in hong kong , manila , seoul , sydney , taipei and wellington , but were lower in singapore ."
investors welcomed the move .,investors,welcomed,welcomed,investors,investors the move welcomed .
"in addition , courtaulds said the moves are logical because they will allow both the chemicals and textile businesses to focus more closely on core activities .",courtaulds,said,allow said are,they courtaulds moves,"in addition , courtaulds the moves are logical because they both the chemicals and textile businesses to focus more closely on core activities will allow said ."
"though mr. packer has since sold his stake , courtaulds is moving to keep its institutional shareholders happy .",courtaulds,moving,moving sold,courtaulds packer,"though mr. packer his stake has since sold , courtaulds its institutional shareholders happy to keep is moving ."
september was the 10th consecutive month in which steel exports failed to reach the year-earlier level .,september,was,was failed,september exports,september was the 10th consecutive month in which steel exports the year-earlier level to reach failed .
"during the first hour of trading yesterday , prices fell as much as 1/4 point , or down about $ 2.50 for each $ 1,000 face amount .",prices,fell,fell,prices,"during the first hour of trading yesterday , prices fell as much as 1/4 point , or down about $ 2.50 for each $ 1,000 face amount ."
traders said most municipal bonds ended 1/2 point higher .,traders,said,said ended,traders bonds,traders most municipal bonds ended 1/2 point higher said .
rates are determined by the difference between the purchase price and face value .,rates,determined,determined,rates,rates are determined by the difference between the purchase price and face value .
"although the notes held at a price of 92 to 93 immediately after the reset , they started falling soon afterward .",they,started,held started,notes they,"although the notes held at a price of 92 to 93 immediately after the reset , they falling soon afterward started ."
this could mean diminished issuance of derivative mortgage issues during the next few weeks .,this,mean,mean,this,this diminished issuance of derivative mortgage issues during the next few weeks could mean .
"the pacs appeal to insurance companies and other investors because they have higher yields than topgrade corporate bonds and carry the guarantee of freddie mac and fannie mae , quasi-federal agencies .",they,have,have,they,"the pacs appeal to insurance companies and other investors because they higher yields than topgrade corporate bonds have and the guarantee of freddie mac and fannie mae , quasi-federal agencies carry ."
that compared with 49 such transactions totaling $ 28.7 billion as year earlier .,that,compared,compared,that,that compared with 49 such transactions $ 28.7 billion totaling as year earlier .
"in new york stock exchange composite trading , rymer closed yesterday at $ 10.875 , down 12.5 cents .",rymer,closed,closed,rymer,"in new york stock exchange composite trading , rymer closed down 12.5 cents yesterday at $ 10.875 , ."
it is also likely to bolster fears that the japanese will use their foothold in u.s. biotechnology concerns to gain certain trade and competitive advantages .,it,is,is use,it japanese,it is also likely fears that the japanese their foothold in u.s. biotechnology concerns will use certain trade and competitive advantages to gain to bolster .
chugai agreed then to fund certain associated research and development costs .,chugai,agreed,agreed,chugai,chugai certain associated research and development costs to fund agreed then .
"chugai has been one of the most active japanese players in u.s. biotechnology companies ; it has an equity investment in genetics institute inc. , cambridge , mass. , and a joint-venture agreement with upjohn co. , kalamazoo , mich .",it,has,has,it,"chugai has been one of the most active japanese players in u.s. biotechnology companies ; it an equity investment in genetics institute inc. , cambridge , mass. , and a joint-venture agreement with upjohn co. , kalamazoo , mich has ."
"in 1988 , chugai had net income of $ 60 million on revenue of $ 991 million .",chugai,had,had,chugai,"in 1988 , chugai net income of $ 60 million had on revenue of $ 991 million ."
genprobe had a net loss of $ 9.5 million on revenue of $ 5.8 million .,genprobe,had,had,genprobe,genprobe a net loss of $ 9.5 million had on revenue of $ 5.8 million .
it was supposed to be a routine courtesy call .,it,supposed,supposed,it,it to be a routine courtesy call was supposed .
"and , despite its image as a technology superpower , japan has a lot of weaknesses .",japan,has,has,japan,"and , despite its image as a technology superpower , japan a lot of weaknesses has ."
where they lag behind the japanese is in turning the scientific inventiveness into improved production .,they,lag,lag,they,they where lag behind the japanese is in the scientific inventiveness turning into improved production .
"they believe technology is one of their best bets , and some soviet officials say moscow will even consider declassifying military know-how if the price is right .",they,believe,believe is is consider say,they price technology moscow officials,"they technology is one of their best bets believe , and some soviet officials moscow military know-how declassifying will even consider if the price is right say ."
japan is a major target for the soviets .,japan,is,is,japan,japan is a major target for the soviets .
it took effect after seven years of bitter debate between the securities and exchange commission and traders and exchanges .,it,took,took,it,it effect took after seven years of bitter debate between the securities and exchange commission and traders and exchanges .
institutions had become active market players in the early 1970s and sought exchange seats to handle their own trades .,institutions,become,become,institutions,institutions active market players had become in the early 1970s and exchange seats sought their own trades to handle .
"for warner , meanwhile , it gives the company a second young partner with a finger on the pulse of the hottest trends in the music business .",it,gives,gives,it,"for warner , , it a second young partner with a finger on the pulse of the hottest trends in the music business meanwhile gives the company ."
"but rather than write off home fitness equipment , she traded up : ms. igdaloff just paid about $ 900 for a fancier stationary bike , with a timer , dials showing average and maximum speeds and a comfortable seat that feels almost like a chair .",she,traded,feels traded paid,seat she igdaloff,"but rather than home fitness equipment write off , she traded up : ms. igdaloff about $ 900 just paid for a fancier stationary bike , with a timer , dials average and maximum speeds showing and a comfortable seat that feels almost like a chair ."
"this conjures up images of a nation full of trim , muscular folks , and suggests couch potatoes are out of season .",this,conjures,are conjures,potatoes this,"this images of a nation full of trim , muscular folks conjures up , and couch potatoes are out of season suggests ."
he hit the lanes three years ago on the advice of his doctor .,he,hit,hit,he,he the lanes hit three years ago on the advice of his doctor .
"we did experience some difficulties with the initial lbo terms and , as your article made clear , successfully restructured our debt earlier this year , something those other retailers have yet to accomplish .",we,experience,have experience made,retailers we article,"we some difficulties with the initial lbo terms did experience and , as your article clear made , our debt successfully restructured earlier this year , something those other retailers to accomplish have yet ."
"in a public opinion poll published in the october issue of parents magazine , a third of those queried said they believe that ghosts or spirits make themselves known to people .",they,believe,make believe,ghosts they,"in a public opinion poll published in the october issue of parents magazine , a third of those queried they that ghosts or spirits themselves known to people make believe said ."
"i attend , and so does a television crew from new york city .",i,attend,attend does,i crew,"i attend , and a television crew from new york city so does ."
she declines to show them .,she,declines,declines,she,she them to show declines .
now it offers richer commissions to lure a broker a week .,it,offers,offers,it,it richer commissions now offers a broker a week to lure .
he says the department now has 75 openings and wants to hire 625 civil engineers over the next 15 months .,he,says,says has,he department,he the department 75 openings now has and 625 civil engineers to hire over the next 15 months wants says .
students shun burger flipping for jobs tied to careers .,students,shun,shun,students,students burger flipping shun for jobs tied to careers .
"if brazil devises an economic strategy allowing it to resume growth and service debt , this could lead it to open up and deregulate its sheltered economy , analysts say , just as argentinian president carlos saul menem has been doing even though he was elected on a populist platform .",this,lead,doing lead say devises elected,menem this analysts brazil he,"if brazil an economic strategy it growth and service debt to resume allowing devises , this it its sheltered economy to open up and deregulate could lead , analysts say , as argentinian president carlos saul menem just has been doing though he even was elected on a populist platform ."
"despite valiant efforts by finance minister mailson ferreira da nobrega , inflation came to 36 % in september alone and is expected to top 1,000 % for the year .",inflation,came,came,inflation,"despite valiant efforts by finance minister mailson ferreira da nobrega , inflation came to 36 % in september alone and 1,000 % to top for the year is expected ."
"that might have been considered hyperinflation not long ago , but argentina endured price increases of almost 200 % in july before bringing the rate down sharply in august and september .",that,considered,endured considered,argentina that,"that hyperinflation might have been considered not long ago , but argentina price increases of almost 200 % endured in july before the rate bringing down sharply in august and september ."
"analysts say , however , that a tough economic program would have to be accompanied by measures to shield the poor from its recessionary effects , for instance by subsidizing staple food items .",analysts,say,have say,program analysts,"analysts that a tough economic program to be accompanied by measures the poor to shield from its recessionary effects , for instance by staple food items subsidizing would have say however , , ."
but humana says its own facilities could serve its insured for less if they were properly equipped .,humana,says,says serve equipped,humana facilities they,but humana its own facilities its insured could serve for less if they were properly equipped says .
"when catherine bobar spent several weeks at the medical center of vermont recently with a bone infection in her toe , she shared a room just like most patients .",she,shared,shared spent,she bobar,"catherine bobar when spent recently several weeks at the medical center of vermont with a bone infection in her toe , she a room shared just like most patients ."
it also saves money .,it,saves,saves,it,it money also saves .
mitsui expects the antibiotic products to be exported to southeast asia and africa .,mitsui,expects,expects,mitsui,mitsui the antibiotic products to be exported to southeast asia and africa expects .
nrm suspended its common distribution in june 1988 and the distribution on its $ 2 cumulative convertible acquisition preferred units in september .,nrm,suspended,suspended,nrm,nrm its common distribution suspended in june 1988 and the distribution on its $ 2 cumulative convertible acquisition preferred units in september .
"in following several other oil and gas partnerships that have made the conversion to a corporation in the last year , nrm also noted that tax advantages for partnerships have diminished under new tax laws and said it would save $ 2 million a year in administrative costs from the change .",nrm,noted,noted diminished save,nrm advantages it,"in several other oil and gas partnerships that the conversion to a corporation have made in the last year following , nrm that tax advantages for partnerships have diminished under new tax laws also noted and it $ 2 million a year in administrative costs would save from the change said ."
"under the plan , nrm said holders of its common units will receive one share of new common stock in edisto resources corp. for every 14.97 common units owned .",nrm,said,said receive,nrm holders,"under the plan , nrm holders of its common units one share of new common stock in edisto resources corp. will receive for every 14.97 common units owned said ."
edisto currently is the general partner of nrm .,edisto,is,is,edisto,currently edisto is the general partner of nrm .
"as part of the transaction , edisto agreed to give mesa , an amarillo , texas , oil and gas partnership managed by t. boone pickens jr. , a seat on its board .",edisto,agreed,agreed,edisto,"as part of the transaction , edisto a seat on its board to give mesa , an amarillo , texas , oil and gas partnership managed by t. boone pickens jr. , agreed ."
nrm said its $ 2.60 senior cumulative convertible preferred units will be converted into an equal number of shares of $ 2.60 senior cumulative convertible preferred stock of edisto .,nrm,said,converted said,units nrm,nrm its $ 2.60 senior cumulative convertible preferred units will be converted into an equal number of shares of $ 2.60 senior cumulative convertible preferred stock of edisto said .
"investors pulled back from bond funds in september , too .",investors,pulled,pulled,investors,"investors pulled back too from bond funds in september , ."
analysts say additional investors transferred their assets into money funds this month .,analysts,say,say transferred,analysts investors,analysts additional investors their assets transferred into money funds this month say .
he notes that most of the net sales drop stemmed from a three-day period following the friday the 13th plunge .,he,notes,notes,he,he that most of the net sales drop stemmed from a three-day period following the friday the 13th plunge notes .
"they can be relieved only by changing that system , not by pouring western money into it .",they,relieved,relieved,they,"they can be relieved by that system only changing , by western money not pouring into it ."
letting officials express their own nuances can be educational .,officials,express,express,officials,officials their own nuances express letting can be educational .
it is in the western interest to see mr. gorbachev succeed .,it,is,succeed is,gorbachev it,it is in the western interest mr. gorbachev succeed to see .
"seats are currently quoted at $ 151,000 , bid , and $ 162,000 , asked .",seats,quoted,quoted,seats,"seats are currently quoted at $ 151,000 , bid , and $ 162,000 , asked ."
it would allow all defendants to introduce statistical evidence showing racially disproportionate application of the death penalty in the past .,it,allow,allow,it,it all defendants statistical evidence racially disproportionate application of the death penalty in the past showing to introduce would allow .
and it would shift the burden to prosecutors to disprove that discrimination caused any statistical racial disparities .,it,shift,shift caused,it discrimination,and it the burden would shift to prosecutors that discrimination any statistical racial disparities caused to disprove .
"but if it survives , it could prompt other statutory changes , according to the mr. burr .",it,prompt,prompt survives,it it,"but if it survives , it other statutory changes could prompt , according to the mr. burr ."
narrowing the penalty in this fashion would clearly reduce whatever deterrent effect it now has .,it,has,has,it,the penalty narrowing in this fashion it whatever deterrent effect now has would clearly reduce .
"and that , in turn , would only strengthen the argument of those who oppose execution under any circumstances .",that,strengthen,strengthen oppose,that those,"and , in turn , that the argument of those who execution under any circumstances oppose would only strengthen ."
he could rule as early as today on the motion seeking a temporary injunction against the dow jones offer .,he,rule,rule,he,he could rule as early as today on the motion a temporary injunction against the dow jones offer seeking .
"with the exception of august , when exports rose 2.1 % , exports have declined every month from year-earlier levels since march .",exports,declined,rose declined,exports exports,"with the exception of august , exports 2.1 % when rose , exports have declined every month from year-earlier levels since march ."
nothing was going to hold up the long-delayed settlement of britton vs. thomasini .,nothing,going,going,nothing,nothing the long-delayed settlement of britton vs. thomasini to hold up was going .
"lights flickered on and off ; plaster dropped from the ceiling , the walls still shook and an evacuation alarm blared outside .",lights,flickered,flickered shook blared dropped,lights walls alarm plaster,"lights flickered on and off ; plaster dropped from the ceiling , the walls still shook and an evacuation alarm blared outside ."
that amounts to more than $ 350 billion a year .,that,amounts,amounts,that,that amounts to more than $ 350 billion a year .
chrysler has had to temporarily close the st. louis and toledo plants recently because of excess inventories of vehicles built there .,chrysler,had,had,chrysler,chrysler the st. louis and toledo plants to temporarily close has had recently because of excess inventories of vehicles built there .
"already chrysler has closed the kenosha , wis. , plant it acquired when it bought american motors corp. in 1987 .",chrysler,closed,acquired closed bought,it chrysler it,"chrysler the kenosha , wis. , plant it acquired it american motors corp. when bought in 1987 already has closed ."
"chrysler has also launched a $ 1 billion cost-cutting program that will cut about 2,300 white-collar workers from the payroll in the next few months .",chrysler,launched,launched,chrysler,"chrysler a $ 1 billion cost-cutting program that about 2,300 white-collar workers will cut from the payroll in the next few months has also launched ."
"sales were $ 597.8 million , up 2.4 % from the previous year .",sales,were,were,sales,"sales were $ 597.8 million , up 2.4 % from the previous year ."
revco has $ 1.5 billion in claims outstanding .,revco,has,has,revco,revco $ 1.5 billion in claims outstanding has .
declines came because of concern that demand for copper may slow down .,declines,came,came slow,declines demand,declines came because of concern that demand for copper may slow down .
at the time merchants were asking for premiums of about five cents a pound .,merchants,asking,asking,merchants,at the time merchants were asking for premiums of about five cents a pound .
"prices fell through levels regarded as important support areas , which added to the selling .",prices,fell,fell,prices,"prices which added to the selling fell through levels regarded as important support areas , ."
japan normally depends heavily on the highland valley and cananea mines as well as the bougainville mine in papua new guinea .,japan,depends,depends,japan,japan normally depends heavily on the highland valley and cananea mines as well as the bougainville mine in papua new guinea .
"outside the u.s. , he said , producer stocks at the end of august were 273,000 tons , down 3,000 tons from the end of july .",he,said,said were,he stocks,"outside the u.s. , he said , producer stocks at the end of august were 273,000 tons , down 3,000 tons from the end of july ."
"before becoming self-employed , or setting up a cooperative , workers must seek permission from the local soviet ( council ) .",workers,seek,seek,workers,"before self-employed becoming , or a cooperative setting up , workers permission from the local soviet ( council ) must seek ."
"permission is far from automatic : the soviets have the legal right to turn down applications and impose conditions , and they appear to be exercising these powers .",permission,is,is have appear,permission soviets they,"permission is far from automatic : the soviets the legal right applications to turn down and conditions impose have , and they these powers to be exercising appear ."
"most important , this would leave the party intact and its monopoly of political power largely undisturbed .",this,leave,leave,this,"most important , this the party intact and its monopoly of political power largely undisturbed would leave ."
"in doing so , he neither rejected a socialist planned economy nor embraced the free market .",he,rejected,rejected,he,"in doing so , he a socialist planned economy neither rejected nor the free market embraced ."
"at the same time , he must give it sufficient freedom to provide the economic benefits so desperately needed .",he,give,give,he,"at the same time , he sufficient freedom the economic benefits so desperately needed to provide must give it ."
it is the promise of economic returns that is supposed to make the corporatist model attractive to both the party and labor .,it,is,is,it,it is the promise of economic returns that the corporatist model attractive to both the party and labor to make is supposed .
"within the alliance it is supposed to act as a balancing force , guarding against excessive control by government or abuse of its economic position by business , for either could result in a deterioration of its living standards ( under the new resolutions , workers councils may demand that a cooperative be closed or its prices be reduced ) .",it,supposed,reduced demand closed supposed,prices councils cooperative it,"within the alliance it guarding against excessive control by government or abuse of its economic position by business to act as a balancing force , is supposed , for either could result in a deterioration of its living standards ( under the new resolutions , workers councils that a cooperative be closed or its prices be reduced may demand ) ."
we think that the ratings revision is unfortunate but not unexpected .,we,think,think is,we revision,we that the ratings revision is unfortunate but not unexpected think .
"and oct. 24 , quotron said it will market the automated trading system of broker-dealer chapdelaine government securities inc .",quotron,said,market said,it quotron,"and oct. 24 , quotron it the automated trading system of broker-dealer chapdelaine government securities inc will market said ."
"this past summer , quotron sold its customer-service unit , employing 600 , to phoenix technologies inc. , a closely held computer-service firm in valley forge , pa .",quotron,sold,sold,quotron,"this past summer , quotron its customer-service unit , 600 employing , sold to phoenix technologies inc. , a closely held computer-service firm in valley forge , pa ."
"had the contest gone a full seven games , abc could have reaped an extra $ 10 million in ad sales on the seventh game alone , compared with the ad take it would have received for regular prime-time shows .",abc,reaped,received reaped gone,it abc contest,"the contest a full seven games had gone , abc an extra $ 10 million in ad sales could have reaped on the seventh game alone , compared with the ad take it would have received for regular prime-time shows ."
abc had based its budget for baseball on a six-game series .,abc,based,based,abc,abc its budget for baseball had based on a six-game series .
but interest instead decreased .,interest,decreased,decreased,interest,but interest instead decreased .
but it also offers opportunities ; americans are well poised to supply the weapons .,it,offers,offers poised,it americans,but it opportunities also offers ; americans the weapons to supply are well poised .
"japan may be a tough market for outsiders to penetrate , and the u.s. is hopelessly behind japan in certain technologies .",outsiders,penetrate,penetrate is,outsiders u.s.,"japan may be a tough market for outsiders to penetrate , and the u.s. is hopelessly behind japan in certain technologies ."
"but for now , at least , americans are far better at making pcs and the software that runs them .",americans,are,are runs,americans software,"but for now , at least , americans are far better at pcs and the software that them runs making ."
"in the u.s. , pcs commonly perform many tasks and plug into a broad network .",pcs,perform,perform,pcs,"in the u.s. , pcs many tasks commonly perform and plug into a broad network ."
others analyze the data .,others,analyze,analyze,others,others the data analyze .
"to transfer information from one to the other , employees make printouts and enter the data manually .",employees,make,make,employees,"information to transfer from one to the other , employees printouts make and the data enter manually ."
"to transmit charts to branch offices , they use a fax machine .",they,use,use,they,"charts to transmit to branch offices , they a fax machine use ."
"but early on , ibm offered its basic design to anybody wanting to copy it .",ibm,offered,offered,ibm,"but , ibm its basic design early on offered to anybody it to copy wanting ."
she adds that some technological advances trail those in the u.s. because the japanese still import basic operating systems from american companies .,she,adds,trail adds import,advances she japanese,she that some technological advances those in the u.s. trail because the japanese basic operating systems still import from american companies adds .
"but it could also help american companies , which also are starting to try to open the market .",it,help,help,it,"but it american companies , which the market to open to try also are starting could also help ."
"though no formal trade barriers exist , the japanese computer industry is difficult for outsiders to enter .",outsiders,enter,enter is exist,outsiders industry barriers,"though no formal trade barriers exist , the japanese computer industry is difficult for outsiders to enter ."
"and because general retail centers such as computerland have little presence in japan , sales remain in the iron grip of established computer makers .",sales,remain,have remain,centers sales,"and because general retail centers such as computerland little presence have in japan , sales remain in the iron grip of established computer makers ."
they long made little effort here .,they,made,made,they,they little effort long made here .
critics also say american companies charge too much .,critics,say,charge say,companies critics,critics american companies too much charge also say .
"earlier this year , it introduced a much more powerful kanji operating system and a kanji laser printer .",it,introduced,introduced,it,"earlier this year , it a much more powerful kanji operating system and a kanji laser printer introduced ."
"this is not only because it kills the unborn , a job at which it actually is not outstandingly efficient , zapping only 50 % to 85 % of them depending on which study you read ( prostaglandin , taken in conjunction with the pill , boosts the rate to 95 % ) .",this,is,is is boosts,it this prostaglandin,"this is not only because it kills the unborn , a job at which actually it is not outstandingly efficient , only 50 % to 85 % of them zapping depending on you which study read ( , taken in conjunction with the pill , prostaglandin the rate boosts to 95 % ) ."
timing is of the essence with ru-486 .,timing,is,is,timing,timing is of the essence with ru-486 .
ru-486 is being administered in france only under strict supervision in the presence of a doctor .,ru-486,administered,administered,ru-486,ru-486 is being administered only in france under strict supervision in the presence of a doctor .
"it also could put the government into the ru-486 business , which would please feminists dismayed at what they view as pusillanimity in the private-sector drug industry .",it,put,put,it,"it the government which feminists dismayed at what they view as pusillanimity in the private-sector drug industry would please also could put into the ru-486 business , ."
"in stock-index arbitrage , traders buy and sell large amounts of stocks with offsetting trades in stock-index futures and options .",traders,buy,buy,traders,"in stock-index arbitrage , traders large amounts of stocks with offsetting trades in stock-index futures and options buy and sell ."
"kidder so far this year has executed a monthly average of 37.8 million shares in index-arbitrage trading , and is second only to morgan stanley in overall program trading , which includes index arbitrage .",kidder,executed,executed includes,kidder trading,"kidder a monthly average of 37.8 million shares in index-arbitrage trading so far this year has executed , and is second only to morgan stanley in overall program trading , which index arbitrage includes ."
kidder has generally been sensitive to suggestions that ge makes decisions for its kidder unit .,ge,makes,makes,ge,kidder has generally been sensitive to suggestions that ge decisions makes for its kidder unit .
"but on oct. 6 , he had reason to celebrate .",he,had,had,he,"but on oct. 6 , he reason to celebrate had ."
"he was sentenced to 500 hours of community service and restitution to the museum of $ 45,000 .",he,sentenced,sentenced,he,"he was sentenced to 500 hours of community service and restitution to the museum of $ 45,000 ."
"it was reported stolen in transit en route to washington , d.c. , in february .",it,reported,reported,it,"it was reported stolen en route to washington , d.c. , in transit in february ."
then they took the art to acapulco and began to trade some of it for cocaine .,they,took,took,they,they the art then took to acapulco and some of it to trade for cocaine began .
"he painted one himself in the style of john haberle and sold it as a 19th-century original to antique dealers in woodbridge , conn .",he,painted,painted,he,"he one painted himself in the style of john haberle and it sold as a 19th-century original to antique dealers in woodbridge , conn ."
ford said owners should return the cars to dealers so the windshields can be removed and securely reinstalled .,ford,said,said return removed,ford owners windshields,ford said owners the cars should return to dealers so the windshields can be removed and securely reinstalled .
it said it will also offer buyers the option of financing as low as 6.9 % on 24-month loans .,it,said,offer said,it it,it it the option of financing as low as 6.9 % on 24-month loans will also offer buyers said .
"ford also offered the low financing rate option on 1989-model broncos , which previously carried a $ 750 cash discount .",ford,offered,offered carried,ford broncos,"ford on 1989-model broncos , which a $ 750 cash discount previously carried the low financing rate option also offered ."
ford said the new offer will begin saturday and run indefinitely .,ford,said,said begin,ford offer,ford the new offer will begin saturday and run indefinitely said .
"in september 1987 , it ordered ltv to reassume liability and funding for the three original plans .",it,ordered,ordered,it,"in september 1987 , it ltv liability and funding for the three original plans to reassume ordered ."
