original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"in my research , i have found a paper by joseph scotto of the national cancer institute and several colleagues reporting an 11-year decrease in uv-b radiation at eight u.s. measurement sites .",i,found,found,i,"in my research , have found i a paper by joseph scotto of the national cancer institute and several colleagues reporting an 11-year decrease in uv-b radiation at eight u.s. measurement sites ."
"to me , this calls into question the validity of the rowland-molina theory and hence the whole chlorofluorocarbons replacement effort .",this,calls,calls,this,"to me , calls this the validity of the rowland-molina theory and hence the whole chlorofluorocarbons replacement effort into question ."
"when i expressed amazement that no one was undertaking a more current and credible uv-b study , i was urged to get back to the agenda topic , which was , ironically , a schedule for getting rid of hcfcs , the so-called soft cfcs that are such an important part of the cfc substitution scenario .",i,urged,expressed urged undertaking,i i one,"when expressed i amazement that was undertaking no one a more current and credible uv-b study , was urged i to get back to the agenda topic , which was , ironically , a schedule for getting rid of hcfcs , the so-called soft cfcs that are such an important part of the cfc substitution scenario ."
but this is almost an underground activity .,this,is,is,this,but is this almost an underground activity .
it seems to me that such measurements are a vital part of any intellectually honest evaluation of the threat posed by cfcs .,it,seems,seems are,it measurements,seems it that are such measurements a vital part of any intellectually honest evaluation of the threat posed by cfcs to me .
"while recognizing that professional environmentalists may feel threatened , i intend to urge that uv-b be monitored whenever i can .",i,intend,intend feel,i environmentalists,"while recognizing that may feel professional environmentalists threatened , intend i to urge that be monitored uv-b whenever i can ."
miniscribe has said that its financial results for the past three fiscal years would have to be restated because of the allegedly fraudulent accounting and marketing practices that inflated revenues and net income .,miniscribe,said,said have,miniscribe results,has said miniscribe that would have its financial results for the past three fiscal years to be restated because of the allegedly fraudulent accounting and marketing practices inflated that revenues and net income .
"although it is not the first company to produce the thinner drives , which store information in personal computers , miniscribe says it is the first with an 80-megabyte drive ; the company plans to introduce a 120-megabyte drive next year .",miniscribe,says,is says is plans,it miniscribe it company,"although is it not the first company to produce the thinner drives , which store information in personal computers , says miniscribe is it the first with an 80-megabyte drive ; plans the company to introduce a 120-megabyte drive next year ."
others pointed out that at least four other disk-drive makers will have competitive one-inch drives early next year and that the industry already operates on very thin margins .,others,pointed,pointed have operates,others makers industry,pointed out others that will have at least four other disk-drive makers competitive one-inch drives early next year and that already operates the industry on very thin margins .
she retains her duties of human-resources director .,she,retains,retains,she,retains she her duties of human-resources director .
"when they return to their desks at 1 p.m. , they have pedaled 20 miles .",they,pedaled,return pedaled,they they,"when return they to their desks at 1 p.m. , have pedaled they 20 miles ."
"founded by bike enthusiasts rather than businessmen , specialized spotted the appeal of fat-tired bikes that go almost anywhere and began mass-producing them in 1981 .",specialized,spotted,go spotted,bikes specialized,"founded by bike enthusiasts rather than businessmen , spotted specialized the appeal of fat-tired bikes that go almost anywhere and began mass-producing them in 1981 ."
"with 65 % of its sales coming from mountain bikes , specialized is widely considered to be a market leader .",specialized,considered,coming considered,% specialized,"with coming 65 % of its sales from mountain bikes , is widely considered specialized to be a market leader ."
"at the same time , though , it must become more structured to better manage its growth .",it,become,become,it,"at the same time , , though must become it more structured to better manage its growth ."
"it currently costs $ 750 , though mr. sinyard thinks the price can be reduced within three years to between $ 200 and $ 250 .",it,costs,costs reduced thinks,it price sinyard,"currently costs it $ 750 , though thinks mr. sinyard can be reduced the price within three years to between $ 200 and $ 250 ."
"at giant bicycle inc. , rancho dominguez , calif. , sales have tripled since the company entered the u.s. mountain-bike business in 1987 .",sales,tripled,tripled entered,sales company,"at giant bicycle inc. , rancho dominguez , calif. , have tripled sales since entered the company the u.s. mountain-bike business in 1987 ."
emc manufactures data-storage systems for mainframes and minicomputers .,emc,manufactures,manufactures,emc,manufactures emc data-storage systems for mainframes and minicomputers .
"he said he believes the bank loan , to be arranged by february , will supply about half of the financing .",he,said,said believes supply,he he loan,"said he believes he will supply the bank loan , to be arranged by february , about half of the financing ."
"but it showed strength throughout the session , hitting a low of only 2102.2 within the first few minutes of dealings .",it,showed,showed,it,"but showed it strength throughout the session , hitting a low of only 2102.2 within the first few minutes of dealings ."
"volume was only 256.6 million shares , breaking the previous 1989 low of 276.8 million shares recorded oct. 23 .",volume,was,was,volume,"was volume only 256.6 million shares , breaking the previous 1989 low of 276.8 million shares recorded oct. 23 ."
turnover was also down substantially from 840.8 million shares on friday .,turnover,was,was,turnover,was also down substantially from 840.8 million shares on friday turnover .
"dealers said the market was supported to some extent by a firmer pound , gains on wall street and shopping by market-makers to cover internal requirements for selected stocks in the 100-share index .",dealers,said,said supported,dealers market,"said dealers was supported the market to some extent by a firmer pound , gains on wall street and shopping by market-makers to cover internal requirements for selected stocks in the 100-share index ."
"prices were up across the board , with most blue-chip stocks registering solid gains .",prices,were,were registering,prices stocks,"were prices up across the board , with registering most blue-chip stocks solid gains ."
"though the market was stronger , dealers said fresh buying interest was sidelined ahead of a potential market-affecting debate in the house of commons set for tuesday .",dealers,said,was said sidelined,market dealers interest,"though was the market stronger , said dealers was sidelined ahead of a potential market-affecting debate in the house of commons set for tuesday fresh buying interest ."
"it was the most active of the 100-share index at 8.3 million shares , 6.5 million of which were traded by midday .",it,was,was,it,"was it the most active of the 100-share index at 8.3 million shares , were traded 6.5 million of which by midday ."
jaguar ended 22 higher at 747 .,jaguar,ended,ended,jaguar,ended 22 higher jaguar at 747 .
"dealers said fresh buying was drawn into jaguar after a senior executive of daimler-benz , the auto maker , told a british television interviewer during the weekend that the west german company held talks with the luxury auto maker over possible joint ventures .",dealers,said,said held drawn told,dealers company buying executive,"said dealers was drawn fresh buying into jaguar after told a senior executive of daimler-benz , the auto maker , a british television interviewer that held the west german company talks with the luxury auto maker over possible joint ventures during the weekend ."
"glaxo was the biggest gainer , jumping 35 to # 13.78 ( $ 21.72 ) on anticipation of a stock split next week .",glaxo,was,was,glaxo,"was glaxo the biggest gainer , jumping 35 to # 13.78 ( $ 21.72 ) on anticipation of a stock split next week ."
"in tokyo , stocks had a second-consecutive loss monday in quiet trading with the exception of concentrated buying in some incentive-backed issues .",stocks,had,had,stocks,"in tokyo , had stocks a second-consecutive loss monday in quiet trading with the exception of concentrated buying in some incentive-backed issues ."
traders said turnover was particularly thin as investors waited for wall street to set the direction for the week .,traders,said,said was set waited,traders turnover street investors,said traders was turnover particularly thin as waited investors for to set wall street the direction for the week .
"stocks closed higher in hong kong , manila , seoul , sydney , taipei and wellington , but were lower in singapore .",stocks,closed,closed,stocks,"closed higher stocks in hong kong , manila , seoul , sydney , taipei and wellington , but were lower in singapore ."
"in addition , courtaulds said the moves are logical because they will allow both the chemicals and textile businesses to focus more closely on core activities .",courtaulds,said,allow said are,they courtaulds moves,"in addition , said courtaulds are the moves logical because will allow they both the chemicals and textile businesses to focus more closely on core activities ."
"though mr. packer has since sold his stake , courtaulds is moving to keep its institutional shareholders happy .",courtaulds,moving,moving sold,courtaulds packer,"though has since sold mr. packer his stake , is moving courtaulds to keep its institutional shareholders happy ."
september was the 10th consecutive month in which steel exports failed to reach the year-earlier level .,september,was,was failed,september exports,was september the 10th consecutive month in which failed steel exports to reach the year-earlier level .
"during the first hour of trading yesterday , prices fell as much as 1/4 point , or down about $ 2.50 for each $ 1,000 face amount .",prices,fell,fell,prices,"during the first hour of trading yesterday , fell as much as 1/4 point , or down about $ 2.50 for each $ 1,000 face amount prices ."
traders said most municipal bonds ended 1/2 point higher .,traders,said,said ended,traders bonds,said traders ended 1/2 point higher most municipal bonds .
rates are determined by the difference between the purchase price and face value .,rates,determined,determined,rates,are determined rates by the difference between the purchase price and face value .
"although the notes held at a price of 92 to 93 immediately after the reset , they started falling soon afterward .",they,started,started held,they notes,"although held the notes at a price of 92 to 93 immediately after the reset , started they falling soon afterward ."
this could mean diminished issuance of derivative mortgage issues during the next few weeks .,this,mean,mean,this,could mean this diminished issuance of derivative mortgage issues during the next few weeks .
"the pacs appeal to insurance companies and other investors because they have higher yields than topgrade corporate bonds and carry the guarantee of freddie mac and fannie mae , quasi-federal agencies .",they,have,have,they,"the pacs appeal to insurance companies and other investors because have they higher yields than topgrade corporate bonds and carry the guarantee of freddie mac and fannie mae , quasi-federal agencies ."
that compared with 49 such transactions totaling $ 28.7 billion as year earlier .,that,compared,compared,that,compared that with 49 such transactions totaling $ 28.7 billion as year earlier .
"in new york stock exchange composite trading , rymer closed yesterday at $ 10.875 , down 12.5 cents .",rymer,closed,closed,rymer,"in new york stock exchange composite trading , closed down 12.5 cents rymer yesterday at $ 10.875 , ."
it is also likely to bolster fears that the japanese will use their foothold in u.s. biotechnology concerns to gain certain trade and competitive advantages .,it,is,is use,it japanese,is it also likely to bolster fears that will use the japanese their foothold in u.s. biotechnology concerns to gain certain trade and competitive advantages .
chugai agreed then to fund certain associated research and development costs .,chugai,agreed,agreed,chugai,agreed then chugai to fund certain associated research and development costs .
he added that until now the japanese have only acquired equity positions in u.s. biotechnology companies .,he,added,added acquired,he japanese,added he that until now have only acquired the japanese equity positions in u.s. biotechnology companies .
"chugai has been one of the most active japanese players in u.s. biotechnology companies ; it has an equity investment in genetics institute inc. , cambridge , mass. , and a joint-venture agreement with upjohn co. , kalamazoo , mich .",it,has,has,it,"chugai has been one of the most active japanese players in u.s. biotechnology companies ; has it an equity investment in genetics institute inc. , cambridge , mass. , and a joint-venture agreement with upjohn co. , kalamazoo , mich ."
genprobe had a net loss of $ 9.5 million on revenue of $ 5.8 million .,genprobe,had,had,genprobe,had genprobe a net loss of $ 9.5 million on revenue of $ 5.8 million .
it was supposed to be a routine courtesy call .,it,supposed,supposed,it,was supposed it to be a routine courtesy call .
"and , despite its image as a technology superpower , japan has a lot of weaknesses .",japan,has,has,japan,"and , despite its image as a technology superpower , has japan a lot of weaknesses ."
where they lag behind the japanese is in turning the scientific inventiveness into improved production .,they,lag,lag,they,where lag they behind the japanese is in turning the scientific inventiveness into improved production .
"they believe technology is one of their best bets , and some soviet officials say moscow will even consider declassifying military know-how if the price is right .",they,believe,believe consider is say is,they moscow technology officials price,"believe they is technology one of their best bets , and say some soviet officials will even consider moscow declassifying military know-how if is the price right ."
japan is a major target for the soviets .,japan,is,is,japan,is japan a major target for the soviets .
"it scared brokers , but most survived .",it,scared,scared,it,"scared it brokers , but survived most ."
it took effect after seven years of bitter debate between the securities and exchange commission and traders and exchanges .,it,took,took,it,took it effect after seven years of bitter debate between the securities and exchange commission and traders and exchanges .
"for warner , meanwhile , it gives the company a second young partner with a finger on the pulse of the hottest trends in the music business .",it,gives,gives,it,"for warner , , meanwhile gives it a second young partner with a finger on the pulse of the hottest trends in the music business the company ."
"but rather than write off home fitness equipment , she traded up : ms. igdaloff just paid about $ 900 for a fancier stationary bike , with a timer , dials showing average and maximum speeds and a comfortable seat that feels almost like a chair .",she,traded,feels paid traded,seat igdaloff she,"but rather than write off home fitness equipment , traded up she : just paid ms. igdaloff about $ 900 for a fancier stationary bike , with a timer , dials showing average and maximum speeds and a comfortable seat that feels almost like a chair ."
"this conjures up images of a nation full of trim , muscular folks , and suggests couch potatoes are out of season .",this,conjures,conjures are,this potatoes,"conjures up this images of a nation full of trim , muscular folks , and suggests are couch potatoes out of season ."
but at least they show up .,they,show,show,they,but at least show up they .
he hit the lanes three years ago on the advice of his doctor .,he,hit,hit,he,hit three years ago he the lanes on the advice of his doctor .
"when it comes to busting ghosts , the monroe , conn. , couple are perfect demons .",it,comes,comes are,it couple,"when comes it to busting ghosts , are the monroe , conn. , couple perfect demons ."
"they claim to have busted spirits , poltergeists and other spooks in hundreds of houses around the country .",they,claim,claim,they,"claim they to have busted spirits , poltergeists and other spooks in hundreds of houses around the country ."
"i attend , and so does a television crew from new york city .",i,attend,attend does,i crew,"attend i , and so does a television crew from new york city ."
but survivors earn more .,survivors,earn,earn,survivors,but earn survivors more .
but then it was acquired by household international inc .,it,acquired,acquired,it,but then was acquired it by household international inc .
but violation could bring substantial tax penalties to both employer and employees .,violation,bring,bring,violation,but could bring violation substantial tax penalties to both employer and employees .
executives universally believe workers should know their employer-sponsored benefits .,executives,believe,believe know,executives workers,universally believe executives should know workers their employer-sponsored benefits .
"despite valiant efforts by finance minister mailson ferreira da nobrega , inflation came to 36 % in september alone and is expected to top 1,000 % for the year .",inflation,came,came,inflation,"despite valiant efforts by finance minister mailson ferreira da nobrega , came inflation to 36 % in september alone and is expected to top 1,000 % for the year ."
"that might have been considered hyperinflation not long ago , but argentina endured price increases of almost 200 % in july before bringing the rate down sharply in august and september .",that,considered,endured considered,argentina that,"might have been considered not long ago that hyperinflation , but endured argentina price increases of almost 200 % in july before bringing down sharply the rate in august and september ."
officials also say a national electricity shortage might not be far off .,officials,say,say be,officials shortage,also say officials might not be far off a national electricity shortage .
"analysts say , however , that a tough economic program would have to be accompanied by measures to shield the poor from its recessionary effects , for instance by subsidizing staple food items .",analysts,say,say have,analysts program,"say however analysts that would have a tough economic program to be accompanied by measures to shield the poor from its recessionary effects , for instance by subsidizing staple food items , , ."
but humana says its own facilities could serve its insured for less if they were properly equipped .,humana,says,says serve equipped,humana facilities they,but says humana could serve its own facilities its insured for less if were properly equipped they .
"when catherine bobar spent several weeks at the medical center of vermont recently with a bone infection in her toe , she shared a room just like most patients .",she,shared,spent shared,bobar she,"when spent recently catherine bobar several weeks at the medical center of vermont with a bone infection in her toe , shared she a room just like most patients ."
mitsui expects the antibiotic products to be exported to southeast asia and africa .,mitsui,expects,expects,mitsui,expects mitsui the antibiotic products to be exported to southeast asia and africa .
it also hopes to enter the u.s. market .,it,hopes,hopes,it,also hopes it to enter the u.s. market .
nrm suspended its common distribution in june 1988 and the distribution on its $ 2 cumulative convertible acquisition preferred units in september .,nrm,suspended,suspended,nrm,suspended nrm its common distribution in june 1988 and the distribution on its $ 2 cumulative convertible acquisition preferred units in september .
"under the plan , nrm said holders of its common units will receive one share of new common stock in edisto resources corp. for every 14.97 common units owned .",nrm,said,said receive,nrm holders,"under the plan , said nrm will receive holders of its common units one share of new common stock in edisto resources corp. for every 14.97 common units owned ."
edisto currently is the general partner of nrm .,edisto,is,is,edisto,currently is edisto the general partner of nrm .
"as part of the transaction , edisto agreed to give mesa , an amarillo , texas , oil and gas partnership managed by t. boone pickens jr. , a seat on its board .",edisto,agreed,agreed,edisto,"as part of the transaction , agreed edisto to give a seat on its board mesa , an amarillo , texas , oil and gas partnership managed by t. boone pickens jr. , ."
nrm said its $ 2.60 senior cumulative convertible preferred units will be converted into an equal number of shares of $ 2.60 senior cumulative convertible preferred stock of edisto .,nrm,said,said converted,nrm units,said nrm will be converted its $ 2.60 senior cumulative convertible preferred units into an equal number of shares of $ 2.60 senior cumulative convertible preferred stock of edisto .
nrm said it expects unitholders to vote on the restructuring at a meeting dec. 15 .,nrm,said,said expects,nrm it,said nrm expects it unitholders to vote on the restructuring at a meeting dec. 15 .
"but if reinvested dividends are excluded , investors put in only $ 340 million more than they pulled out for the month .",investors,put,pulled excluded put,they dividends investors,"but if are excluded reinvested dividends , put in investors only $ 340 million more than pulled out they for the month ."
he notes that most of the net sales drop stemmed from a three-day period following the friday the 13th plunge .,he,notes,notes,he,notes he that stemmed most of the net sales drop from a three-day period following the friday the 13th plunge .
we keep wondering what mr. gates wanted to say .,we,keep,keep,we,keep we wondering what wanted mr. gates to say .
"they can be relieved only by changing that system , not by pouring western money into it .",they,relieved,relieved,they,"can be relieved they by only changing that system , by not pouring western money into it ."
it is in the western interest to see mr. gorbachev succeed .,it,is,is succeed,it gorbachev,is it in the western interest to see succeed mr. gorbachev .
"even if the press is ready to seize and misinterpret , these are not very complicated thoughts .",these,are,is are,press these,"even if is the press ready to seize and misinterpret , are these not very complicated thoughts ."
"seats are currently quoted at $ 151,000 , bid , and $ 162,000 , asked .",seats,quoted,quoted,seats,"are currently quoted seats at $ 151,000 , bid , and $ 162,000 , asked ."
and it would shift the burden to prosecutors to disprove that discrimination caused any statistical racial disparities .,it,shift,shift caused,it discrimination,and would shift it the burden to prosecutors to disprove that caused discrimination any statistical racial disparities .
"but if it survives , it could prompt other statutory changes , according to the mr. burr .",it,prompt,survives prompt,it it,"but if survives it , could prompt it other statutory changes , according to the mr. burr ."
narrowing the penalty in this fashion would clearly reduce whatever deterrent effect it now has .,it,has,has,it,would clearly reduce narrowing the penalty in this fashion now has it whatever deterrent effect .
"and that , in turn , would only strengthen the argument of those who oppose execution under any circumstances .",that,strengthen,oppose strengthen,those that,"and , in turn , would only strengthen that the argument of those who oppose execution under any circumstances ."
he could rule as early as today on the motion seeking a temporary injunction against the dow jones offer .,he,rule,rule,he,could rule as early as today he on the motion seeking a temporary injunction against the dow jones offer .
he also contended that the plaintiffs failed to cite any legal authority that would justify such an injunction .,he,contended,contended failed,he plaintiffs,also contended he that failed the plaintiffs to cite any legal authority that would justify such an injunction .
telerate provides information about financial markets through an electronic network .,telerate,provides,provides,telerate,provides telerate information about financial markets through an electronic network .
"lights flickered on and off ; plaster dropped from the ceiling , the walls still shook and an evacuation alarm blared outside .",lights,flickered,flickered blared shook dropped,lights alarm walls plaster,"flickered on and off lights ; dropped plaster from the ceiling , still shook the walls and blared outside an evacuation alarm ."
edison said the acquired stores would be integrated into its current operations .,edison,said,said integrated,edison stores,said edison would be integrated the acquired stores into its current operations .
that amounts to more than $ 350 billion a year .,that,amounts,amounts,that,amounts that to more than $ 350 billion a year .
"already chrysler has closed the kenosha , wis. , plant it acquired when it bought american motors corp. in 1987 .",chrysler,closed,acquired closed bought,it chrysler it,"already has closed chrysler the kenosha , wis. , plant acquired it when bought it american motors corp. in 1987 ."
"chrysler has also launched a $ 1 billion cost-cutting program that will cut about 2,300 white-collar workers from the payroll in the next few months .",chrysler,launched,launched,chrysler,"has also launched chrysler a $ 1 billion cost-cutting program that will cut about 2,300 white-collar workers from the payroll in the next few months ."
"revco reacted cautiously , saying the plan would add $ 260 million of new debt to the highly leveraged company .",revco,reacted,reacted add,revco plan,"reacted cautiously revco saying would add the plan $ 260 million of new debt to the highly leveraged company , ."
"revco received the offer oct. 20 , but issued a response yesterday only after a copy of the proposal was made public by bondholders .",revco,received,received made,revco copy,"received revco the offer oct. 20 , but issued a response yesterday after only was made a copy of the proposal public by bondholders ."
he said he has not met with representatives from acadia .,he,said,said met,he he,said he has not met he with representatives from acadia .
at the time merchants were asking for premiums of about five cents a pound .,merchants,asking,asking,merchants,at the time were asking merchants for premiums of about five cents a pound .
"prices fell through levels regarded as important support areas , which added to the selling .",prices,fell,fell,prices,"fell prices which added to the selling through levels regarded as important support areas , ."
japan normally depends heavily on the highland valley and cananea mines as well as the bougainville mine in papua new guinea .,japan,depends,depends,japan,normally depends heavily japan on the highland valley and cananea mines as well as the bougainville mine in papua new guinea .
"outside the u.s. , he said , producer stocks at the end of august were 273,000 tons , down 3,000 tons from the end of july .",he,said,said were,he stocks,"outside the u.s. , said he , were producer stocks at the end of august 273,000 tons , down 3,000 tons from the end of july ."
"according to one analyst , prices opened higher because of reports over the weekend that brazil and colombia , at the pan-american summit meeting in costa rica , had agreed to a reduction in their coffee export quotas for the sake of creating a new agreement .",prices,opened,agreed opened,brazil prices,"according to one analyst , opened higher prices because of reports over the weekend that , at the pan-american summit meeting in costa rica , had agreed brazil and colombia to a reduction in their coffee export quotas for the sake of creating a new agreement ."
"before becoming self-employed , or setting up a cooperative , workers must seek permission from the local soviet ( council ) .",workers,seek,seek,workers,"before becoming self-employed , or setting up a cooperative , must seek workers permission from the local soviet ( council ) ."
"but that changed following a resolution from the supreme soviet banning cooperatives from operating in some areas of the economy , and permitting activity in others only if the cooperatives are under contract to the state .",that,changed,changed are,that cooperatives,"but changed that following a resolution from the supreme soviet banning cooperatives from operating in some areas of the economy , and permitting activity in others only if are the cooperatives under contract to the state ."
"most important , this would leave the party intact and its monopoly of political power largely undisturbed .",this,leave,leave,this,"most important , would leave this the party intact and its monopoly of political power largely undisturbed ."
"at the same time , he must give it sufficient freedom to provide the economic benefits so desperately needed .",he,give,give,he,"at the same time , must give he sufficient freedom to provide the economic benefits so desperately needed it ."
it is the promise of economic returns that is supposed to make the corporatist model attractive to both the party and labor .,it,is,is,it,is it the promise of economic returns that is supposed to make the corporatist model attractive to both the party and labor .
"within the alliance it is supposed to act as a balancing force , guarding against excessive control by government or abuse of its economic position by business , for either could result in a deterioration of its living standards ( under the new resolutions , workers councils may demand that a cooperative be closed or its prices be reduced ) .",it,supposed,reduced closed supposed demand,prices cooperative it councils,"within the alliance is supposed it to act guarding against excessive control by government or abuse of its economic position by business as a balancing force , , for could result either in a deterioration of its living standards ( under the new resolutions , may demand workers councils that be closed a cooperative or be reduced its prices ) ."
"it is possible that , in perpetuating such myths , the ground is being laid for the arrest of opposition activists on the ground of terrorism .",it,is,is laid,it ground,"is it possible that , in perpetuating such myths , is being laid the ground for the arrest of opposition activists on the ground of terrorism ."
we think that the ratings revision is unfortunate but not unexpected .,we,think,think is,we revision,think we that is the ratings revision unfortunate but not unexpected .
"and oct. 24 , quotron said it will market the automated trading system of broker-dealer chapdelaine government securities inc .",quotron,said,said market,quotron it,"and oct. 24 , said quotron will market it the automated trading system of broker-dealer chapdelaine government securities inc ."
"had the contest gone a full seven games , abc could have reaped an extra $ 10 million in ad sales on the seventh game alone , compared with the ad take it would have received for regular prime-time shows .",abc,reaped,gone received reaped,contest it abc,"had gone the contest a full seven games , could have reaped abc an extra $ 10 million in ad sales on the seventh game alone , compared with the ad take would have received it for regular prime-time shows ."
abc had based its budget for baseball on a six-game series .,abc,based,based,abc,had based abc its budget for baseball on a six-game series .
but interest instead decreased .,interest,decreased,decreased,interest,but instead decreased interest .
but interest waned as the day wore on and investors looked ahead to the release later this week of two important economic reports .,interest,waned,waned wore looked,interest day investors,but waned interest as wore on the day and looked ahead investors to the release later this week of two important economic reports .
but it also offers opportunities ; americans are well poised to supply the weapons .,it,offers,poised offers,americans it,but also offers it opportunities ; are well poised americans to supply the weapons .
"but for now , at least , americans are far better at making pcs and the software that runs them .",americans,are,runs are,software americans,"but for now , at least , are americans far better at making pcs and the software that runs them ."
"in the u.s. , pcs commonly perform many tasks and plug into a broad network .",pcs,perform,perform,pcs,"in the u.s. , commonly perform pcs many tasks and plug into a broad network ."
others analyze the data .,others,analyze,analyze,others,analyze others the data .
"to transfer information from one to the other , employees make printouts and enter the data manually .",employees,make,make,employees,"to transfer information from one to the other , make employees printouts and enter manually the data ."
"to transmit charts to branch offices , they use a fax machine .",they,use,use,they,"to transmit charts to branch offices , use they a fax machine ."
"but early on , ibm offered its basic design to anybody wanting to copy it .",ibm,offered,offered,ibm,"but , early on offered ibm its basic design to anybody wanting to copy it ."
"while tens of thousands of software packages using the ibm standard are available in the u.s. , they say only about 8,000 are written for nec .",they,say,say are,they tens,"while are tens of thousands of software packages using the ibm standard available in the u.s. , say they are written only about 8,000 for nec ."
she adds that some technological advances trail those in the u.s. because the japanese still import basic operating systems from american companies .,she,adds,adds trail import,she advances japanese,adds she that trail some technological advances those in the u.s. because still import the japanese basic operating systems from american companies .
"but it could also help american companies , which also are starting to try to open the market .",it,help,help,it,"but could also help it american companies , which also are starting to try to open the market ."
they long made little effort here .,they,made,made,they,long made here they little effort .
critics also say american companies charge too much .,critics,say,say charge,critics companies,also say critics charge american companies too much .
"earlier this year , it introduced a much more powerful kanji operating system and a kanji laser printer .",it,introduced,introduced,it,"earlier this year , introduced it a much more powerful kanji operating system and a kanji laser printer ."
ibm just last year started selling its first machine that could run in both japanese and english and that substantially enhances compatibility with its american products .,ibm,started,started,ibm,just last year started ibm selling its first machine that could run in both japanese and english and that substantially enhances compatibility with its american products .
"this is not only because it kills the unborn , a job at which it actually is not outstandingly efficient , zapping only 50 % to 85 % of them depending on which study you read ( prostaglandin , taken in conjunction with the pill , boosts the rate to 95 % ) .",this,is,is boosts is,this prostaglandin it,"is not only this because it kills the unborn , a job at which actually is it not outstandingly efficient , zapping only 50 % to 85 % of them depending on read you which study ( , taken in conjunction with the pill , boosts prostaglandin the rate to 95 % ) ."
timing is of the essence with ru-486 .,timing,is,is,timing,is timing of the essence with ru-486 .
that is typically about a three-week window .,that,is,is,that,is that typically about a three-week window .
ru-486 is being administered in france only under strict supervision in the presence of a doctor .,ru-486,administered,administered,ru-486,is being administered only ru-486 in france under strict supervision in the presence of a doctor .
"we do not know whether ru-486 will be as disastrous as some of the earlier fertility-control methods released to unblinking , uncritical cheers from educated people who should have known better .",we,know,know known,we people,"do not know we whether ru-486 will be as disastrous as some of the earlier fertility-control methods released to unblinking , uncritical cheers from educated people who should have known better ."
"it does not relieve the need for our market-opening efforts for both goods and services , but it does suggest that it is our exports of services , and not just borrowing , that is financing our imports of goods .",it,relieve,suggest relieve is,it it it,"does not relieve it the need for our market-opening efforts for both goods and services , but does suggest it that is it our exports of services , and not just borrowing , that is financing our imports of goods ."
and there was speculation yesterday that fidelity investments and other large mutual-fund companies might soon follow the lead of kemper corp. and other institutions in cutting off trading business to securities firms that do program trading .,speculation,was,do was follow,firms speculation investments,and there was speculation that might soon follow fidelity investments and other large mutual-fund companies the lead of kemper corp. and other institutions in cutting off trading business to securities firms that do program trading yesterday .
"but on oct. 6 , he had reason to celebrate .",he,had,had,he,"but on oct. 6 , had he reason to celebrate ."
"he was sentenced to 500 hours of community service and restitution to the museum of $ 45,000 .",he,sentenced,sentenced,he,"was sentenced he to 500 hours of community service and restitution to the museum of $ 45,000 ."
"it was reported stolen in transit en route to washington , d.c. , in february .",it,reported,reported,it,"was reported it stolen en route to washington , d.c. , in transit in february ."
then they took the art to acapulco and began to trade some of it for cocaine .,they,took,took,they,then took they the art to acapulco and began to trade some of it for cocaine .
"they persuaded mr. trotter to take it back and , with the help of the fbi , taped their conversation with him .",they,persuaded,persuaded,they,"persuaded they mr. trotter to take back it and , with the help of the fbi , taped their conversation with him ."
mazda makes the tracer for ford .,mazda,makes,makes,mazda,makes mazda the tracer for ford .
ford said owners should return the cars to dealers so the windshields can be removed and securely reinstalled .,ford,said,said return removed,ford owners windshields,said ford should return owners the cars to dealers so can be removed the windshields and securely reinstalled .
"ford also offered the low financing rate option on 1989-model broncos , which previously carried a $ 750 cash discount .",ford,offered,offered carried,ford broncos,"also offered ford on 1989-model broncos , which previously carried a $ 750 cash discount the low financing rate option ."
it recently reported assets of $ 2.4 billion and liabilities of $ 4 billion .,it,reported,reported,it,recently reported it assets of $ 2.4 billion and liabilities of $ 4 billion .
ltv filed for protection under chapter 11 in federal bankruptcy court in 1986 .,ltv,filed,filed,ltv,filed ltv for protection under chapter 11 in federal bankruptcy court in 1986 .
"in september 1987 , it ordered ltv to reassume liability and funding for the three original plans .",it,ordered,ordered,it,"in september 1987 , ordered it ltv to reassume liability and funding for the three original plans ."
"within two hours , viewers pledged over $ 400,000 , according to a red cross executive .",viewers,pledged,pledged,viewers,"within two hours , pledged viewers over $ 400,000 , according to a red cross executive ."
"while tv commercials typically take weeks to produce , advertisers in the past couple of years have learned to turn on a dime , to crash out ads in days or even hours .",advertisers,learned,learned take,advertisers commercials,"while typically take tv commercials weeks to produce , in the past couple of years have learned advertisers to turn to crash out ads in days or even hours on a dime , ."
they trotted out another crop of instant commercials after the sudden market dip a few weeks ago .,they,trotted,trotted,they,trotted out a few weeks ago they another crop of instant commercials after the sudden market dip .
nissan created its quake ad in a weekend .,nissan,created,created,nissan,created nissan its quake ad in a weekend .
they chance alienating the customers they hope to woo by looking like opportunistic sharks .,they,chance,chance hope,they they,chance they alienating the customers hope they to woo by looking like opportunistic sharks .
it can be hoped that spanish prime minister felipe gonzalez will draw the right conclusion from his narrow election victory sunday .,it,hoped,hoped draw,it gonzalez,can be hoped it that will draw spanish prime minister felipe gonzalez the right conclusion from his narrow election victory sunday .
it could point to plenty of ailments that the spanish economic rejuvenation so far has failed to cure .,it,point,point failed,it rejuvenation,could point it to plenty of ailments so far has failed the spanish economic rejuvenation that to cure .
