original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"at the same time , he remains fairly pessimistic about the outlook for imports , given continued high consumer and capital goods inflows .",he,remains,remains,he,"at the same time , fairly pessimistic about the outlook for imports remains he , given continued high consumer and capital goods inflows ."
he reckons the current account deficit will narrow to only # 1.8 billion in september .,he,reckons,narrow reckons,deficit he,will narrow the current account deficit to only # 1.8 billion in september reckons he .
this compares with a 1.6 % rise in the second from the first quarter and a 5.4 % increase from the second quarter of 1988 .,this,compares,compares,this,compares this with a 1.6 % rise in the second from the first quarter and a 5.4 % increase from the second quarter of 1988 .
in european trading it declined to $ 1.5890 and 2.9495 marks from $ 1.5940 and 2.9429 marks late thursday .,it,declined,declined,it,in european trading declined it to $ 1.5890 and 2.9495 marks from $ 1.5940 and 2.9429 marks late thursday .
"economists suggested that if the pound falls much below 2.90 marks , the government will be forced to increase rates to 16 % , both to halt any further decline and ensure that the balance of monetary policy remains unchanged .",economists,suggested,falls forced remains suggested,pound government balance economists,"that if falls the pound much below 2.90 marks , rates to increase to 16 % , both any further decline to halt and that unchanged remains the balance of monetary policy ensure will be forced the government suggested economists ."
"in early trading in hong kong monday , gold was quoted at $ 366.50 an ounce .",gold,quoted,quoted,gold,"in early trading in hong kong monday , was quoted gold at $ 366.50 an ounce ."
"it now holds 233,000 a.p. green common shares , including 30,000 shares bought last thursday for $ 35.50 to $ 36.50 a share .",it,holds,holds,it,"233,000 a.p. green common shares , including 30,000 shares bought last thursday for $ 35.50 to $ 36.50 a share now holds it ."
"carriers could use their equipment more efficiently , leading to overcapacity they were eager to fill .",carriers,use,use were,carriers they,"their equipment could use more efficiently carriers , leading to overcapacity were they eager to fill ."
"shippers cut about $ 35 billion from their annual , inter-city truck and rail costs , to about $ 150 billion , or about 6.4 % of gross national product , down from 8 % of gnp in 1981 .",shippers,cut,cut,shippers,"about $ 35 billion cut shippers from their annual , inter-city truck and rail costs , to about $ 150 billion , or about 6.4 % of gross national product , down from 8 % of gnp in 1981 ."
"now we are starting to see real freight-rate increases as carriers replace equipment , pay higher fuel costs and pay more for labor .",we,starting,replace starting,carriers we,"real freight-rate increases to see now are starting we as equipment replace carriers , higher fuel costs pay and more pay for labor ."
"carriers boosted rates more than 10 % in the north atlantic between the u.s. and europe last september , hoping to partly restore rates to earlier levels .",carriers,boosted,boosted,carriers,"more than 10 % boosted carriers rates in the north atlantic between the u.s. and europe last september , rates to partly restore to earlier levels hoping ."
he talked about 20 minutes .,he,talked,talked,he,talked he about 20 minutes .
it happened at northrop corp. in los angeles .,it,happened,happened,it,happened it at northrop corp. in los angeles .
"alter some details of this example and it could be taking place today at federal express in memphis , the defense and underseas systems divisions of honeywell in minneapolis , a general electric plant in columbia , md. , or a number of other companies .",it,taking,taking,it,"some details of this example alter and place could be taking today it at federal express in memphis , the defense and underseas systems divisions of honeywell in minneapolis , a general electric plant in columbia , md. , or a number of other companies ."
"it reduces lawsuits from disgruntled employees and ex-employees , with all that means for reduced legal costs and better public relations .",it,reduces,means reduces,that it,"lawsuits from disgruntled employees and ex-employees reduces it , with all means that for reduced legal costs and better public relations ."
it helps to keep out unions .,it,helps,helps,it,unions to keep out helps it .
"it increases employee commitment to the company , with all that means for efficiency and quality control .",it,increases,means increases,that it,"employee commitment to the company increases it , with all means that for efficiency and quality control ."
in a large company that means many hundreds of complaints for personnel to handle .,that,means,means,that,in a large company many hundreds of complaints for personnel to handle means that .
coach them in handling complaints so that they can resolve problems immediately .,they,resolve,resolve,they,them coach in complaints handling so that problems can resolve immediately they .
"in case managers and personnel specialists are unsuccessful and subordinates take their complaints to a company court or adjudicator , teach managers to accept reversals as a fact of business life , for in a good due-process system they are bound to happen .",they,bound,bound are take,they managers subordinates,"in case are managers and personnel specialists unsuccessful and their complaints take subordinates to a company court or adjudicator , managers teach reversals to accept as a fact of business life , for in a good due-process system to happen are bound they ."
"on the other hand , they make sure at a minimum that their systems are described in their employee handbooks and talked up by personnel specialists .",they,make,described make,systems they,"on the other hand , sure that are described their systems in their employee handbooks and talked up by personnel specialists make they at a minimum ."
"winners outpaced losers , 572 to 368 , while 181 issues remained unchanged .",winners,outpaced,outpaced remained,winners issues,"losers outpaced 572 to 368 winners , , while unchanged remained 181 issues ."
investors are still waiting to see how the u.s. government will decide on interest rates and how the dollar will be stabilized .,investors,waiting,decide waiting stabilized,government investors dollar,to see how will decide the u.s. government on interest rates and how will be stabilized the dollar are still waiting investors .
"pioneer surged 450 yen ( $ 3.16 ) to 6,050 yen ( $ 42.60 ) .",pioneer,surged,surged,pioneer,"450 yen ( $ 3.16 ) surged pioneer to 6,050 yen ( $ 42.60 ) ."
"kyocera advanced 80 yen to 5,440 .",kyocera,advanced,advanced,kyocera,"80 yen advanced kyocera to 5,440 ."
"fanuc gained 100 to 7,580 .",fanuc,gained,gained,fanuc,"100 gained fanuc to 7,580 ."
"sapporo gained 80 to 1,920 and kirin added 60 to 2,070 .",sapporo,gained,gained added,sapporo kirin,"80 gained sapporo to 1,920 and 60 added kirin to 2,070 ."
"kajima advanced 40 to 2,120 and ohbayashi added 50 to 1,730 .",kajima,advanced,advanced added,kajima ohbayashi,"40 advanced kajima to 2,120 and 50 added ohbayashi to 1,730 ."
"fujisawa added 80 to 2,010 and mochida advanced 230 to 4,400 .",fujisawa,added,added advanced,fujisawa mochida,"80 added fujisawa to 2,010 and 230 advanced mochida to 4,400 ."
they added that market-makers were largely sidelined after aggressively supporting the market thursday in their quest to cover internal shortages of ft-se 100 shares .,they,added,sidelined added,market-makers they,that were largely sidelined market-makers after the market aggressively supporting thursday in their quest internal shortages of ft-se 100 shares to cover added they .
dealers said they viewed the initial # 390-million ( $ 622 million ) outlay for a 15 % stake in the airline as a bit much .,dealers,said,said viewed,dealers they,the initial # 390-million ( $ 622 million ) outlay for a 15 % stake in the airline viewed they as a bit much said dealers .
"b.a.t ended the day at 778 , down 5 , on turnover of 7.5 million shares .",b.a.t,ended,ended,b.a.t,"ended down 5 b.a.t the day at 778 , , on turnover of 7.5 million shares ."
dealers said it was hit by some profit-taking after gains since mid-week .,dealers,said,hit said,it dealers,was hit it by some profit-taking after gains since mid-week said dealers .
"prices were lower in frankfurt , zurich , paris and amsterdam .",prices,were,were,prices,"were prices lower in frankfurt , zurich , paris and amsterdam ."
"it has reopened the bitter wrangling between the white house and congress over who is responsible for the failure to oust mr. noriega and , more broadly , for difficulties in carrying out covert activities abroad .",it,reopened,reopened,it,"the bitter wrangling between the white house and congress over who is responsible for the failure mr. noriega to oust and , more broadly , for difficulties in covert activities carrying out abroad has reopened it ."
it arrived just as the regulator handling such operations was retiring .,it,arrived,arrived retiring,it regulator,arrived it as just was retiring the regulator such operations handling .
"when dreyfus started the first advertising-backed retail fund in february 1974 , it was priced at $ 10 a share ( and reached $ 1 billion in assets in one year . )",it,priced,priced started,it dreyfus,"the first advertising-backed retail fund when started dreyfus in february 1974 , was priced it at $ 10 a share ( and $ 1 billion in assets reached in one year ) ."
rounding-off keeps them at $ 1 .,rounding-off,keeps,keeps,rounding-off,them keeps rounding-off at $ 1 .
"he expects real gnp growth of only 2.1 % for the quarter , noting a wider trade deficit , slower capital and government spending and the lower inventory figures .",he,expects,expects,he,"real gnp growth of only 2.1 % for the quarter expects he , a wider trade deficit , slower capital and government spending and the lower inventory figures noting ."
this is the 11th consecutive quarter in which the company has paid shareholders an extra dividend of five cents .,this,is,is paid,this company,is this the 11th consecutive quarter in which an extra dividend of five cents has paid the company shareholders .
"vickers makes tanks for the u.k. army , rolls royce cars , and has marine and medical businesses .",vickers,makes,makes,vickers,"tanks for the u.k. army , rolls royce cars , makes vickers and marine and medical businesses has ."
"when rune andersson set out to revive flagging swedish conglomerate trelleborg ab in the early 1980s , he spurned the advice of trendy management consultants .",he,spurned,set spurned,andersson he,"flagging swedish conglomerate trelleborg ab to revive when set out rune andersson in the early 1980s , the advice of trendy management consultants spurned he ."
"it was a gutsy move for a little-known executive , fired after only two months as president of his previous company .",it,was,was,it,"was it a gutsy move for a little-known executive , fired after only two months as president of his previous company ."
trelleborg plans to remain the dominant shareholder with stakes of slightly less than 50 % of both units .,trelleborg,plans,plans,trelleborg,the dominant shareholder with stakes of slightly less than 50 % of both units to remain plans trelleborg .
"between 1985 and 1988 , sales multipled more than 10 times and pretax profit surged almost twelvefold .",sales,multipled,surged multipled,profit sales,"between 1985 and 1988 , multipled more than 10 times sales and surged almost twelvefold pretax profit ."
but trelleborg still must clear some tough hurdles .,trelleborg,clear,clear,trelleborg,but some tough hurdles still must clear trelleborg .
but analysts caution an expected fall in metal prices next year could slow profit growth .,analysts,caution,slow caution,fall analysts,but profit growth could slow an expected fall in metal prices next year caution analysts .
analysts say its chances of success will likely hinge on how well trelleborg manages to cooperate with noranda in the falconbridge venture .,analysts,say,hinge say manages,chances analysts trelleborg,will likely hinge its chances of success on to cooperate with noranda in the falconbridge venture how well manages trelleborg say analysts .
"and investment is the key word for base metals , and most other businesses trelleborg is in .",investment,is,is is,investment trelleborg,"and is investment the key word for base metals , and most other businesses is trelleborg in ."
"margins in the fiscal fourth quarter perked up , rising to 51 % from 49.2 % a year earlier .",margins,perked,perked,margins,"in the fiscal fourth quarter rising to 51 % from 49.2 % a year earlier perked up margins , ."
he remains chief executive officer .,he,remains,remains,he,chief executive officer remains he .
"it may not be toxic , but we know where one waste dump is .",we,know,is know,dump we,"it may not be toxic , but where is one waste dump know we ."
"imasco is a tobacco , retailing , restaurant and financial services concern .",imasco,is,is,imasco,"is imasco a tobacco , retailing , restaurant and financial services concern ."
they said the price would be around $ 10 million .,they,said,said,they,the price would be around $ 10 million said they .
october is a critical month for the privatization program .,october,is,is,october,is october a critical month for the privatization program .
manila is offering several major assets for the first time and is trying to conclude sales already arranged .,manila,offering,offering,manila,several major assets is offering manila for the first time and sales already arranged to conclude is trying .
"bankers say , however , that the government may have difficulty selling the institution even without a floor price .",bankers,say,have say,government bankers,"that difficulty the institution selling even without a floor price may have the government say however bankers , , ."
"even though the government would retain the 45 % stake in picop , critics have accused the trust of selling out to foreigners .",critics,accused,accused retain,critics government,"though the 45 % stake in picop even would retain the government , the trust have accused critics of selling out to foreigners ."
"he succeeds harry a. durney , 65 , who is retiring from active duty but remains a director and consultant .",he,succeeds,succeeds,he,"harry a. durney , 65 , who is retiring from active duty but a director and consultant remains succeeds he ."
webster has 3.5 million shares outstanding and eagle 2.6 million .,webster,has,has,webster,3.5 million shares outstanding has webster and eagle 2.6 million .
"having said that , we must caution against an apparent tendency to overstate the case .",we,caution,caution,we,"that having said , must caution we against an apparent tendency the case to overstate ."
in the same sentence he contradicts himself when he reports that the government still retains 40 % of the total equity of the airline .,he,contradicts,retains contradicts reports,government he he,in the same sentence himself contradicts he that 40 % of the total equity of the airline still retains the government when reports he .
"i refer essentially to petroleum , electric power , banking and newsprint .",i,refer,refer,i,"refer essentially i to petroleum , electric power , banking and newsprint ."
"to guarantee that mexicana de aviacion and other companies will really be privatized , mexico needs a pluri-party political system that will ensure democracy and hence accountability .",mexico,needs,needs privatized,mexico aviacion,"that will really be privatized mexicana de aviacion and other companies to guarantee , a pluri-party political system that democracy and hence accountability will ensure needs mexico ."
"in composite trading friday on the new york stock exchange , ual closed at $ 168.50 a share , down $ 21.625 .",ual,closed,closed,ual,"in composite trading friday on the new york stock exchange , closed down $ 21.625 ual at $ 168.50 a share , ."
"ual currently has 22.6 million shares , fully diluted .",ual,has,has,ual,"22.6 million shares , fully diluted currently has ual ."
the new structure would be similar to a recapitalization in which holders get a special dividend yet retain a controlling ownership interest .,holders,get,get,holders,the new structure would be similar to a recapitalization in which a special dividend get holders yet a controlling ownership interest retain .
but citicorp has lost some credibility because it also led the unsuccessful effort to gain bank loans for the labor-management group .,citicorp,lost,led lost,it citicorp,but some credibility has lost citicorp because the unsuccessful effort bank loans to gain for the labor-management group also led it .
"speculation has also arisen that the ual executive most closely identified with the failure to gain bank financing , chief financial officer john pope , may come under pressure to resign .",speculation,arisen,come arisen,executive speculation,"that may come the ual executive most closely identified with the failure bank financing to gain , chief financial officer john pope , under pressure to resign has also arisen speculation ."
"alusuisse is a subsidiary of swiss aluminium ltd. , a zurich , switzerland , producer of aluminum , chemicals and packaging products .",alusuisse,is,is,alusuisse,"is alusuisse a subsidiary of swiss aluminium ltd. , a zurich , switzerland , producer of aluminum , chemicals and packaging products ."
he resigned as an officer of central life to accept the manhattan national presidency .,he,resigned,resigned,he,the manhattan national presidency to accept resigned he as an officer of central life .
"as a result of the sales he holds 6,727,042 shares .",he,holds,holds,he,"as a result of the sales 6,727,042 shares holds he ."
scimed said the appeals court remanded the case back to the district court for further proceedings .,scimed,said,remanded said,court scimed,the case remanded back to the district court the appeals court for further proceedings said scimed .
kodak entered the high-definition television market by unveiling a device that can convert conventional film into high-definition video .,kodak,entered,entered,kodak,the high-definition television market entered kodak by unveiling a device that conventional film can convert into high-definition video .
texaco has purchased an oil-producing company in texas for $ 476.5 million .,texaco,purchased,purchased,texaco,an oil-producing company in texas has purchased texaco for $ 476.5 million .
"winnebago posted a widened quarterly loss and slashed its dividend in half , reflecting the deepening slowdown in recreational vehicle sales .",winnebago,posted,posted,winnebago,"a widened quarterly loss posted winnebago and its dividend slashed in half , the deepening slowdown in recreational vehicle sales reflecting ."
sales rose 12 % to $ 249.5 million from $ 222.8 million .,sales,rose,rose,sales,12 % rose sales to $ 249.5 million from $ 222.8 million .
"quantum stopped shipping the drugs last month , following a federal investigation regarding information the company supplied to obtain three drug approvals .",quantum,stopped,supplied stopped,company quantum,"the drugs shipping last month , following a federal investigation information three drug approvals to obtain supplied the company regarding stopped quantum ."
revenue rose 7.7 % to $ 1.28 billion from $ 1.18 billion .,revenue,rose,rose,revenue,7.7 % rose revenue to $ 1.28 billion from $ 1.18 billion .
"in new york stock exchange composite trading friday , lyondell was unchanged at $ 18.50 a share .",lyondell,was,was,lyondell,"in new york stock exchange composite trading friday , was lyondell unchanged at $ 18.50 a share ."
cordis sold its pacemaker operations two years ago to telectronics holding ltd. of australia .,cordis,sold,sold,cordis,its pacemaker operations sold two years ago cordis to telectronics holding ltd. of australia .
"in the year-ago period , amgen reported net income of $ 320,000 , or two cents a share , on revenue of $ 21.5 million .",amgen,reported,reported,amgen,"in the year-ago period , net income of $ 320,000 , or two cents a share , on revenue of $ 21.5 million reported amgen ."
"in oakland , officials said the 57-year-old longshoreman who spent four days entombed in rubble was in critical condition with slight improvement .",officials,said,was said,longshoreman officials,"in oakland , was the 57-year-old longshoreman who spent four days entombed in rubble in critical condition with slight improvement said officials ."
it marked the first time a u.s. official was impeached on charges of which a jury had acquitted him .,it,marked,marked impeached acquitted,it official jury,the first time was impeached a u.s. official on charges of which him had acquitted a jury marked it .
revenue rose 8.3 % to $ 780 million from $ 720 million .,revenue,rose,rose,revenue,8.3 % rose revenue to $ 780 million from $ 720 million .
"in new york stock exchange composite trading , contel closed at $ 33.75 a share , down .50 cents .",contel,closed,closed,contel,"in new york stock exchange composite trading , closed down .50 cents contel at $ 33.75 a share , ."
"he was later shown on television , fielding questions .",he,shown,shown,he,"questions fielding was later shown he on television , ."
"at one point , he asked a worker whether he thought east germans were fleeing the country because of restrictive travel policies .",he,asked,thought asked fleeing,he he germans,"at one point , a worker whether the country were fleeing east germans because of restrictive travel policies thought he asked he ."
"born in a baltic town in an area which is now part of poland , he has dedicated his life to the party apparatus .",he,dedicated,dedicated,he,"born in a baltic town in an area which is now part of poland , his life has dedicated he to the party apparatus ."
"he moved quickly through the ranks with the help of his patron , mr. honecker , and emerged as the heir apparent .",he,moved,moved,he,"moved quickly he through the ranks with the help of his patron , mr. honecker , and emerged as the heir apparent ."
but he then borrowed a palladium rod from chemists at texas a&m who said they were getting excess heat .,he,borrowed,getting said borrowed,they chemists he,but a palladium rod then borrowed he from chemists at texas a&m who excess heat were getting they said .
"it would go along doing nothing but dissociating the heavy water and then at totally unpredictable times , it would begin producing excess heat for as long as 10 or 11 hours before quieting down .",it,go,go begin,it it,"nothing but the heavy water dissociating doing would go along it and at totally unpredictable times , excess heat producing for as long as 10 or 11 hours before quieting down then would begin it ."
they concluded the indications of neutrons stemmed from faults in the detectors rather than from the cold fusion experiment .,they,concluded,stemmed concluded,indications they,stemmed the indications of neutrons from faults in the detectors rather than from the cold fusion experiment concluded they .
"it owns 67 % of telerate inc. , a leading supplier of computerized financial information on global markets .",it,owns,owns,it,"67 % of telerate inc. , a leading supplier of computerized financial information on global markets owns it ."
sales fell 2.5 % to $ 1.54 billion from $ 1.58 billion .,sales,fell,fell,sales,2.5 % fell sales to $ 1.54 billion from $ 1.58 billion .
"sales were $ 4.66 billion , up 1.3 % from $ 4.6 billion .",sales,were,were,sales,"were sales $ 4.66 billion , up 1.3 % from $ 4.6 billion ."
"it is an independent phone company with a service area of 15,000 square miles in southwest new mexico .",it,is,is,it,"is it an independent phone company with a service area of 15,000 square miles in southwest new mexico ."
it is also a partner in the wireline cellular franchise covering most of western new mexico .,it,is,is,it,is it also a partner in the wireline cellular franchise most of western new mexico covering .
analysts expect the prices of live cattle futures contracts to rise in trading today in the wake of a government quarterly census that found fewer-than-expected cattle on feedlots .,analysts,expect,expect found,analysts census,the prices of live cattle futures contracts to rise in trading today in the wake of a government quarterly census that fewer-than-expected cattle found on feedlots expect analysts .
"feedlots fatten young cattle for slaughter , so a decline signals a tightening supply of beef .",feedlots,fatten,fatten signals,feedlots decline,"young cattle fatten feedlots for slaughter , so a tightening supply of beef signals a decline ."
pressure came from several developments including the settlement of two long-term strikes .,pressure,came,came,pressure,came pressure from several developments including the settlement of two long-term strikes .
"he also noted that the japanese , who had been buying at prices just above the $ 1.25 level , apparently pulled back from the market on friday .",he,noted,noted pulled,he japanese,"that apparently pulled back from the market the japanese , who had been buying at prices just above the $ 1.25 level , on friday also noted he ."
it then determines which machine is free to do the task most quickly and sends the task to that machine .,it,determines,is determines,machine it,is which machine free the task to do most quickly then determines it and the task sends to that machine .
hewlett-packard claims that the software allows a network to run three times as many tasks as conventional networks and will run each task twice as fast .,hewlett-packard,claims,claims allows,hewlett-packard software,that a network three times as many tasks as conventional networks to run allows the software and each task will run twice as fast claims hewlett-packard .
"hewlett-packard will charge $ 5,000 for a license covering 10 users .",hewlett-packard,charge,charge,hewlett-packard,"$ 5,000 will charge hewlett-packard for a license 10 users covering ."
hewlett-packard said it will sell versions later next year that run on sun microsystems inc. and digital equipment corp. machines .,hewlett-packard,said,said sell,hewlett-packard it,versions will sell it later next year run that on sun microsystems inc. and digital equipment corp. machines said hewlett-packard .
"as hamburger and pizza outlets saturate one area after another , franchisers are struggling desperately for market share , slashing prices and stepping up costly promotions .",franchisers,struggling,struggling saturate,franchisers outlets,"as one area after another saturate hamburger and pizza outlets , prices slashing and costly promotions stepping up are struggling desperately franchisers for market share , ."
"it also decided to go national with pizza , which it has been test-marketing .",it,decided,decided,it,"national to go with pizza , which it has been test-marketing also decided it ."
he says courts have held that antitrust considerations are outweighed in such cases by the need to protect consumers from deceptive marketing .,he,says,held says outweighed,courts he considerations,that are outweighed antitrust considerations in such cases by the need consumers to protect from deceptive marketing have held courts says he .
"calmat said the sale is part of its previously announced plan to sell much of its real estate holdings to focus on its core business of mining and producing asphalt , concrete , rock and sand .",calmat,said,is said,sale calmat,"is the sale part of its previously announced plan much of its real estate holdings to sell to focus on its core business of asphalt , concrete , rock and sand mining and producing said calmat ."
"they note that most of the new plants will come on line in 1992 , when the current import trade restraint program ends , which could result in more imports .",they,note,note,they,"that which could result in more imports will come most of the new plants on line in 1992 , when the current import trade restraint program ends , note they ."
"he does add , however , that transplanted japanese car makers are boosting the levels of u.s.-made steel in their autos , instead of relying heavily on imported steel .",he,add,add boosting,he makers,"that the levels of u.s.-made steel in their autos are boosting transplanted japanese car makers , instead of relying heavily on imported steel does add however he , , ."
"for the first eight months of 1989 , analysts say shipments of hot-dipped galvanized steel increased about 8 % from a year earlier , while overall steel shipments were up only 2.4 % .",analysts,say,say increased were,analysts shipments shipments,"for the first eight months of 1989 , about 8 % increased shipments of hot-dipped galvanized steel from a year earlier , while were up only 2.4 % overall steel shipments say analysts ."
"usx already has six lines in existing plants producing hot-dipped galvanized steel , but this marks the first so-called greenfield plant for such production .",usx,has,has marks,usx this,"six lines in existing plants hot-dipped galvanized steel producing already has usx , but the first so-called greenfield plant for such production marks this ."
"steelmakers have also been adding capacity of so-called electrogalvanized steel , which is another way to make coated corrosion-resistant steel .",steelmakers,adding,adding,steelmakers,"capacity of so-called electrogalvanized steel , which is another way coated corrosion-resistant steel to make have also been adding steelmakers ."
one of the advantages of the hot-dipped process is that it allows the steel to be covered with a thicker coat of zinc more quickly .,it,allows,allows,it,that the steel to be covered more quickly with a thicker coat of zinc allows it is one of the advantages of the hot-dipped process .
investors do this by specifying a minimum price at which the investment may be sold or the maximum price that may be paid for it .,investors,do,do sold paid,investors investment price,this do investors by a minimum price at which may be sold the investment or the maximum price that may be paid for it specifying .
one risk : investors may regret the restriction if the stock reaches 54 and then falls .,investors,regret,reaches regret,stock investors,one risk : the restriction may regret investors if 54 reaches the stock and then falls .
it instructs a broker to buy or sell an investment at the specified price or better .,it,instructs,instructs,it,a broker instructs it an investment to buy or sell at the specified price or better .
not-held order : this is another timing order .,this,is,is,this,not-held order : is this another timing order .
"it is a market order that allows floor brokers to take more time to buy or sell an investment , if they think they can get a better price by waiting .",it,is,is get think allows,it they they order,"is it a market order that floor brokers more time an investment to buy or sell to take , if a better price can get they by waiting think they allows ."
"one-cancels-the-other order : this is really two orders in one , generally for the same security or commodity , instructing floor brokers to fill whichever order they can first and then cancel the other order .",this,is,is,this,"one-cancels-the-other order : is this really two orders in one , generally for the same security or commodity , floor brokers instructing whichever order they can to fill first and the other order then cancel ."
"in a fast-moving market , it prevents an investor from getting stuck with having made two trades on the same security .",it,prevents,prevents,it,"in a fast-moving market , an investor prevents it from getting stuck with two trades on the same security having made ."
they found they had bought stock from limit orders that they might have entered weeks or months earlier and had forgotten to cancel .,they,found,bought entered found,they they they,stock had bought they from limit orders that might have entered weeks or months earlier they and to cancel had forgotten found they .
it is always the responsibility of investors to keep track of the orders they have placed .,it,is,is placed,it they,is it always the responsibility of investors track to keep of the orders have placed they .
"but investors better not ignore its limitations , either .",investors,ignore,ignore,investors,"but its limitations better not ignore either investors , ."
beta is a handy gauge that measures the volatility of a stock or stock mutual fund .,beta,is,is measures,beta gauge,is beta a handy gauge that the volatility of a stock or stock mutual fund measures .
"for any given move in the overall market , it suggests how steeply that particular issue might rise or fall .",it,suggests,suggests rise,it issue,"for any given move in the overall market , how steeply might rise that particular issue or fall suggests it ."
"remember , though , that beta also has important limitations .",beta,has,has,beta,"that important limitations also has beta remember , though , ."
beta is also a poor indicator of the risk in stock groups that march to their own drummer .,beta,is,is march,beta groups,is beta also a poor indicator of the risk in stock groups that march to their own drummer .
"this is clearly not good news to all you people who sleep like babies every night , lulled by visions of your money sitting risk-free in six-month cds .",this,is,is sleep,this people,"is this clearly not good news to all you people who sleep like babies every night , lulled by visions of your money sitting risk-free in six-month cds ."
risk is also a function of time .,risk,is,is,risk,is risk also a function of time .
"when financial professionals measure risk mathematically , they usually focus on the volatility of short-term returns .",they,focus,focus measure,they professionals,"risk when measure mathematically financial professionals , usually focus they on the volatility of short-term returns ."
"stocks are much riskier than treasury bills , for example , because the range in performance from the best years to the worst is much wider .",stocks,are,are is,stocks range,"are stocks much riskier than treasury bills , for example , because is the range in performance from the best years to the worst much wider ."
"that is usually measured by the standard deviation , or divergence , of annual results from the average return over time .",that,measured,measured,that,"is usually measured that by the standard deviation , or divergence , of annual results from the average return over time ."
"by retreating to the apparent security of , say , money-market funds , investors may not be earning enough investment return to pay for a comfortable retirement .",investors,earning,earning,investors,"by retreating to the apparent security of , say , money-market funds , enough investment return to pay for a comfortable retirement may not be earning investors ."
they try to figure out the long-term results the person needs to meet major goals .,they,try,try needs,they person,the long-term results major goals to meet needs the person to figure out try they .
but they expose the holders to a lot of inflation risk and interest-rate risk .,they,expose,expose,they,but the holders expose they to a lot of inflation risk and interest-rate risk .
that largely reflects the heavy stockholdings .,that,reflects,reflects,that,the heavy stockholdings largely reflects that .
"he correctly says he has been down on noriega for some time , hence his criticism of administration mishandling of the attempted coup .",he,says,says,he,"he has been down on noriega for some time , hence his criticism of administration mishandling of the attempted coup correctly says he ."
it meant to convey our hope that the senator and other members of the congressional left are broadening their dislike of noriega to include other notorious central american drug runners .,it,meant,broadening meant,senator it,our hope that their dislike of noriega are broadening the senator and other members of the congressional left other notorious central american drug runners to include to convey meant it .
we were wrong .,we,were,were,we,were we wrong .
"throughout the 1980s , investors have been looking for creative alternatives to traditional modes of financial planning .",investors,looking,looking,investors,"throughout the 1980s , have been looking investors for creative alternatives to traditional modes of financial planning ."
"capital has been democratized , and people want in .",capital,democratized,democratized want,capital people,"has been democratized capital , and want in people ."
"this is particularly good news for those who hate risk , who are incapable of doing extensive amounts of planning and who refuse to see their life styles hurt in any way .",this,is,is hate,this those,"is this particularly good news for those who risk hate , who are incapable of extensive amounts of planning doing and who to see hurt their life styles in any way refuse ."
"like all americans seeking chronic prosperity , i do find it necessary to plunge certain funds into conservative monetary tools , if only to assuage my father-in-law , who believes in such things .",i,find,find,i,"like all americans chronic prosperity seeking , necessary certain funds to plunge it into conservative monetary tools , if my father-in-law , who believes in such things only to assuage do find i ."
"so throughout the decade i have maintained my share of individual retirement accounts and cds , and tinkered with stocks , bonds and mutual funds , as well as preserving my necessary position in the residential real-estate market .",i,maintained,maintained,i,"throughout the decade my share of individual retirement accounts and cds so have maintained i , and tinkered with stocks , bonds and mutual funds , as well as my necessary position in the residential real-estate market preserving ."
"disgusted , i cast around for a different way to plan my asset distribution , and with hardly any heavy breathing the answer struck me : i was doing it already !",i,cast,cast doing struck,i i answer,"cast around i for a different way my asset distribution to plan disgusted , , and with hardly any heavy breathing me struck the answer : it was doing already i !"
i have thus committed sufficient personal outlay to ensure that my grounds and lodgings will never be short of greens and flowers .,i,committed,committed,i,sufficient personal outlay have thus committed i that my grounds and lodgings will never be short of greens and flowers to ensure .
"with this personal strategy firmly in place , i look forward to years of fine life-style investments and increasing widespread leverage .",i,look,look,i,"with this personal strategy firmly in place , look forward i to years of fine life-style investments and increasing widespread leverage ."
"he tried management consulting , traded in turquoise for a while , and even managed professional wrestlers .",he,tried,tried,he,"management consulting tried he , traded in turquoise for a while , and professional wrestlers even managed ."
"it should be noted that mr. schwartz , who operates out of englewood , colo. , is a puckish sort who likes to give his colleagues the needle .",it,noted,noted likes is,it sort schwartz,"should be noted it that is mr. schwartz , who operates out of englewood , colo. , a puckish sort who the needle to give his colleagues likes ."
"planners now influence the investment of several hundred billion dollars , but in effect they operate in the dark .",planners,influence,influence operate,planners they,"the investment of several hundred billion dollars now influence planners , but in effect operate they in the dark ."
all anyone need do is hang up a shingle and start planning .,anyone,do,do,anyone,a shingle hang up and planning start is all need do anyone .
"that may be because mr. gargan , smarting at what he considered slurs on his membership standards made by the rival group , enrolled his dog , beauregard , as a member of the iafp .",that,be,be considered enrolled,that he gargan,"may be that because , smarting at what slurs on his membership standards made by the rival group considered he , his dog , beauregard enrolled mr. gargan , as a member of the iafp ."
"it requires financial planners to register with states , pass competency tests and reveal to customers any conflicts of interest .",it,requires,requires,it,"financial planners to register with states , competency tests pass and any conflicts of interest reveal to customers requires it ."
"nasaa estimates that nearly 90 % of planners receive some or all of their income from sales commissions on securities , insurance and other financial products they recommend .",nasaa,estimates,recommend estimates receive,they nasaa %,"that some or all of their income receive nearly 90 % of planners from sales commissions on securities , insurance and other financial products recommend they estimates nasaa ."
investors were further assured that only those with a minimun net worth would be accepted .,investors,assured,accepted assured,those investors,that would be accepted only those with a minimun net worth were further assured investors .
they want it back .,they,want,want,they,it back want they .
