original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"hiroshima last week held an auction to pick the contractor , expecting to pay about 11 million yen for the project .",hiroshima,held,held,hiroshima,"last week an auction about 11 million yen to pay for the project expecting held hiroshima the contractor to pick , ."
they said they wanted to wait for the outcome of any government investigation before deciding what to do .,they,said,said wanted,they they,to wait for the outcome of any government investigation before what to do deciding wanted they said they .
"utilities are a classic example : even in recessions , people continue to use electric power , water and gas at a fairly steady rate .",utilities,are,are continue,utilities people,"are utilities a classic example : even in recessions , electric power , water and gas to use at a fairly steady rate continue people ."
"if gold stocks and utilities continue to lead , it may signal that the market is in for rough times .",it,signal,signal continue is,it stocks market,"if to lead continue gold stocks and utilities , that is the market in for rough times may signal it ."
"among utilities , drexel currently favors entergy corp. and general public utilities corp .",drexel,favors,favors,drexel,"among utilities , entergy corp. and general public utilities corp currently favors drexel ."
"among gold stocks , drexel likes battle mountain gold co. , newmont gold co. and freeport-mcmoran gold co .",drexel,likes,likes,drexel,"among gold stocks , battle mountain gold co. , newmont gold co. and freeport-mcmoran gold co likes drexel ."
crises larger and more dangerous to the quality of life than they were 10 years ago .,they,were,were,they,crises larger and more dangerous to the quality of life than were 10 years ago they .
"in my research , i have found a paper by joseph scotto of the national cancer institute and several colleagues reporting an 11-year decrease in uv-b radiation at eight u.s. measurement sites .",i,found,found,i,"in my research , a paper by joseph scotto of the national cancer institute and several colleagues an 11-year decrease in uv-b radiation at eight u.s. measurement sites reporting have found i ."
"to me , this calls into question the validity of the rowland-molina theory and hence the whole chlorofluorocarbons replacement effort .",this,calls,calls,this,"to me , the validity of the rowland-molina theory and hence the whole chlorofluorocarbons replacement effort calls this into question ."
"when i expressed amazement that no one was undertaking a more current and credible uv-b study , i was urged to get back to the agenda topic , which was , ironically , a schedule for getting rid of hcfcs , the so-called soft cfcs that are such an important part of the cfc substitution scenario .",i,urged,undertaking expressed urged,one i i,"amazement that a more current and credible uv-b study was undertaking no one when expressed i , to get back to the agenda topic , which was , ironically , a schedule for rid of hcfcs , the so-called soft cfcs that are such an important part of the cfc substitution scenario getting was urged i ."
but this is almost an underground activity .,this,is,is,this,but is this almost an underground activity .
it seems to me that such measurements are a vital part of any intellectually honest evaluation of the threat posed by cfcs .,it,seems,are seems,measurements it,that are such measurements a vital part of any intellectually honest evaluation of the threat posed by cfcs seems it to me .
"while recognizing that professional environmentalists may feel threatened , i intend to urge that uv-b be monitored whenever i can .",i,intend,intend feel,i environmentalists,"while that threatened may feel professional environmentalists recognizing , that be monitored uv-b to urge whenever i can intend i ."
"he is a mechanical engineer , not an atmospheric chemist .",he,is,is,he,"is he a mechanical engineer , not an atmospheric chemist ."
"solving the global environmental problems we all face will require an unprecedented level of cooperation and communication among industry , policy makers and the scientific community world-wide .",we,face,face,we,"an unprecedented level of cooperation and communication among industry , policy makers and the scientific community world-wide will require the global environmental problems all face we solving ."
"although it is not the first company to produce the thinner drives , which store information in personal computers , miniscribe says it is the first with an 80-megabyte drive ; the company plans to introduce a 120-megabyte drive next year .",miniscribe,says,is is plans says,it it company miniscribe,"although is it not the first company the thinner drives , which information store in personal computers to produce , is it the first with an 80-megabyte drive says miniscribe ; a 120-megabyte drive to introduce next year plans the company ."
he added that he expects to make a recommendation within a few weeks on whether miniscribe should file its own lawsuits against former company officers and directors .,he,added,added file expects,he miniscribe he,that a recommendation to make within a few weeks on whether its own lawsuits against former company officers and directors should file miniscribe expects he added he .
she retains her duties of human-resources director .,she,retains,retains,she,her duties of human-resources director retains she .
"founded by bike enthusiasts rather than businessmen , specialized spotted the appeal of fat-tired bikes that go almost anywhere and began mass-producing them in 1981 .",specialized,spotted,spotted go,specialized bikes,"founded by bike enthusiasts rather than businessmen , the appeal of fat-tired bikes that go almost anywhere spotted specialized and them mass-producing began in 1981 ."
"with 65 % of its sales coming from mountain bikes , specialized is widely considered to be a market leader .",specialized,considered,coming considered,% specialized,"with coming 65 % of its sales from mountain bikes , to be a market leader is widely considered specialized ."
"at the same time , though , it must become more structured to better manage its growth .",it,become,become,it,"at the same time , , more structured its growth to better manage though must become it ."
"it currently costs $ 750 , though mr. sinyard thinks the price can be reduced within three years to between $ 200 and $ 250 .",it,costs,reduced costs thinks,price it sinyard,"$ 750 currently costs it , though can be reduced the price within three years to between $ 200 and $ 250 thinks mr. sinyard ."
"accessories not only sell faster than whole bikes , they also offer profit margins nearly double the 25 % to 30 % or so on sales of complete cycles .",they,offer,offer,they,"accessories not only sell faster than whole bikes , profit margins nearly double the 25 % to 30 % or so on sales of complete cycles also offer they ."
"at giant bicycle inc. , rancho dominguez , calif. , sales have tripled since the company entered the u.s. mountain-bike business in 1987 .",sales,tripled,entered tripled,company sales,"at giant bicycle inc. , rancho dominguez , calif. , have tripled sales since the u.s. mountain-bike business entered the company in 1987 ."
he is a senior partner with the law firm of riordan & mckinzie and is a partner in riordan venture management .,he,is,is,he,is he a senior partner with the law firm of riordan & mckinzie and is a partner in riordan venture management .
"he said he believes the bank loan , to be arranged by february , will supply about half of the financing .",he,said,believes said supply,he he loan,"about half of the financing will supply the bank loan , to be arranged by february , believes he said he ."
"volume was only 256.6 million shares , breaking the previous 1989 low of 276.8 million shares recorded oct. 23 .",volume,was,was,volume,"was volume only 256.6 million shares , the previous 1989 low of 276.8 million shares recorded oct. 23 breaking ."
turnover was also down substantially from 840.8 million shares on friday .,turnover,was,was,turnover,was also down substantially from 840.8 million shares on friday turnover .
"dealers said the market was supported to some extent by a firmer pound , gains on wall street and shopping by market-makers to cover internal requirements for selected stocks in the 100-share index .",dealers,said,supported said,market dealers,"was supported the market to some extent by a firmer pound , gains on wall street and shopping by market-makers internal requirements for selected stocks in the 100-share index to cover said dealers ."
"prices were up across the board , with most blue-chip stocks registering solid gains .",prices,were,were registering,prices stocks,"were prices up across the board , with solid gains registering most blue-chip stocks ."
"though the market was stronger , dealers said fresh buying interest was sidelined ahead of a potential market-affecting debate in the house of commons set for tuesday .",dealers,said,was sidelined said,market interest dealers,"though was the market stronger , was sidelined ahead of a potential market-affecting debate in the house of commons set for tuesday fresh buying interest said dealers ."
"it was the most active of the 100-share index at 8.3 million shares , 6.5 million of which were traded by midday .",it,was,was,it,"was it the most active of the 100-share index at 8.3 million shares , were traded 6.5 million of which by midday ."
jaguar ended 22 higher at 747 .,jaguar,ended,ended,jaguar,ended 22 higher jaguar at 747 .
"dealers said fresh buying was drawn into jaguar after a senior executive of daimler-benz , the auto maker , told a british television interviewer during the weekend that the west german company held talks with the luxury auto maker over possible joint ventures .",dealers,said,said told held drawn,dealers executive company buying,"was drawn fresh buying into jaguar after a british television interviewer that talks with the luxury auto maker over possible joint ventures held the west german company told a senior executive of daimler-benz , the auto maker , during the weekend said dealers ."
"glaxo was the biggest gainer , jumping 35 to # 13.78 ( $ 21.72 ) on anticipation of a stock split next week .",glaxo,was,was,glaxo,"was glaxo the biggest gainer , 35 jumping to # 13.78 ( $ 21.72 ) on anticipation of a stock split next week ."
"in tokyo , stocks had a second-consecutive loss monday in quiet trading with the exception of concentrated buying in some incentive-backed issues .",stocks,had,had,stocks,"in tokyo , a second-consecutive loss had stocks monday in quiet trading with the exception of concentrated buying in some incentive-backed issues ."
traders said turnover was particularly thin as investors waited for wall street to set the direction for the week .,traders,said,was said waited set,turnover traders investors street,was turnover particularly thin as waited investors for the direction for the week to set wall street said traders .
"stocks closed higher in hong kong , manila , seoul , sydney , taipei and wellington , but were lower in singapore .",stocks,closed,closed,stocks,"closed higher stocks in hong kong , manila , seoul , sydney , taipei and wellington , but were lower in singapore ."
investors welcomed the move .,investors,welcomed,welcomed,investors,the move welcomed investors .
"in addition , courtaulds said the moves are logical because they will allow both the chemicals and textile businesses to focus more closely on core activities .",courtaulds,said,said are allow,courtaulds moves they,"in addition , are the moves logical because both the chemicals and textile businesses to focus more closely on core activities will allow they said courtaulds ."
september was the 10th consecutive month in which steel exports failed to reach the year-earlier level .,september,was,was failed,september exports,was september the 10th consecutive month in which the year-earlier level to reach failed steel exports .
"during the first hour of trading yesterday , prices fell as much as 1/4 point , or down about $ 2.50 for each $ 1,000 face amount .",prices,fell,fell,prices,"during the first hour of trading yesterday , fell as much as 1/4 point , or down about $ 2.50 for each $ 1,000 face amount prices ."
traders said most municipal bonds ended 1/2 point higher .,traders,said,ended said,bonds traders,ended 1/2 point higher most municipal bonds said traders .
rates are determined by the difference between the purchase price and face value .,rates,determined,determined,rates,are determined rates by the difference between the purchase price and face value .
"although the notes held at a price of 92 to 93 immediately after the reset , they started falling soon afterward .",they,started,held started,notes they,"although held the notes at a price of 92 to 93 immediately after the reset , falling soon afterward started they ."
this could mean diminished issuance of derivative mortgage issues during the next few weeks .,this,mean,mean,this,diminished issuance of derivative mortgage issues during the next few weeks could mean this .
"the pacs appeal to insurance companies and other investors because they have higher yields than topgrade corporate bonds and carry the guarantee of freddie mac and fannie mae , quasi-federal agencies .",they,have,have,they,"the pacs appeal to insurance companies and other investors because higher yields than topgrade corporate bonds have they and the guarantee of freddie mac and fannie mae , quasi-federal agencies carry ."
that compared with 49 such transactions totaling $ 28.7 billion as year earlier .,that,compared,compared,that,compared that with 49 such transactions $ 28.7 billion totaling as year earlier .
"in new york stock exchange composite trading , rymer closed yesterday at $ 10.875 , down 12.5 cents .",rymer,closed,closed,rymer,"in new york stock exchange composite trading , closed down 12.5 cents rymer yesterday at $ 10.875 , ."
it is also likely to bolster fears that the japanese will use their foothold in u.s. biotechnology concerns to gain certain trade and competitive advantages .,it,is,is use,it japanese,is it also likely fears that their foothold in u.s. biotechnology concerns will use the japanese certain trade and competitive advantages to gain to bolster .
chugai agreed then to fund certain associated research and development costs .,chugai,agreed,agreed,chugai,certain associated research and development costs to fund agreed then chugai .
he added that until now the japanese have only acquired equity positions in u.s. biotechnology companies .,he,added,acquired added,japanese he,that until now equity positions in u.s. biotechnology companies have only acquired the japanese added he .
"chugai has been one of the most active japanese players in u.s. biotechnology companies ; it has an equity investment in genetics institute inc. , cambridge , mass. , and a joint-venture agreement with upjohn co. , kalamazoo , mich .",it,has,has,it,"chugai has been one of the most active japanese players in u.s. biotechnology companies ; an equity investment in genetics institute inc. , cambridge , mass. , and a joint-venture agreement with upjohn co. , kalamazoo , mich has it ."
"in 1988 , chugai had net income of $ 60 million on revenue of $ 991 million .",chugai,had,had,chugai,"in 1988 , net income of $ 60 million had chugai on revenue of $ 991 million ."
genprobe had a net loss of $ 9.5 million on revenue of $ 5.8 million .,genprobe,had,had,genprobe,a net loss of $ 9.5 million had genprobe on revenue of $ 5.8 million .
"and , despite its image as a technology superpower , japan has a lot of weaknesses .",japan,has,has,japan,"and , despite its image as a technology superpower , a lot of weaknesses has japan ."
where they lag behind the japanese is in turning the scientific inventiveness into improved production .,they,lag,lag,they,where lag they behind the japanese is in the scientific inventiveness turning into improved production .
"they believe technology is one of their best bets , and some soviet officials say moscow will even consider declassifying military know-how if the price is right .",they,believe,consider is is believe say,moscow technology price they officials,"is technology one of their best bets believe they , and military know-how declassifying will even consider moscow if is the price right say some soviet officials ."
japan is a major target for the soviets .,japan,is,is,japan,is japan a major target for the soviets .
"it scared brokers , but most survived .",it,scared,scared,it,"brokers scared it , but survived most ."
it took effect after seven years of bitter debate between the securities and exchange commission and traders and exchanges .,it,took,took,it,effect took it after seven years of bitter debate between the securities and exchange commission and traders and exchanges .
institutions had become active market players in the early 1970s and sought exchange seats to handle their own trades .,institutions,become,become,institutions,active market players had become institutions in the early 1970s and exchange seats sought their own trades to handle .
"for warner , meanwhile , it gives the company a second young partner with a finger on the pulse of the hottest trends in the music business .",it,gives,gives,it,"for warner , , a second young partner with a finger on the pulse of the hottest trends in the music business meanwhile gives it the company ."
"this conjures up images of a nation full of trim , muscular folks , and suggests couch potatoes are out of season .",this,conjures,conjures are,this potatoes,"images of a nation full of trim , muscular folks conjures up this , and are couch potatoes out of season suggests ."
but at least they show up .,they,show,show,they,but at least show up they .
he hit the lanes three years ago on the advice of his doctor .,he,hit,hit,he,the lanes hit three years ago he on the advice of his doctor .
"we did experience some difficulties with the initial lbo terms and , as your article made clear , successfully restructured our debt earlier this year , something those other retailers have yet to accomplish .",we,experience,experience have made,we retailers article,"some difficulties with the initial lbo terms did experience we and , as clear made your article , our debt successfully restructured earlier this year , something to accomplish have yet those other retailers ."
"when it comes to busting ghosts , the monroe , conn. , couple are perfect demons .",it,comes,comes are,it couple,"when comes it ghosts to busting , are the monroe , conn. , couple perfect demons ."
"in a public opinion poll published in the october issue of parents magazine , a third of those queried said they believe that ghosts or spirits make themselves known to people .",they,believe,make believe,ghosts they,"in a public opinion poll published in the october issue of parents magazine , that known themselves to people make ghosts or spirits believe they said a third of those queried ."
"when the weather cools , mr. baker says , hobos often hole up in abandoned houses .",hobos,hole,cools hole says,weather hobos baker,"when cools the weather , says mr. baker , often hole up hobos in abandoned houses ."
but survivors earn more .,survivors,earn,earn,survivors,but more earn survivors .
now it offers richer commissions to lure a broker a week .,it,offers,offers,it,richer commissions now offers it a broker a week to lure .
he says the department now has 75 openings and wants to hire 625 civil engineers over the next 15 months .,he,says,says has,he department,75 openings now has the department and 625 civil engineers to hire over the next 15 months wants says he .
students shun burger flipping for jobs tied to careers .,students,shun,shun,students,burger flipping shun students for jobs tied to careers .
"if brazil devises an economic strategy allowing it to resume growth and service debt , this could lead it to open up and deregulate its sheltered economy , analysts say , just as argentinian president carlos saul menem has been doing even though he was elected on a populist platform .",this,lead,devises doing elected say lead,brazil menem he analysts this,"if an economic strategy it growth and service debt to resume allowing devises brazil , it its sheltered economy to open up and deregulate could lead this , say analysts , as just has been doing argentinian president carlos saul menem though even was elected he on a populist platform ."
officials also say a national electricity shortage might not be far off .,officials,say,be say,shortage officials,might not be far off a national electricity shortage also say officials .
"analysts say , however , that a tough economic program would have to be accompanied by measures to shield the poor from its recessionary effects , for instance by subsidizing staple food items .",analysts,say,say have,analysts program,"that to be accompanied by measures the poor to shield from its recessionary effects , for instance by staple food items subsidizing would have a tough economic program say however analysts , , ."
"the 67-year-old mr. brizola has been vague about his intentions and often inflammatory in his rhetoric , but analysts say he probably would be pragmatic .",analysts,say,say,analysts,"the 67-year-old mr. brizola has been vague about his intentions and often inflammatory in his rhetoric , but he probably would be pragmatic say analysts ."
but humana says its own facilities could serve its insured for less if they were properly equipped .,humana,says,serve equipped says,facilities they humana,but its insured could serve its own facilities for less if were properly equipped they says humana .
"when catherine bobar spent several weeks at the medical center of vermont recently with a bone infection in her toe , she shared a room just like most patients .",she,shared,spent shared,bobar she,"when spent recently catherine bobar several weeks at the medical center of vermont with a bone infection in her toe , a room shared she just like most patients ."
mitsui expects the antibiotic products to be exported to southeast asia and africa .,mitsui,expects,expects,mitsui,the antibiotic products to be exported to southeast asia and africa expects mitsui .
nrm suspended its common distribution in june 1988 and the distribution on its $ 2 cumulative convertible acquisition preferred units in september .,nrm,suspended,suspended,nrm,its common distribution suspended nrm in june 1988 and the distribution on its $ 2 cumulative convertible acquisition preferred units in september .
"in following several other oil and gas partnerships that have made the conversion to a corporation in the last year , nrm also noted that tax advantages for partnerships have diminished under new tax laws and said it would save $ 2 million a year in administrative costs from the change .",nrm,noted,noted save diminished,nrm it advantages,"in several other oil and gas partnerships that the conversion to a corporation have made in the last year following , that have diminished tax advantages for partnerships under new tax laws also noted nrm and $ 2 million a year in administrative costs would save it from the change said ."
"under the plan , nrm said holders of its common units will receive one share of new common stock in edisto resources corp. for every 14.97 common units owned .",nrm,said,said receive,nrm holders,"under the plan , one share of new common stock in edisto resources corp. will receive holders of its common units for every 14.97 common units owned said nrm ."
"as part of the transaction , edisto agreed to give mesa , an amarillo , texas , oil and gas partnership managed by t. boone pickens jr. , a seat on its board .",edisto,agreed,agreed,edisto,"as part of the transaction , a seat on its board to give mesa , an amarillo , texas , oil and gas partnership managed by t. boone pickens jr. , agreed edisto ."
nrm said its $ 2.60 senior cumulative convertible preferred units will be converted into an equal number of shares of $ 2.60 senior cumulative convertible preferred stock of edisto .,nrm,said,converted said,units nrm,will be converted its $ 2.60 senior cumulative convertible preferred units into an equal number of shares of $ 2.60 senior cumulative convertible preferred stock of edisto said nrm .
nrm said it expects unitholders to vote on the restructuring at a meeting dec. 15 .,nrm,said,expects said,it nrm,unitholders to vote on the restructuring at a meeting dec. 15 expects it said nrm .
"but if reinvested dividends are excluded , investors put in only $ 340 million more than they pulled out for the month .",investors,put,put excluded pulled,investors dividends they,"but if are excluded reinvested dividends , only $ 340 million more than pulled out they for the month put in investors ."
"investors pulled back from bond funds in september , too .",investors,pulled,pulled,investors,"pulled back too investors from bond funds in september , ."
analysts say additional investors transferred their assets into money funds this month .,analysts,say,say transferred,analysts investors,their assets transferred additional investors into money funds this month say analysts .
"they can be relieved only by changing that system , not by pouring western money into it .",they,relieved,relieved,they,"can be relieved they by that system only changing , by western money not pouring into it ."
letting officials express their own nuances can be educational .,officials,express,express,officials,their own nuances express officials letting can be educational .
it is in the western interest to see mr. gorbachev succeed .,it,is,is succeed,it gorbachev,is it in the western interest succeed mr. gorbachev to see .
"seats are currently quoted at $ 151,000 , bid , and $ 162,000 , asked .",seats,quoted,quoted,seats,"are currently quoted seats at $ 151,000 , bid , and $ 162,000 , asked ."
it would allow all defendants to introduce statistical evidence showing racially disproportionate application of the death penalty in the past .,it,allow,allow,it,all defendants statistical evidence racially disproportionate application of the death penalty in the past showing to introduce would allow it .
and it would shift the burden to prosecutors to disprove that discrimination caused any statistical racial disparities .,it,shift,shift caused,it discrimination,and the burden would shift it to prosecutors that any statistical racial disparities caused discrimination to disprove .
narrowing the penalty in this fashion would clearly reduce whatever deterrent effect it now has .,it,has,has,it,whatever deterrent effect now has it would clearly reduce the penalty narrowing in this fashion .
"and that , in turn , would only strengthen the argument of those who oppose execution under any circumstances .",that,strengthen,strengthen oppose,that those,"and , in turn , the argument of those who execution under any circumstances oppose would only strengthen that ."
he could rule as early as today on the motion seeking a temporary injunction against the dow jones offer .,he,rule,rule,he,could rule as early as today he on the motion a temporary injunction against the dow jones offer seeking .
he also contended that the plaintiffs failed to cite any legal authority that would justify such an injunction .,he,contended,contended failed,he plaintiffs,that any legal authority that such an injunction would justify to cite failed the plaintiffs also contended he .
telerate provides information about financial markets through an electronic network .,telerate,provides,provides,telerate,information about financial markets provides telerate through an electronic network .
"with the exception of august , when exports rose 2.1 % , exports have declined every month from year-earlier levels since march .",exports,declined,rose declined,exports exports,"with the exception of august , 2.1 % when rose exports , have declined exports every month from year-earlier levels since march ."
nothing was going to hold up the long-delayed settlement of britton vs. thomasini .,nothing,going,going,nothing,the long-delayed settlement of britton vs. thomasini to hold up was going nothing .
that amounts to more than $ 350 billion a year .,that,amounts,amounts,that,amounts that to more than $ 350 billion a year .
chrysler has had to temporarily close the st. louis and toledo plants recently because of excess inventories of vehicles built there .,chrysler,had,had,chrysler,the st. louis and toledo plants to temporarily close has had recently chrysler because of excess inventories of vehicles built there .
"already chrysler has closed the kenosha , wis. , plant it acquired when it bought american motors corp. in 1987 .",chrysler,closed,closed bought acquired,chrysler it it,"the kenosha , wis. , plant acquired it american motors corp. when bought it in 1987 already has closed chrysler ."
"revco reacted cautiously , saying the plan would add $ 260 million of new debt to the highly leveraged company .",revco,reacted,reacted add,revco plan,"$ 260 million of new debt would add the plan to the highly leveraged company saying reacted cautiously revco , ."
"revco received the offer oct. 20 , but issued a response yesterday only after a copy of the proposal was made public by bondholders .",revco,received,made received,copy revco,"the offer received revco oct. 20 , but a response issued yesterday after public only was made a copy of the proposal by bondholders ."
"sales were $ 597.8 million , up 2.4 % from the previous year .",sales,were,were,sales,"were sales $ 597.8 million , up 2.4 % from the previous year ."
"acadia would sell up to 10 % of the equity in the reorganized company to creditors and bondholders in exchange for the cash distribution , but creditors and bondholders would receive no discount for their shares .",acadia,sell,sell receive,acadia creditors,"up to 10 % of the equity in the reorganized company would sell acadia to creditors and bondholders in exchange for the cash distribution , but no discount would receive creditors and bondholders for their shares ."
declines came because of concern that demand for copper may slow down .,declines,came,came slow,declines demand,came declines because of concern that may slow down demand for copper .
japan normally depends heavily on the highland valley and cananea mines as well as the bougainville mine in papua new guinea .,japan,depends,depends,japan,normally depends heavily japan on the highland valley and cananea mines as well as the bougainville mine in papua new guinea .
"outside the u.s. , he said , producer stocks at the end of august were 273,000 tons , down 3,000 tons from the end of july .",he,said,said were,he stocks,"outside the u.s. , said he , were producer stocks at the end of august 273,000 tons , down 3,000 tons from the end of july ."
"according to one analyst , prices opened higher because of reports over the weekend that brazil and colombia , at the pan-american summit meeting in costa rica , had agreed to a reduction in their coffee export quotas for the sake of creating a new agreement .",prices,opened,agreed opened,brazil prices,"according to one analyst , opened higher prices because of reports over the weekend that , at the pan-american summit meeting in costa rica , had agreed brazil and colombia to a reduction in their coffee export quotas for the sake of a new agreement creating ."
"before becoming self-employed , or setting up a cooperative , workers must seek permission from the local soviet ( council ) .",workers,seek,seek,workers,"before self-employed becoming , or a cooperative setting up , permission from the local soviet ( council ) must seek workers ."
"permission is far from automatic : the soviets have the legal right to turn down applications and impose conditions , and they appear to be exercising these powers .",permission,is,have is appear,soviets permission they,"is far from automatic permission : the legal right applications to turn down and conditions impose have the soviets , and these powers to be exercising appear they ."
"but that changed following a resolution from the supreme soviet banning cooperatives from operating in some areas of the economy , and permitting activity in others only if the cooperatives are under contract to the state .",that,changed,changed are,that cooperatives,"but changed that following a resolution from the supreme soviet cooperatives banning from operating in some areas of the economy , and activity permitting in others only if are the cooperatives under contract to the state ."
"in doing so , he neither rejected a socialist planned economy nor embraced the free market .",he,rejected,rejected,he,"in doing so , a socialist planned economy neither rejected he nor the free market embraced ."
"at the same time , he must give it sufficient freedom to provide the economic benefits so desperately needed .",he,give,give,he,"at the same time , sufficient freedom the economic benefits so desperately needed to provide must give he it ."
"within the alliance it is supposed to act as a balancing force , guarding against excessive control by government or abuse of its economic position by business , for either could result in a deterioration of its living standards ( under the new resolutions , workers councils may demand that a cooperative be closed or its prices be reduced ) .",it,supposed,demand supposed reduced closed,councils it prices cooperative,"within the alliance guarding against excessive control by government or abuse of its economic position by business to act as a balancing force , is supposed it , for could result either in a deterioration of its living standards ( under the new resolutions , that be closed a cooperative or be reduced its prices may demand workers councils ) ."
"it is possible that , in perpetuating such myths , the ground is being laid for the arrest of opposition activists on the ground of terrorism .",it,is,is laid,it ground,"is it possible that , in such myths perpetuating , is being laid the ground for the arrest of opposition activists on the ground of terrorism ."
we think that the ratings revision is unfortunate but not unexpected .,we,think,think is,we revision,that is the ratings revision unfortunate but not unexpected think we .
"quotron also provides trading and other systems , services for brokerage firms , and communications-network services .",quotron,provides,provides,quotron,"trading and other systems , services for brokerage firms , and communications-network services also provides quotron ."
"and oct. 24 , quotron said it will market the automated trading system of broker-dealer chapdelaine government securities inc .",quotron,said,said market,quotron it,"and oct. 24 , the automated trading system of broker-dealer chapdelaine government securities inc will market it said quotron ."
"had the contest gone a full seven games , abc could have reaped an extra $ 10 million in ad sales on the seventh game alone , compared with the ad take it would have received for regular prime-time shows .",abc,reaped,received reaped gone,it abc contest,"a full seven games had gone the contest , an extra $ 10 million in ad sales could have reaped abc on the seventh game alone , compared with the ad take would have received it for regular prime-time shows ."
but interest instead decreased .,interest,decreased,decreased,interest,but instead decreased interest .
but interest waned as the day wore on and investors looked ahead to the release later this week of two important economic reports .,interest,waned,waned wore looked,interest day investors,but waned interest as wore on the day and looked ahead investors to the release later this week of two important economic reports .
but it also offers opportunities ; americans are well poised to supply the weapons .,it,offers,offers poised,it americans,but opportunities also offers it ; the weapons to supply are well poised americans .
"japan may be a tough market for outsiders to penetrate , and the u.s. is hopelessly behind japan in certain technologies .",outsiders,penetrate,penetrate is,outsiders u.s.,"japan may be a tough market for to penetrate outsiders , and is the u.s. hopelessly behind japan in certain technologies ."
"but for now , at least , americans are far better at making pcs and the software that runs them .",americans,are,runs are,software americans,"but for now , at least , are americans far better at pcs and the software that them runs making ."
others analyze the data .,others,analyze,analyze,others,the data analyze others .
"to transfer information from one to the other , employees make printouts and enter the data manually .",employees,make,make,employees,"information to transfer from one to the other , printouts make employees and the data enter manually ."
"to transmit charts to branch offices , they use a fax machine .",they,use,use,they,"charts to transmit to branch offices , a fax machine use they ."
"but early on , ibm offered its basic design to anybody wanting to copy it .",ibm,offered,offered,ibm,"but , its basic design early on offered ibm to anybody it to copy wanting ."
"while tens of thousands of software packages using the ibm standard are available in the u.s. , they say only about 8,000 are written for nec .",they,say,say are,they tens,"while are tens of thousands of software packages the ibm standard using available in the u.s. , are written only about 8,000 for nec say they ."
she adds that some technological advances trail those in the u.s. because the japanese still import basic operating systems from american companies .,she,adds,adds trail import,she advances japanese,that those in the u.s. trail some technological advances because basic operating systems still import the japanese from american companies adds she .
it has won about 15 % of the retail pc market .,it,won,won,it,about 15 % of the retail pc market has won it .
"but it could also help american companies , which also are starting to try to open the market .",it,help,help,it,"but american companies , which the market to open to try also are starting could also help it ."
they long made little effort here .,they,made,made,they,little effort long made here they .
"earlier this year , it introduced a much more powerful kanji operating system and a kanji laser printer .",it,introduced,introduced,it,"earlier this year , a much more powerful kanji operating system and a kanji laser printer introduced it ."
ibm just last year started selling its first machine that could run in both japanese and english and that substantially enhances compatibility with its american products .,ibm,started,started,ibm,just last year its first machine that could run in both japanese and english and that compatibility with its american products substantially enhances selling started ibm .
"this is not only because it kills the unborn , a job at which it actually is not outstandingly efficient , zapping only 50 % to 85 % of them depending on which study you read ( prostaglandin , taken in conjunction with the pill , boosts the rate to 95 % ) .",this,is,is is boosts,this it prostaglandin,"is not only this because it kills the unborn , a job at which actually is it not outstandingly efficient , only 50 % to 85 % of them zapping depending on which study read you ( , taken in conjunction with the pill , the rate boosts prostaglandin to 95 % ) ."
timing is of the essence with ru-486 .,timing,is,is,timing,is timing of the essence with ru-486 .
"it is most effective taken about a week after a woman misses her menstrual period up through the seventh week of pregnancy , when it is markedly less effective .",it,is,is is misses,it it woman,"is it most effective taken about a week her menstrual period after misses a woman up through the seventh week of pregnancy , when is it markedly less effective ."
that is typically about a three-week window .,that,is,is,that,is that typically about a three-week window .
( roussel reportedly has every pill marked and accounted for to make sure none slips into the black market . ),roussel,has,has slips marked,roussel none pill,( sure slips none into the black market to make marked every pill and accounted for reportedly has roussel ) .
"it also could put the government into the ru-486 business , which would please feminists dismayed at what they view as pusillanimity in the private-sector drug industry .",it,put,put,it,"the government which feminists dismayed at what view they as pusillanimity in the private-sector drug industry would please also could put it into the ru-486 business , ."
"it does not relieve the need for our market-opening efforts for both goods and services , but it does suggest that it is our exports of services , and not just borrowing , that is financing our imports of goods .",it,relieve,is relieve suggest,it it it,"the need for our market-opening efforts for both goods and services does not relieve it , but that is it our exports of services , and not just borrowing , that our imports of goods is financing does suggest it ."
"kidder so far this year has executed a monthly average of 37.8 million shares in index-arbitrage trading , and is second only to morgan stanley in overall program trading , which includes index arbitrage .",kidder,executed,includes executed,trading kidder,"a monthly average of 37.8 million shares in index-arbitrage trading so far this year has executed kidder , and is second only to morgan stanley in overall program trading , which index arbitrage includes ."
"he was sentenced to 500 hours of community service and restitution to the museum of $ 45,000 .",he,sentenced,sentenced,he,"was sentenced he to 500 hours of community service and restitution to the museum of $ 45,000 ."
"valued at $ 1.3 million , it was part of a four-crate shipment .",it,was,was,it,"valued at $ 1.3 million , was it part of a four-crate shipment ."
"it was reported stolen in transit en route to washington , d.c. , in february .",it,reported,reported,it,"was reported it stolen en route to washington , d.c. , in transit in february ."
"he painted one himself in the style of john haberle and sold it as a 19th-century original to antique dealers in woodbridge , conn .",he,painted,painted,he,"one painted he himself in the style of john haberle and it sold as a 19th-century original to antique dealers in woodbridge , conn ."
