original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"it is no coincidence that from 1844 to 1914 , when the bank of england was an independent private bank , the pound was never devalued and payment of gold for pound notes was never suspended , but with the subsequent nationalization of the bank of england , the pound was devalued with increasing frequency and its use as an international medium of exchange declined .",it,is,is was devalued devalued declined suspended,it bank pound pound use payment,"is it no coincidence that from 1844 to 1914 , when was the bank of england an independent private bank , was never devalued the pound and was never suspended payment of gold for pound notes , but with the subsequent nationalization of the bank of england , was devalued the pound with increasing frequency and declined its use as an international medium of exchange ."
he argued that program-trading by roughly 15 big institutions is pushing around the markets and scaring individual investors .,he,argued,argued pushing,he program-trading,argued that is pushing around the markets program-trading by roughly 15 big institutions and scaring individual investors he .
he also backed a rule to require large traders to report transactions on a systematic basis .,he,backed,backed,he,also backed a rule to require large traders to report transactions on a systematic basis he .
they estimate the value of the transaction at close to $ 100 million .,they,estimate,estimate,they,estimate the value of the transaction they at close to $ 100 million .
"analysts are estimating third-quarter earnings will drop between 13 % and 20 % to about 50 to 55 cents per share , compared with 63 cents per share in the year-ago quarter .",analysts,estimating,estimating drop,analysts earnings,"are estimating will drop between 13 % and 20 % third-quarter earnings to about 50 to 55 cents per share , compared with 63 cents per share in the year-ago quarter analysts ."
it is unclear what effect the sale of the shopping centers will have on earnings .,it,is,is have,it sale,is it unclear will have what effect the sale of the shopping centers on earnings .
"they are spread around the country and include locations in california , florida , washington and arizona .",they,spread,spread,they,"are spread they around the country and include locations in california , florida , washington and arizona ."
motorola is fighting back against junk mail .,motorola,fighting,fighting,motorola,is fighting back motorola against junk mail .
motorola is in good company .,motorola,is,is,motorola,is motorola in good company .
"employees were told that if they really wanted the publications , they would have to have them sent home instead .",employees,told,told have wanted sent,employees they they them,"were told that if really wanted the publications they , would have to have sent home instead them they employees ."
seagram will run two interactive ads in december magazines promoting its chivas regal and crown royal brands .,seagram,run,run,seagram,will run two interactive ads seagram in december magazines promoting its chivas regal and crown royal brands .
"it also would create a new individual retirement account that would shield from taxation the appreciation on investments made for a wide variety of purposes , including retirement , medical expenses , first-home purchases and tuition .",it,create,create,it,"also would create a new individual retirement account that would shield the appreciation on investments made for a wide variety of purposes , including retirement , medical expenses , first-home purchases and tuition from taxation it ."
"on sept. 13 , japan began a policy of screening boat people , accepting only those deemed to be political refugees .",japan,began,began,japan,"on sept. 13 , began a policy of screening boat people japan , accepting only those deemed to be political refugees ."
agip refused to reconsider and says drilling is due to start early next year .,agip,refused,refused is,agip drilling,refused to reconsider agip and says is drilling due to start early next year .
revenue was about $ 4.5 million .,revenue,was,was,revenue,was revenue about $ 4.5 million .
it is primarily a certified outpatient treatment facility providing comprehensive services to people with epilepsy and their families .,it,is,is,it,is it primarily a certified outpatient treatment facility providing comprehensive services to people with epilepsy and their families .
"in addition , neurologists were beginning to report these observations as well .",neurologists,beginning,beginning,neurologists,"in addition , were beginning to report as well these observations neurologists ."
we do not depend on pharmaceutical companies for our support .,we,depend,depend,we,do not depend we on pharmaceutical companies for our support .
"this is the mirage , a $ 630 million island-fantasy hotel-casino now being completed for opening in november by golden nugget inc .",this,is,is,this,"is this the mirage , a $ 630 million island-fantasy hotel-casino now being completed for opening in november by golden nugget inc ."
"the excalibur , with a castlelike hotel , jousting tournaments and other arthurian attractions , will be able to handle up to 30,000 visitors a day when it opens in 1990 .",it,opens,opens,it,"the excalibur , with a castlelike hotel , jousting tournaments and other arthurian attractions , will be able to handle up to 30,000 visitors a day when opens it in 1990 ."
"nobody yet seems to have calculated the total number of slot machines , crap tables or roulette wheels las vegas will add to the enormous store that lady luck already guards here , much less the ultimate impact of the growth on schools and municipal services .",nobody,seems,seems add guards,nobody vegas luck,"yet seems to have calculated the total number of slot machines , crap tables or roulette wheels will add las vegas to the enormous store already guards here that lady luck , much less the ultimate impact of the growth on schools and municipal services nobody ."
"casinos today offer bowling alleys , water parks , golf courses , tennis courts , lush swimming pools and other diversions , and more such facilities are being designed .",casinos,offer,offer designed,casinos facilities,"today offer bowling alleys , water parks , golf courses , tennis courts , lush swimming pools and other diversions casinos , and are being designed more such facilities ."
"this is no place for pedestrians , but at 7:30 on a recent morning , when construction choked traffic at the famous four corners intersection to one lane , a taxi passenger found it faster to abandon the cab and walk to her destination .",this,is,is choked found,this construction passenger,"is this no place for pedestrians , but at 7:30 on a recent morning , when choked traffic at the famous four corners intersection construction to one lane , found faster to abandon the cab it and walk to her destination a taxi passenger ."
it has happened before .,it,happened,happened,it,has happened before it .
skeptics wonder whether mega-resorts such as the mirage will be able to squeeze a profit from their cash flow .,skeptics,wonder,wonder,skeptics,wonder whether mega-resorts such as the mirage will be able to squeeze a profit from their cash flow skeptics .
bally bought the former mgm grand hotel-casino from kirk kerkorian four years ago .,bally,bought,bought,bally,bought four years ago the former mgm grand hotel-casino bally from kirk kerkorian .
only now is it undergoing a badly needed facelift .,it,undergoing,undergoing,it,only now is undergoing a badly needed facelift it .
"caesars has made a specialty of catering to high rollers from abroad , who are also being aggressively courted by the mirage , the las vegas hilton and others .",caesars,made,made courted,caesars rollers,"has made a specialty of catering to high rollers from abroad , who are also being aggressively courted by the mirage , the las vegas hilton and others caesars ."
"if after such reconsideration two thirds of that house shall agree to pass the bill , it shall be sent , together with the objections , to the other house , by which it shall likewise be reconsidered , and if approved by two thirds of that house , it shall become a law ... .",it,sent,become reconsidered sent agree,it it it thirds,"if after such reconsideration shall agree to pass the bill two thirds of that house , shall be sent together with the objections it , , to the other house , by which shall likewise be reconsidered it , and if approved by two thirds of that house , shall become a law it ... ."
"we have been persuaded by the constitutional argument for the inherent line-item veto since 1987 , when lawyer stephen glazier first made the case on this page .",we,persuaded,persuaded made,we glazier,"have been persuaded we by the constitutional argument for the inherent line-item veto since 1987 , when first made the case lawyer stephen glazier on this page ."
they worried about an interior department directive to log all communications with members or their staffs .,they,worried,worried,they,worried they about an interior department directive to log all communications with members or their staffs .
"when it threatened to use this provision as the test for a line-item veto , congress caved .",congress,caved,threatened caved,it congress,"when threatened to use this provision as the test for a line-item veto it , caved congress ."
he should chop out both unconstitutional provisions and budget pork .,he,chop,chop,he,should chop out both unconstitutional provisions and budget pork he .
investors interpreted the kkr move as a desire by the firm to wash its hands of sci tv .,investors,interpreted,interpreted,investors,interpreted the kkr move investors as a desire by the firm to wash its hands of sci tv .
it is having trouble meeting its debt payments because of heavy borrowing in 1987 for a leveraged buy-out .,it,having,having,it,is having trouble meeting its debt payments it because of heavy borrowing in 1987 for a leveraged buy-out .
"kkr would give up a 31 % equity stake to bondholders , while mr. gillett would surrender an 8 % stake .",kkr,give,give surrender,kkr gillett,"would give up a 31 % equity stake kkr to bondholders , while would surrender an 8 % stake mr. gillett ."
it also would defer interest and principal on junk bonds that have fallen due ; the grace period for paying the bill expires nov. 16 .,it,defer,defer fallen expires,it bonds period,also would defer interest and principal on junk bonds that have fallen due it ; expires the grace period for paying the bill nov. 16 .
"yet to pay that interest bill , analysts say sci tv will only produce about $ 80 million to $ 90 million of cash flow a year .",analysts,say,produce say,tv analysts,"to pay that interest bill , yet say will only produce about $ 80 million to $ 90 million of cash flow a year sci tv analysts ."
"and in suburban boston , developers are bracing for cutbacks in the computer industry , a major user of office space .",developers,bracing,bracing,developers,"and in suburban boston , are bracing developers for cutbacks in the computer industry , a major user of office space ."
"on average , mr. lynford says , it now takes three to 3 1/2 years to fill new office space , compared with 2 1/2 years in 1988 .",it,takes,takes says,it lynford,"on average , says mr. lynford , now takes it three to 3 1/2 years to fill new office space , compared with 2 1/2 years in 1988 ."
"exteriors are faced with brick , wood or stone , but the homes are made of steel-reinforced concrete .",exteriors,faced,faced made,exteriors homes,"are faced exteriors with brick , wood or stone , but are made the homes of steel-reinforced concrete ."
capital travels to europe as 1992 unification nears .,capital,travels,travels nears,capital unification,travels capital to europe as nears 1992 unification .
continentals believe that the strongest growth area will be southern europe .,continentals,believe,believe,continentals,believe that the strongest growth area will be southern europe continentals .
but it may have a good listener in washington .,it,have,have,it,but may have a good listener it in washington .
listeners turned to radios run on batteries for news when the san francisco earthquake and hurricane hugo cut power lines .,listeners,turned,turned cut,listeners earthquake,turned listeners to radios run on batteries for news when cut power lines the san francisco earthquake and hurricane hugo .
kemper also blasted the big board for ignoring the interests of individual and institutional holders .,kemper,blasted,blasted,kemper,also blasted the big board kemper for ignoring the interests of individual and institutional holders .
they are all priced at par .,they,priced,priced,they,all are priced they at par .
they are tentatively priced to yield from 6.45 % in 1995 to 7.10 % in 2009 .,they,priced,priced,they,are tentatively priced to yield from 6.45 % in 1995 to 7.10 % in 2009 they .
"this includes a working capital facility for allied stores of $ 350 million that matures march 15 , 1990 , and an $ 800 million bridge loan due april 30 , 1990 .",this,includes,includes,this,"includes a working capital facility for allied stores of $ 350 million that matures march 15 , 1990 , and an $ 800 million bridge loan due april 30 , 1990 this ."
"as for mr. levy at st. gillian , he says he will maintain his credit lines with the various campeau stores unless they miss a payment .",he,says,says maintain miss,he he they,"as for mr. levy at st. gillian , says will maintain his credit lines with the various campeau stores he unless miss a payment they he ."
"in fact , he thinks several steelmakers will report actual losses through the third quarter of 1990 .",he,thinks,thinks report,he steelmakers,"in fact , thinks will report actual losses several steelmakers through the third quarter of 1990 he ."
"in the year-ago period , bethlehem earned $ 101.4 million , or $ 1.27 a share , including a $ 3.8 million gain from early retirement of debt .",bethlehem,earned,earned,bethlehem,"in the year-ago period , earned $ 101.4 million , or $ 1.27 a share , including a $ 3.8 million gain from early retirement of debt bethlehem ."
"of all the major steelmakers , bethlehem would seem to be the most vulnerable to a slowdown .",bethlehem,seem,seem,bethlehem,"of all the major steelmakers , would seem to be the most vulnerable to a slowdown bethlehem ."
"sales dropped to $ 441.1 million from $ 820.4 million , because the company no longer consolidates its eastern steel division , which is now a joint venture with kawasaki steel corp .",sales,dropped,dropped consolidates,sales company,"dropped sales to $ 441.1 million from $ 820.4 million , because no longer consolidates its eastern steel division , which is now a joint venture with kawasaki steel corp the company ."
sales increased in the quarter ended sept. 30 to $ 747.8 million from $ 623.5 million a year ago .,sales,increased,increased,sales,increased sales in the quarter ended sept. 30 to $ 747.8 million from $ 623.5 million a year ago .
"and ibm worries that the japanese will take over that equipment market , too , unless u.s. semiconductor companies produce enough memory chips here to keep u.s. equipment makers healthy .",ibm,worries,worries take produce,ibm japanese companies,"and worries that will take over too that equipment market the japanese , , unless produce here enough memory chips to keep u.s. equipment makers healthy u.s. semiconductor companies ibm ."
ibm also said it expects to benefit from the expertise that motorola and other companies can bring to bear on the difficult problems involved in semiconductor manufacturing .,ibm,said,bring expects said,motorola it ibm,also said expects to benefit from the expertise can bring that to bear on the difficult problems involved in semiconductor manufacturing motorola and other companies it ibm .
ibm already participates in one industrywide effort to improve semiconductor-manufacturing techniques .,ibm,participates,participates,ibm,already participates ibm in one industrywide effort to improve semiconductor-manufacturing techniques .
ibm said it expects industrywide efforts to become prevalent because semiconductor manufacturing has become so expensive .,ibm,said,said expects become,ibm it manufacturing,said expects industrywide efforts to become prevalent it because has become so expensive semiconductor manufacturing ibm .
and ibm said it expects the costs to continue climbing .,ibm,said,said expects,ibm it,and said expects the costs to continue climbing it ibm .
but it said that was mainly because the project may not bear fruit until the mid-1990s .,it,said,bear said was,project it that,but said was that because mainly may not bear fruit the project until the mid-1990s it .
ibm said it thought more companies would become interested as the project progresses .,ibm,said,said thought become progresses,ibm it companies project,said thought would become interested more companies as progresses the project it ibm .
"x-rays have problems , too .",x-rays,have,have,x-rays,"have too problems x-rays , ."
"allied-signal is a unit of allied-signal inc. , a manufacturer with interests in aerospace , automotive products and engineered materials .",allied-signal,is,is,allied-signal,"is allied-signal a unit of allied-signal inc. , a manufacturer with interests in aerospace , automotive products and engineered materials ."
"provigo was the most active industrial stock on the montreal exchange , where it closed at c$ 9.75 ( us$ 8.32 ) , up 75 canadian cents .",provigo,was,was closed,provigo it,"was provigo the most active industrial stock on the montreal exchange , where closed it at c$ 9.75 ( us$ 8.32 ) , up 75 canadian cents ."
"for the six months ended aug. 12 , provigo posted net income of c$ 6.5 million , or eight canadian cents a share , compared with c$ 18.1 million , or 21 canadian cents a share , a year earlier .",provigo,posted,posted,provigo,"for the six months ended aug. 12 , posted net income of c$ 6.5 million , or eight canadian cents a share provigo , compared with c$ 18.1 million , or 21 canadian cents a share , a year earlier ."
sales were c$ 4.2 billion compared with c$ 3.7 billion .,sales,were,were,sales,were sales c$ 4.2 billion compared with c$ 3.7 billion .
"analysts are skeptical provigo will be able to sell the non-food businesses as a group for at least book value , and are expecting write-downs .",analysts,are,are,analysts,"are analysts skeptical provigo will be able to sell the non-food businesses as a group for at least book value , and are expecting write-downs ."
he said all three non-food operations are profitable .,he,said,said are,he operations,said are all three non-food operations profitable he .
he declined to confirm or deny reports that provigo executive henri roy is trying to put together a management buy-out of the catalogue showroom unit .,he,declined,declined trying,he roy,declined to confirm reports that is trying to put together a management buy-out of the catalogue showroom unit provigo executive henri roy or deny he .
"traders said that mr. greenspan , whose statements are ordinarily cautious , was especially careful to avoid any jarring proclamations , with fears about equities still unnerving financial markets .",traders,said,said was are unnerving,traders greenspan statements fears,"said that was mr. greenspan , are whose statements ordinarily cautious , especially careful to avoid any jarring proclamations , with still unnerving financial markets fears about equities traders ."
"sterling was quoted at $ 1.6145 , up from $ 1.6055 late tuesday .",sterling,quoted,quoted,sterling,"was quoted sterling at $ 1.6145 , up from $ 1.6055 late tuesday ."
"he predicts a downward move in dollar-mark trade and a less dramatic slip in dollar-yen , noting that there continues to be a large pool of japanese investor interest in u.s. securities , which could provide a solid base for the dollar at around 140 yen .",he,predicts,predicts provide,he pool,"predicts a downward move in dollar-mark trade and a less dramatic slip in dollar-yen he , noting that there continues to be a large pool of japanese investor interest in u.s. securities , which could provide a solid base for the dollar at around 140 yen ."
"in early trading in hong kong thursday , gold was quoted at $ 368.24 an ounce .",gold,quoted,quoted,gold,"in early trading in hong kong thursday , was quoted gold at $ 368.24 an ounce ."
that gives them both the threat of a strike and the ability to resist any wage concessions that may be necessary to make a transaction work .,that,gives,gives,that,gives both the threat of a strike and the ability to resist any wage concessions that may be necessary to make a transaction work that them .
"she also notes that even if the pilots accept a minority stake now , they still could come back at a later time and try to take control .",she,notes,notes accept come,she pilots they,"also notes that if even accept now a minority stake the pilots , still could come back they at a later time and try to take control she ."
"but again , they may need the help of the machinists .",they,need,need,they,"but , again may need the help of the machinists they ."
"for the quarter ended sept. 30 , delta posted net income of $ 133.1 million , or $ 2.53 a share , up from $ 100 million , or $ 2.03 a share , a year earlier .",delta,posted,posted,delta,"for the quarter ended sept. 30 , posted net income of $ 133.1 million , or $ 2.53 a share , up from $ 100 million , or $ 2.03 a share , a year earlier delta ."
revenue rose 15 % to $ 2.17 billion from $ 1.89 billion .,revenue,rose,rose,revenue,rose 15 % revenue to $ 2.17 billion from $ 1.89 billion .
"during the quarter , delta issued 2.5 million shares of common stock to swissair , and repurchased 1.1 million shares for use in a company employee stock ownership plan .",delta,issued,issued,delta,"during the quarter , issued 2.5 million shares of common stock delta to swissair , and repurchased 1.1 million shares for use in a company employee stock ownership plan ."
"delta has benefited more than other carriers from the weakness of eastern airlines , which shares the atlanta hub .",delta,benefited,benefited shares,delta airlines,"has benefited more than other carriers delta from the weakness of eastern airlines , which shares the atlanta hub ."
revenue rose 21 % to $ 243.4 million from $ 201.2 million .,revenue,rose,rose,revenue,rose 21 % revenue to $ 243.4 million from $ 201.2 million .
revenue rose 27 % to $ 715.1 million from $ 563.8 million .,revenue,rose,rose,revenue,rose 27 % revenue to $ 715.1 million from $ 563.8 million .
it was the first management change since film-makers daniel grodnik and tim matheson took control of national lampoon inc. in march .,it,was,was took,it grodnik,was it the first management change since took control film-makers daniel grodnik and tim matheson of national lampoon inc. in march .
they are looking for a new editor for national lampoon and are trying to sell heavy metal .,they,looking,looking,they,are looking they for a new editor for national lampoon and are trying to sell heavy metal .
"for the quarter a year ago , columbia reported earnings of $ 16.3 million , or 37 cents a share .",columbia,reported,reported,columbia,"for the quarter a year ago , reported earnings of $ 16.3 million , or 37 cents a share columbia ."
"columbia owes its spectacular growth in recent years to its junk-bond portfolio , the largest of any u.s. thrift .",columbia,owes,owes,columbia,"owes its spectacular growth in recent years columbia to its junk-bond portfolio , the largest of any u.s. thrift ."
"for the nine months , losses totaled $ 212 million , or $ 10.83 a share , compared with net income of $ 48.7 million , or $ 1.11 a share , a year earlier .",losses,totaled,totaled,losses,"for the nine months , totaled $ 212 million , or $ 10.83 a share losses , compared with net income of $ 48.7 million , or $ 1.11 a share , a year earlier ."
"columbia also added $ 227.3 million to reserves for losses on the portfolio , increasing general reserves to $ 300 million , or about 6.7 % of the total portfolio , as of sept. 30 .",columbia,added,added,columbia,"also added $ 227.3 million columbia to reserves for losses on the portfolio , increasing general reserves to $ 300 million , or about 6.7 % of the total portfolio , as of sept. 30 ."
columbia announced the results after the close of the stock market .,columbia,announced,announced,columbia,announced the results columbia after the close of the stock market .
columbia also has unrealized gains in its public equity securities portfolio of more than $ 70 million .,columbia,has,has,columbia,also has unrealized gains in its public equity securities portfolio of more than $ 70 million columbia .
"anheuser-busch announced its plan at the same time it reported third-quarter net income rose a lower-than-anticipated 5.2 % to $ 238.3 million , or 83 cents a share , from $ 226.5 million , or 78 cents .",anheuser-busch,announced,announced rose reported,anheuser-busch income it,"announced its plan anheuser-busch at the same time reported rose third-quarter net income a lower-than-anticipated 5.2 % to $ 238.3 million , or 83 cents a share , from $ 226.5 million , or 78 cents it ."
anheuser said it continues to hold to its earlier-announced goal of a 50 % u.s. market share by the mid-1990s .,anheuser,said,said continues,anheuser it,said continues to hold to its earlier-announced goal of a 50 % u.s. market share by the mid-1990s it anheuser .
"stocks rose in london , but fell again in frankfurt .",stocks,rose,rose,stocks,"rose stocks in london , but fell again in frankfurt ."
trading was active .,trading,was,was,trading,was trading active .
but losers were spread in a broad range by the end of the session .,losers,spread,spread,losers,but were spread losers in a broad range by the end of the session .
"ntt lost 30,000 yen to 1,380,000 yen ( $ 9,756 ) .",ntt,lost,lost,ntt,"lost 30,000 yen ntt to 1,380,000 yen ( $ 9,756 ) ."
dealers said they also took profits to reduce holdings in their own account at the end of the october transaction period .,dealers,said,said took,dealers they,said also took profits they to reduce holdings in their own account at the end of the october transaction period dealers .
"among pharmaceutical shares , chugai lost 60 yen to 2,290 yen ( $ 16.20 ) , and mochida fell 150 to 4,290 .",chugai,lost,fell lost,mochida chugai,"among pharmaceutical shares , lost 60 yen chugai to 2,290 yen ( $ 16.20 ) , and fell 150 mochida to 4,290 ."
"pioneer was down 90 at 5,810 , and sony lost 40 to 8,550 , down 10 % from its record set oct. 11 .",pioneer,was,was lost,pioneer sony,"was pioneer down 90 at 5,810 , and lost down 10 % from its record set oct. 11 40 sony to 8,550 , ."
"volume was thin at 374.6 million shares traded , down from 405.4 million tuesday .",volume,was,was,volume,"was volume thin at 374.6 million shares traded , down from 405.4 million tuesday ."
"outside what essentially amounted to a bookkeeping exercise , dealers said london dealings were largely dulled by the absence of active interest beyond the market-makers .",dealers,said,said dulled,dealers dealings,"outside what essentially amounted to a bookkeeping exercise , said were largely dulled london dealings by the absence of active interest beyond the market-makers dealers ."
dealers said the shares were hit by fears of a slowdown in the u.s. economy .,dealers,said,said hit,dealers shares,said were hit the shares by fears of a slowdown in the u.s. economy dealers .
"they said they expect the bearish mood to persist a while longer , as trading volume is falling toward the end of the year and the market is becoming more volatile .",they,said,said expect falling becoming,they they volume market,"said expect the bearish mood to persist a while longer they , as is falling trading volume toward the end of the year and is becoming more volatile the market they ."
"among pacific markets , prices closed lower in sydney , seoul , hong kong , manila , singapore and wellington .",prices,closed,closed,prices,"among pacific markets , closed lower prices in sydney , seoul , hong kong , manila , singapore and wellington ."
"orkem declined to give details of its offer , saying only that the bid will be submitted for approval by the board of the british company .",orkem,declined,declined submitted,orkem bid,"declined to give details of its offer saying only that will be submitted the bid for approval by the board of the british company orkem , ."
it continues to gain strength in the chamber but remains far short of the two-thirds majority required to prevail over mr. bush .,it,continues,continues,it,continues to gain strength in the chamber it but remains far short of the two-thirds majority required to prevail over mr. bush .
"democrats voted to override by a 3-1 margin , but republicans were equally firm in support of the president , who has threatened to make abortion a decisive issue on at least three separate fiscal 1990 spending bills .",democrats,voted,voted were threatened,democrats republicans president,"voted to override democrats by a 3-1 margin , but were republicans equally firm in support of the president , who has threatened to make abortion a decisive issue on at least three separate fiscal 1990 spending bills ."
"by comparison , republicans have held closer to the anti-abortion movement .",republicans,held,held,republicans,"by comparison , have held closer to the anti-abortion movement republicans ."
"and on a closer 250-170 roll call , lawmakers upheld controversial agreements made by a house-senate conference earmarking community development funds for more than 40 projects backed by often influential members .",lawmakers,upheld,upheld,lawmakers,"and on a closer 250-170 roll call , upheld controversial agreements made by a house-senate conference earmarking community development funds for more than 40 projects backed by often influential members lawmakers ."
"with annual sales of about 30 billion pesetas , zeta publishes over a dozen magazines , including the popular tiempo , interviu and panorama , and three regional dailies .",zeta,publishes,publishes,zeta,"with annual sales of about 30 billion pesetas , publishes over a dozen magazines , including the popular tiempo , interviu and panorama , and three regional dailies zeta ."
esps are also an attempt by the big board to head off the exodus of program trading business to overseas markets such as london .,esps,are,are,esps,are esps also an attempt by the big board to head off the exodus of program trading business to overseas markets such as london .
traders said major securities firms are reluctant to become market makers because they fear the baskets may attract only limited trading .,traders,said,said are fear attract,traders firms they baskets,said are major securities firms reluctant to become market makers because fear may attract only limited trading the baskets they traders .
"it said , however , that net income for the two-month period ended aug. 31 plunged to $ 150,000 from $ 851,000 in the prior year on a 33 % rise in revenue to $ 21.4 million .",it,said,said plunged,it income,"said however that plunged net income for the two-month period ended aug. 31 to $ 150,000 from $ 851,000 in the prior year on a 33 % rise in revenue to $ 21.4 million it , , ."
some claim they suffered losses because they sold while he was buying and others because they bought while he was selling .,they,suffered,buying selling suffered sold bought,he he they they they,some claim suffered losses they because sold they while was buying he and others because bought they while was selling he .
this is because a delaware court earlier this year said that drexel is entitled to get its money back before or at the same time as the limited partners .,this,is,is entitled said,this drexel court,is this because earlier this year said that is entitled to get back its money before or at the same time as the limited partners drexel a delaware court .
drexel is owed $ 20 million by the partnership .,drexel,owed,owed,drexel,is owed $ 20 million drexel by the partnership .
he turned himself in to authorities in new york earlier this year .,he,turned,turned,he,turned in himself he to authorities in new york earlier this year .
he maintains that the information from the fbi will help him get his 1968 conviction vacated and his bail-jumping indictment dismissed .,he,maintains,maintains dismissed help get,he indictment information him,maintains that will help get vacated his 1968 conviction and dismissed his bail-jumping indictment him the information from the fbi he .
"to take advantage of local expertise and custom , the study said , congress should require each of the 94 federal district courts to adopt its own plan to speed the handling of civil suits and to reduce the high costs in civil cases .",congress,require,said require,study congress,"to take advantage of local expertise and custom , said the study , should require each of the 94 federal district courts to adopt its own plan to speed the handling of civil suits and to reduce the high costs in civil cases congress ."
"he also noted that stocks on aug. 1 , 1990 , are currently projected at 3.3 million bales , the smallest end-of-season supply since 1985 .",he,noted,noted projected,he stocks,"also noted that are currently projected stocks on aug. 1 , 1990 , at 3.3 million bales , the smallest end-of-season supply since 1985 he ."
"he said that if little cocoa actually has arrived at the ports , shipping delays could result .",he,said,said result arrived,he delays cocoa,"said that if actually has arrived little cocoa at the ports , could result shipping delays he ."
"under the new offer , ima will pay $ 26.50 a share for 63 million shares , or about 86 % of the shares outstanding .",ima,pay,pay,ima,"under the new offer , will pay $ 26.50 a share ima for 63 million shares , or about 86 % of the shares outstanding ."
ima also will assume $ 1.4 billion in debt .,ima,assume,assume,ima,also will assume $ 1.4 billion in debt ima .
"in new york stock exchange composite trading , bay closed at $ 2.625 , down 25 cents .",bay,closed,closed,bay,"in new york stock exchange composite trading , closed down 25 cents bay at $ 2.625 , ."
"torchmark also said that samuel e. upchurch jr. , 37 , vice president and general counsel , was selected to serve the remainder of the term vacated by john s.p. samford , who resigned as director .",torchmark,said,said resigned selected,torchmark samford jr.,"also said that was selected to serve the remainder of the term vacated by john s.p. samford , who resigned as director samuel e. upchurch jr. , 37 , vice president and general counsel , torchmark ."
beghin-say said the sale will be done in two parts and will raise a total of 2.025 billion francs ( $ 325 million ) .,beghin-say,said,said done,beghin-say sale,said will be done the sale in two parts and will raise a total of 2.025 billion francs ( $ 325 million ) beghin-say .
this will include the sale of its interest in the joint venture beghin corbehem to feldemuehle ag .,this,include,include,this,will include the sale of its interest in the joint venture beghin corbehem to feldemuehle ag this .
"and in a separate transaction , beghin-say will sell its remaining 25 % interest in a.t.b. , a holding company for international trading assets , to an unspecified unit of ferruzzi for 258 million francs .",beghin-say,sell,sell,beghin-say,"and in a separate transaction , will sell its remaining 25 % interest in a.t.b. , a holding company for international trading assets , beghin-say to an unspecified unit of ferruzzi for 258 million francs ."
"in new york stock exchange composite trading , esselte closed yesterday at $ 43.50 a share , up $ 1 .",esselte,closed,closed,esselte,"in new york stock exchange composite trading , closed up $ 1 esselte yesterday at $ 43.50 a share , ."
sales rose 2.9 % to $ 329.2 million from $ 320 million .,sales,rose,rose,sales,rose 2.9 % sales to $ 329.2 million from $ 320 million .
"despite the widening gap between the two sides , conferees eventually followed the pattern set in previous years by opting to roughly split the difference .",conferees,followed,followed,conferees,"despite the widening gap between the two sides , eventually followed the pattern set in previous years conferees by opting to roughly split the difference ."
"conferees also agreed to pentagon requests to earmark a total of nearly $ 1 billion for work on both mobile mx and midgetman nuclear missiles , according to congressional aides .",conferees,agreed,agreed,conferees,"also agreed conferees to pentagon requests to earmark a total of nearly $ 1 billion for work on both mobile mx and midgetman nuclear missiles , according to congressional aides ."
anheuser-busch plunged 4 3/8 to 38 1/2 on 3.5 million shares .,anheuser-busch,plunged,plunged,anheuser-busch,plunged 4 3/8 anheuser-busch to 38 1/2 on 3.5 million shares .
xerox fell 3 1/8 to 59 5/8 .,xerox,fell,fell,xerox,fell 3 1/8 xerox to 59 5/8 .
kellogg dropped 1 3/4 to 73 1/4 .,kellogg,dropped,dropped,kellogg,dropped 1 3/4 kellogg to 73 1/4 .
manville advanced 3/4 to 10 .,manville,advanced,advanced,manville,advanced 3/4 manville to 10 .
"volume totaled 8,930,000 shares .",volume,totaled,totaled,volume,"totaled 8,930,000 shares volume ."
japan is going on a capital-spending binge that could make its trade surpluses even harder to shrink .,japan,going,make going,binge japan,is going japan on a capital-spending binge that could make its trade surpluses even harder to shrink .
"it is building , among other things , a new laser-beam-printer factory in western japan that can produce up to 150,000 printers next year .",it,building,building,it,"is building a new laser-beam-printer factory in western japan that can produce up to 150,000 printers next year it , among other things , ."
"and in a business system where shareholders have few rights and expect only modest dividends , companies can plow their profits back into plant and equipment .",companies,plow,plow have,companies shareholders,"and in a business system where have few rights shareholders and expect only modest dividends , can plow back into plant and equipment their profits companies ."
"with japan running enormous trade surpluses against much of the world , they think that japan should meet the increased domestic demand by importing more .",they,think,running think meet,japan they japan,"with running enormous trade surpluses against much of the world japan , think that should meet the increased domestic demand japan by importing more they ."
others are replacing older facilities with flexible assembly lines on which different models can be turned out at once .,others,replacing,replacing turned,others models,are replacing older facilities others with flexible assembly lines on which can be turned out at once different models .
"seeing new office buildings sprout up and its sales soar , daikin is building another plant , which will lift its production capacity 50 % .",daikin,building,building soar,daikin sales,"seeing sprout up new office buildings and soar its sales , is building another plant , which will lift 50 % its production capacity daikin ."
"after doubling production in one plant , nec is spending $ 275 million to build another plant that , in two years , will be able to make a million four-megabit drams a year .",nec,spending,spending,nec,"after doubling production in one plant , is spending $ 275 million nec to build another plant that , in two years , will be able to make a million four-megabit drams a year ."
toyota plans to raise lexus exports when a new plant starts up next year .,toyota,plans,plans starts,toyota plant,plans to raise lexus exports when starts up a new plant next year toyota .
"the losers will be those with the least attractive products , and many of them , analysts think , will be foreign companies .",analysts,think,think,analysts,"the losers will be those with the least attractive products , and many of them , think analysts , will be foreign companies ."
