original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
it belonged to her grandfather .,it,belonged,belonged,it,it belonged to her grandfather .
"on lampposts along fillmore street , a major marina artery , posters were offering a $ 100 reward for a cat lost during the quake .",posters,offering,offering,posters,"on lampposts along fillmore street , a major marina artery , posters were offering a $ 100 reward for a cat lost during the quake ."
"only it is safer , and busier .",it,is,is,it,"only it is safer , and busier ."
this starts in the construction phase through the use of minority contractors and local workers .,this,starts,starts,this,this starts in the construction phase through the use of minority contractors and local workers .
"it continues through the life of the center ; the vermont-slauson center has created 500 permanent private-sector jobs at a one-time cost in public funds of only $ 2,500 per job .",it,continues,continues created,it center,"it continues through the life of the center ; the vermont-slauson center has created 500 permanent private-sector jobs at a one-time cost in public funds of only $ 2,500 per job ."
"and that is before consideration of increased state and local revenues from taxes and fees on sales , real estate , licenses and the like .",that,is,is,that,"and that is before consideration of increased state and local revenues from taxes and fees on sales , real estate , licenses and the like ."
haagen has its own large security force of well-trained and well-paid personnel on round-the-clock duty at each center .,haagen,has,has,haagen,haagen has its own large security force of well-trained and well-paid personnel on round-the-clock duty at each center .
"security is 60 % to 70 % of the common area charges of these centers , vs. an industry average of about 15 % .",security,is,is,security,"security is 60 % to 70 % of the common area charges of these centers , vs. an industry average of about 15 % ."
"if the risks and rewards are reasonable , developers will respond .",developers,respond,respond are,developers risks,"if the risks and rewards are reasonable , developers will respond ."
it invests primarily in tax-exempt municipal securities .,it,invests,invests,it,it invests primarily in tax-exempt municipal securities .
it operates various types of addiction-treatment facilities .,it,operates,operates,it,it operates various types of addiction-treatment facilities .
"options give a holder the right , but not the obligation , to buy or sell a security at a set price within a set period of time .",options,give,give,options,"options give the right , but not the obligation , to buy a security or sell at a set price within a set period of time a holder ."
pse has about 9.2 million shares outstanding .,pse,has,has,pse,pse has about 9.2 million shares outstanding .
"dow said it already has agreements with albert j. smith jr. , chairman and chief executive officer of pse , and certain other officers of the company under which dow may buy about 40 % of the pse common shares outstanding .",dow,said,said has buy,dow it dow,"dow said it already has agreements with albert j. smith jr. , chairman and chief executive officer of pse , and certain other officers of the company under which dow may buy about 40 % of the pse common shares outstanding ."
pse is a designer and operator of energy-cogeneration facilities and had 1988 sales of $ 234 million .,pse,is,is,pse,pse is a designer and operator of energy-cogeneration facilities and had 1988 sales of $ 234 million .
"eventually , he believes , investors will be willing to pay higher prices for companies with proven track records of earnings growth .",he,believes,believes,he,"eventually , he believes , investors will be willing to pay higher prices for companies with proven track records of earnings growth ."
it was a busy week for otc stocks .,it,was,was,it,it was a busy week for otc stocks .
banponce jumped 4 1/2 to 47 3/4 after agreeing to be acquired by banco popular de puerto rico for $ 56.25 a share .,banponce,jumped,jumped,banponce,banponce jumped 4 1/2 to 47 3/4 after agreeing to be acquired by banco popular de puerto rico for $ 56.25 a share .
lin added 5/8 to 110 5/8 and mccaw lost 1/4 to 41 .,lin,added,lost added,mccaw lin,lin added 5/8 to 110 5/8 and mccaw lost 1/4 to 41 .
"apple earned $ 161.1 million , or $ 1.24 a share , in the quarter , including $ 48 million from the sale of its adobe systems stock .",apple,earned,earned,apple,"apple earned $ 161.1 million , or $ 1.24 a share , in the quarter , including $ 48 million from the sale of its adobe systems stock ."
"for bankers and regulators , arizona is looking more like texas every day .",arizona,looking,looking,arizona,"for bankers and regulators , arizona is looking more like texas every day ."
"it charged off an estimated $ 200 million of arizona loans , leaving the unit with a reserve for future losses of $ 255 million , about 61 % of its $ 416 million of troubled loans and repossessed real estate .",it,charged,charged,it,"it charged off an estimated $ 200 million of arizona loans , leaving the unit with a reserve for future losses of $ 255 million , about 61 % of its $ 416 million of troubled loans and repossessed real estate ."
"when first interstate balked , arguing that the figure was too high , regulators responded by raising their recommendation to $ 350 million .",regulators,responded,was balked responded,figure interstate regulators,"first interstate when balked arguing that the figure was too high , , regulators responded by raising their recommendation to $ 350 million ."
it had a $ 258.9 million loss in the second quarter .,it,had,had,it,it had a $ 258.9 million loss in the second quarter .
"yet it still held $ 916.3 million of repossessed real estate , for which it maintains no reserves whatsoever .",it,held,held maintains,it it,"yet it still held $ 916.3 million of repossessed real estate , for which it maintains no reserves whatsoever ."
"they have no reserves against the real estate , and their reserves against the loans are miniscule compared with the levels of reserves banks are moving to set up .",they,have,have moving are,they banks reserves,"they have no reserves against the real estate , and their reserves against the loans are miniscule compared with the levels of reserves banks are moving to set up ."
"for the six months ended june 30 , it reported net income of $ 234.3 million , or $ 4.83 a share , including $ 46 million from tax credits and accounting changes .",it,reported,reported,it,"for the six months ended june 30 , it reported net income of $ 234.3 million , or $ 4.83 a share , including $ 46 million from tax credits and accounting changes ."
"immunex will contract with the spinoff to provide the research , development and initial testing of the new agents .",immunex,contract,contract,immunex,"immunex will contract to provide the research , development and initial testing of the new agents with the spinoff ."
immunex will have the option to buy back receptech shares after five years .,immunex,have,have,immunex,immunex will have the option to buy back receptech shares after five years .
conner dominates the market for hard-disk drives used to store data in laptop computers .,conner,dominates,dominates,conner,conner dominates the market for hard-disk drives used to store data in laptop computers .
"it said yesterday that net income for its third quarter soared 72 % to $ 11.8 million , or 28 cents a share , from $ 6.8 million , or 19 cents a share , in the year-ago period .",it,said,said soared,it income,"it said that net income for its third quarter soared 72 % to $ 11.8 million , or 28 cents a share , from $ 6.8 million , or 19 cents a share , in the year-ago period yesterday ."
"revenue nearly tripled to $ 479 million , from $ 160 million .",revenue,tripled,tripled,revenue,"revenue nearly tripled to $ 479 million , from $ 160 million ."
but compaq had achieved that level of sales faster than any previous manufacturing start-up .,compaq,achieved,achieved,compaq,but compaq had achieved faster than any previous manufacturing start-up that level of sales .
"since its inception , conner has both benefited from and helped make possible the rapid spread of portable computers by selling storage devices that consume five to 10 times less electricity than drives used in desktop machines .",conner,benefited,benefited,conner,"since its inception from , both conner has benefited the rapid spread of portable computers and helped make possible by selling storage devices that consume five to 10 times less electricity than drives used in desktop machines ."
"today , conner controls an estimated 90 % of the hard-disk drive market for laptop computers .",conner,controls,controls,conner,"today , conner controls an estimated 90 % of the hard-disk drive market for laptop computers ."
"in the coming months , however , this is likely to change .",this,is,is,this,"in the coming months , however , this is likely to change ."
conner already is shipping its new drives .,conner,shipping,shipping,conner,conner already is shipping its new drives .
"last week , for instance , compaq introduced its first notebook computer to rave reviews .",compaq,introduced,introduced,compaq,"last week , for instance , compaq introduced its first notebook computer to rave reviews ."
"conner is supplying hard-disk drives for the machine , which weighs only six pounds and fits in a briefcase .",conner,supplying,supplying weighs,conner machine,"conner for the machine , which weighs only six pounds and fits in a briefcase is supplying hard-disk drives ."
"from its inception , conner has targeted the market for battery-operated machines , building hard-disk drives that are smaller and use far less power than those offered by competitors such as seagate .",conner,targeted,targeted,conner,"from its inception , conner has targeted the market for battery-operated machines , building hard-disk drives that are smaller and use far less power than those offered by competitors such as seagate ."
jury convicts congressman in connection with wedtech corp. scandal .,jury,convicts,convicts,jury,jury convicts congressman in connection with wedtech corp. scandal .
"they will be joined by larry gainen , who resigned from the firm of lepatner , gainen & block .",they,joined,joined resigned,they gainen,"they by larry gainen , who resigned from the firm of lepatner , gainen & block will be joined ."
he said shea & gould held a number of discussions with the five partners during the past few weeks to get them to stay but that the five were firmly committed to running their own firm .,he,said,said held,he shea,he said shea & gould held a number of discussions with the five partners during the past few weeks to get them to stay but that the five were firmly committed to running their own firm .
non-lawyers will be added to the inquiry panels that look into allegations of misconduct .,non-lawyers,added,added look,non-lawyers panels,non-lawyers to the inquiry panels that look into allegations of misconduct will be added .
"illinois joins 36 other states that allow public participation in attorney-disciplinary proceedings and 32 states that open disciplinary hearings to the public , according to the american bar association .",illinois,joins,open joins,states illinois,"illinois joins 36 other states that allow public participation in attorney-disciplinary proceedings and 32 states that open disciplinary hearings to the public , according to the american bar association ."
"in addition , he says , publishing the names of lawyers who are facing charges unnecessarily subjects them to public derogation .",he,says,says facing,he lawyers,"in addition , he says , publishing the names of lawyers who are facing charges unnecessarily subjects them to public derogation ."
drexel pleaded guilty in september to six felony counts of securities and mail fraud ; it also made a $ 650 million civil settlement with the securities and exchange commission .,drexel,pleaded,pleaded made,drexel it,drexel pleaded guilty in september to six felony counts of securities and mail fraud ; it also made a $ 650 million civil settlement with the securities and exchange commission .
bart has increased service to 24 hours a day in preparation for the onslaught .,bart,increased,increased,bart,bart has increased service to 24 hours a day in preparation for the onslaught .
"officials expect the golden gate bridge to be swamped with an extra load of commuters , including east bay residents making a long detour .",officials,expect,expect,officials,"officials expect the golden gate bridge to be swamped with an extra load of commuters , including east bay residents making a long detour ."
"until it was closed tuesday , it had provided the quickest series of exits for commuters from the bay bridge heading into the financial district .",it,provided,provided closed,it it,"until it was closed tuesday , it had provided the quickest series of exits for commuters from the bay bridge heading into the financial district ."
engineers say it will take at least eight months to repair the embarcadero structure .,engineers,say,say take,engineers it,engineers say it will take at least eight months to repair the embarcadero structure .
it has sold billions of dollars of other assets and has more on the block .,it,sold,sold,it,it has sold billions of dollars of other assets and has more on the block .
"it said it will look at opportunities in brewing , property and energy resources to the extent consistent with the dominant objective of manageable debt-to-assets ratios .",it,said,said look,it it,"it said it will look at opportunities in brewing , property and energy resources to the extent consistent with the dominant objective of manageable debt-to-assets ratios ."
the first time he was shot in the hand as he chased the robbers outside .,he,shot,chased shot,he he,the first time he was shot in the hand as he chased outside the robbers .
"the second time he identified two robbers , who were arrested and charged .",he,identified,identified,he,"the second time he identified two robbers , who were arrested and charged ."
"that was his reward for working until 11 p.m. seven days a week to cover his $ 3,000 a month rent .",that,was,was,that,"that was his reward for working to cover his $ 3,000 a month rent until 11 p.m. seven days a week ."
"it gave 1,124 businesses a questionnaire and analyzed 353 responses .",it,gave,gave,it,"it gave a questionnaire 1,124 businesses and analyzed 353 responses ."
crime was the reason that 26 % reported difficulty recruiting personnel and that 19 % said they were considering moving .,crime,was,was considering said reported,crime they % %,crime was the reason that 26 % reported difficulty recruiting personnel and that 19 % said they were considering moving .
crime is clearly more deadly to small-scale entrepreneurship than to big businesses .,crime,is,is,crime,crime is clearly more deadly to small-scale entrepreneurship than to big businesses .
"he found that monetary crime losses , as a proportion of gross receipts , were 37 times higher for small businesses than for large ones .",he,found,found were,he losses,"he found that , as a proportion of gross receipts , monetary crime losses were 37 times higher for small businesses than for large ones ."
"this may help explain why small businesses create 65 % of all jobs nationally , but only 22 % of jobs in a crime-ridden city like new york .",this,help,help create,this businesses,"this may help explain small businesses why create 65 % of all jobs nationally , but only 22 % of jobs in a crime-ridden city like new york ."
this creates several problems .,this,creates,creates,this,this creates several problems .
but this raises added cost barriers to urban entrepreneurship .,this,raises,raises,this,but this raises added cost barriers to urban entrepreneurship .
"it might even have saved the life , and business , of israel ortiz .",it,saved,saved,it,"it might even have saved the life , and business , of israel ortiz ."
"under the offer , shareholders can purchase one enfield share at c$ 6.27 for each five shares held .",shareholders,purchase,purchase,shareholders,"under the offer , shareholders can purchase one enfield share at c$ 6.27 for each five shares held ."
"in toronto stock exchange trading friday , enfield closed at c$ 6.75 , down 37.5 cents .",enfield,closed,closed,enfield,"in toronto stock exchange trading friday , enfield closed down 37.5 cents at c$ 6.75 , ."
"at last report , enfield had about 44.5 million shares outstanding .",enfield,had,had,enfield,"at last report , enfield had about 44.5 million shares outstanding ."
"i think this repeal was kind of a thoughtless action , as a matter of fact ... .",i,think,think was,i repeal,"i think this repeal was kind of a thoughtless action , as a matter of fact ... ."
diversification pays .,diversification,pays,pays,diversification,diversification pays .
** with dividends reinvested,dividends,reinvested,reinvested,dividends,** with dividends reinvested
officials declined to disclose the value of the transaction or the exact stake that gre will hold in nationwide anglia estate agents .,officials,declined,declined hold,officials gre,officials declined to disclose the value of the transaction or the exact stake gre will hold that in nationwide anglia estate agents .
"besides the marketing agreement , gre said nationwide anglia has agreed to develop life insurance products with the composite insurer .",gre,said,agreed said,anglia gre,"besides the marketing agreement , gre said nationwide anglia has agreed to develop life insurance products with the composite insurer ."
he is ogling the curtains rippling above the ventilation ducts .,he,ogling,ogling,he,he is ogling the curtains rippling above the ventilation ducts .
"after years of relative obscurity , he is starting to attract notice for the ecological as well as the aesthetic quality of his architecture .",he,starting,starting,he,"after years of relative obscurity , he is starting to attract notice for the ecological as well as the aesthetic quality of his architecture ."
he has designed furniture and homes as well as commercial and office space .,he,designed,designed,he,he has designed furniture and homes as well as commercial and office space .
he is now designing a broadway stage set for a show by the band kid creole and the coconuts .,he,designing,designing,he,he is now designing a broadway stage set for a show by the band kid creole and the coconuts .
at his first school in the u.s. he was thought a little strange for shutting off open water taps and admonishing his schoolmates to take only brief showers .,he,thought,thought,he,at his first school in the u.s. he was thought a little strange for shutting off open water taps and admonishing his schoolmates to take only brief showers .
"at yale , he designed one of the first solarheated houses to be built in ireland .",he,designed,designed,he,"at yale , he designed one of the first solarheated houses to be built in ireland ."
"it makes extensive use of stainless steel , silver and aluminum that sets off black granite table tops and a gray terrazzo with zinc-strip floors .",it,makes,makes sets,it steel,"it makes extensive use of stainless steel , silver and aluminum that sets off black granite table tops and a gray terrazzo with zinc-strip floors ."
he had worked with mr. mcdonough on an earlier project and recruited him as architect for the trade center .,he,worked,worked,he,he had worked with mr. mcdonough on an earlier project and recruited him as architect for the trade center .
"if any nation can use environmentally benign architecture , it is poland .",it,is,is use,it nation,"if any nation can use environmentally benign architecture , it is poland ."
"net sank to $ 3.1 million , or eight cents a share , including $ 789,000 , or two cents a share , reflecting a tax-loss carry-forward .",net,sank,sank,net,"net sank including $ 789,000 , or two cents a share reflecting a tax-loss carry-forward to $ 3.1 million , or eight cents a share , , ."
"in the year-ago quarter , net totaled $ 14.7 million , or 38 cents a share , including $ 4 million , or 10 cents a share , reflecting a tax-loss carry-forward .",net,totaled,totaled,net,"in the year-ago quarter , net totaled $ 14.7 million , or 38 cents a share reflecting a tax-loss carry-forward , including $ 4 million , or 10 cents a share , ."
revenue slipped 0.7 % to $ 395.3 million from $ 398.3 million .,revenue,slipped,slipped,revenue,revenue slipped 0.7 % to $ 395.3 million from $ 398.3 million .
"in new york stock exchange composite trading friday , pittston closed at $ 18.50 a share , down 12.5 cents .",pittston,closed,closed,pittston,"in new york stock exchange composite trading friday , pittston closed down 12.5 cents at $ 18.50 a share , ."
"as they stumble and bumble toward election day two weeks from tomorrow , both democrat david dinkins and republican rudolph giuliani are in trouble .",they,stumble,stumble are,they dinkins,"as they stumble and bumble toward election day two weeks from tomorrow , both democrat david dinkins and republican rudolph giuliani are in trouble ."
democrats hoped that mr. dinkins could become a highly visible national leader .,democrats,hoped,hoped become,democrats dinkins,democrats hoped that mr. dinkins could become a highly visible national leader .
shvartzer is a derogatory yiddish word for a black person .,shvartzer,is,is,shvartzer,shvartzer is a derogatory yiddish word for a black person .
he had valued the shares at more than $ 1 million two years earlier .,he,valued,valued,he,he had valued two years earlier the shares at more than $ 1 million .
he evades and ducks .,he,evades,evades,he,he evades and ducks .
"ferranti has said that it would be forced to write off # 185 million against the phantom contracts , reducing its net asset value by more than half .",ferranti,said,said forced,ferranti it,"ferranti has said that it would be forced to write off # 185 million against the phantom contracts , reducing its net asset value by more than half ."
"royal withdrew its offer to buy realist , a maker of optical and electronic products based in menomonee falls , wis. , for $ 14.06 a share in july after realist disclosed the ammann purchase .",royal,withdrew,withdrew disclosed,royal realist,"royal withdrew its offer to buy realist , a maker of optical and electronic products based in menomonee falls , wis. , for $ 14.06 a share in july after realist disclosed the ammann purchase ."
and he said the weakness could continue in the first half of next year .,he,said,said continue,he weakness,and he said the weakness could continue in the first half of next year .
"winnebago was hit especially hard in the latest downturn because unit sales in its bread-and-butter motor home business tumbled 25 % industrywide in august , and 10.4 % in the first eight months of the year .",winnebago,hit,hit tumbled,winnebago sales,"winnebago was hit especially hard in the latest downturn because unit sales in its bread-and-butter motor home business tumbled 25 % industrywide in august , and 10.4 % in the first eight months of the year ."
"for the year , winnebago had a loss of $ 4.7 million , or 19 cents a share , following profit of $ 2.7 million , or 11 cents a share , a year earlier .",winnebago,had,had,winnebago,"for the year , winnebago had a loss of $ 4.7 million , or 19 cents a share , following profit of $ 2.7 million , or 11 cents a share , a year earlier ."
sales rose 2 % to $ 437.5 million from $ 430.3 million .,sales,rose,rose,sales,sales rose 2 % to $ 437.5 million from $ 430.3 million .
"and that , they say , will be good for bonds .",they,say,say,they,"and that , they say , will be good for bonds ."
"analysts insist that even without help from a shaky stock market , which provided a temporary boost for bonds during the oct. 13 stock market plunge , bond prices will start to climb on the prospects that the federal reserve will allow interest rates to move lower in the coming weeks .",analysts,insist,insist provided start allow,analysts help prices reserve,"analysts insist that even without help from a shaky stock market , which provided a temporary boost for bonds during the oct. 13 stock market plunge , bond prices will start to climb on the prospects that the federal reserve will allow interest rates to move lower in the coming weeks ."
investors rushed to buy bonds during the summer as prices soared on speculation that interest rates would continue to fall .,investors,rushed,rushed soared continue,investors prices rates,investors rushed to buy bonds during the summer as prices soared on speculation that interest rates would continue to fall .
"among other things , economists note that consumer spending is slowing , corporate profit margins are being squeezed , business confidence is slipping and construction and manufacturing industries are depressed .",economists,note,squeezed slowing are note slipping,margins spending industries economists confidence,"among other things , economists note that consumer spending is slowing corporate profit margins are being squeezed , , business confidence is slipping and construction and manufacturing industries are depressed ."
"economists generally agree that the rate was lowered by the fed from around 9 % , where it had been since july , to about 8 3/4 % in early october on the heels of a weak employment report .",economists,agree,agree lowered,economists rate,"economists generally agree that the rate was lowered by the fed from around 9 % , where it had been since july , to about 8 3/4 % in early october on the heels of a weak employment report ."
"although the rate briefly drifted even lower following the stock market sell-off that occurred oct. 13 , it ended friday at about 8 11/16 % .",it,ended,occurred ended drifted,sell-off it rate,"although the rate following the stock market sell-off that occurred oct. 13 briefly drifted even lower , it ended friday at about 8 11/16 % ."
"he says these bonds should appreciate in value as some investors , reacting to the recent turmoil in the stock and high-yield junk bond markets , seek safer securities .",he,says,says seek appreciate,he investors bonds,"he says these bonds should appreciate in value as some investors , reacting to the recent turmoil in the stock and high-yield junk bond markets , seek safer securities ."
he seems to be typical of many professional money managers .,he,seems,seems,he,he seems to be typical of many professional money managers .
"but once the new securities are digested , they expect investors to focus on the weak economic data .",they,expect,expect digested,they securities,"but the new securities once are digested , they expect investors to focus on the weak economic data ."
traders expect the issue to be priced to yield 12 % .,traders,expect,expect,traders,traders expect the issue to be priced to yield 12 % .
"last week , underwriters were forced to postpone three junk bond deals because of recent weakness in the market .",underwriters,forced,forced,underwriters,"last week , underwriters were forced to postpone three junk bond deals because of recent weakness in the market ."
"after hours of negotiating that stretched late into thursday night , underwriters priced the 12-year issue of resettable senior subordinated debentures at par to yield 14.75 % , higher than the 14.5 % that had been expected .",underwriters,priced,expected priced,% underwriters,"after hours of negotiating that stretched late into thursday night , underwriters priced the 12-year issue of resettable senior subordinated debentures at par to yield 14.75 % , higher than the 14.5 % that had been expected ."
"morgan guaranty trust , toronto-dominion bank and provident national bank , an affiliate of pnc financial corp. , jointly committed $ 1.2 billion of financing , subject to certain conditions , mccaw said .",mccaw,said,said committed,mccaw trust,"morgan guaranty trust , toronto-dominion bank and provident national bank , an affiliate of pnc financial corp. , jointly committed $ 1.2 billion of financing , subject to certain conditions , mccaw said ."
"mccaw is offering to buy 22 million shares of lin for $ 125 each in cash , which would result in mccaw owning 50.3 % of the cellular-phone and broadcasting concern .",mccaw,offering,offering,mccaw,"mccaw is offering to buy 22 million shares of lin which would result in mccaw owning 50.3 % of the cellular-phone and broadcasting concern for $ 125 each in cash , ."
"it quoted liu changyi , deputy director of the beijing public security bureau , as saying that there were many more people involved in prostitution now than in 1985 , when there were about 100 cases .",it,quoted,quoted were were,it people cases,"it quoted liu changyi , deputy director of the beijing public security bureau , as saying that many more people involved now than in 1985 , about 100 cases when there were in prostitution there were ."
he added that shops will have to continue reducing their stocks of liquor and avoid displaying them too prominently in the window .,he,added,added have,he shops,he added that shops will have to continue reducing their stocks of liquor and avoid displaying too prominently them in the window .
debates are due to be broadcast nationally starting nov. 21 in a six-month experiment .,debates,are,are,debates,debates are due to be broadcast nationally starting nov. 21 in a six-month experiment .
"as a result , the official said , they may be forced into a no-win situation in which they make risky loans that they could have to write off later .",they,forced,have make forced said,they they they official,"as a result , the official said , they may be forced into a no-win situation in which they make risky loans they could have that to write off later ."
"he indicated that ekco may be interested in acquiring another company with revenue in the range of $ 75 million to $ 100 million , partly because mass merchandisers increasingly want to rely on larger , and fewer , suppliers .",he,indicated,indicated want,he merchandisers,"he indicated that ekco may be interested in acquiring another company with revenue in the range of $ 75 million to $ 100 million , because mass merchandisers partly increasingly want to rely on larger , and fewer , suppliers ."
"and beijing has pulled back on domestic loans and subsidies , leaving many domestic buyers and export-oriented plants strapped for cash .",beijing,pulled,strapped pulled,buyers beijing,"and beijing has pulled back on domestic loans and subsidies , leaving many domestic buyers and export-oriented plants strapped for cash ."
"at first it attributed the slump to temporary business disruptions , but when no orders were logged in august and september , manager donald lai became convinced that business would be bad for many months .",it,attributed,logged became attributed,orders lai it,"at first it attributed the slump to temporary business disruptions , but no orders when were logged in august and september , manager donald lai became convinced that business would be bad for many months ."
"in the first eight months of 1989 , imports grew 21 % , to $ 38.32 billion , down slightly from a growth rate of 23 % a year earlier .",imports,grew,grew,imports,"in the first eight months of 1989 , imports grew down slightly from a growth rate of 23 % a year earlier 21 % , to $ 38.32 billion , ."
"for a short time after june 4 , it appeared that the trade picture would remain fairly bright .",it,appeared,appeared remain,it picture,"for a short time after june 4 , it appeared that the trade picture would remain fairly bright ."
"but when foreign traders tried to do business , they discovered that the eagerness of chinese trade officials was just a smokescreen .",they,discovered,discovered tried was,they traders eagerness,"but foreign traders when tried to do business , they discovered that the eagerness of chinese trade officials was just a smokescreen ."
"even when new lending resumes , foreign exchange would still be tight because beijing will likely try to rein in foreign borrowing , which has grown between 30 % and 40 % in the past few years .",beijing,try,try resumes grown,beijing lending borrowing,"new lending even when resumes , foreign exchange would still be tight because beijing will likely try in foreign borrowing , which has grown between 30 % and 40 % in the past few years to rein ."
"to stem speculation , beijing imposed ceiling prices that went into effect earlier this year .",beijing,imposed,imposed,beijing,"to stem speculation , beijing imposed ceiling prices that went earlier this year into effect ."
"defendants include british petroleum america ; trinidad corp. , the shipper ; and the pipeline liability fund .",defendants,include,include,defendants,"defendants include british petroleum america ; trinidad corp. , the shipper ; and the pipeline liability fund ."
it claims the coast guard failed to chart the rock and refuses to pay damages .,it,claims,claims failed,it guard,it claims the coast guard failed to chart the rock and refuses to pay damages .
"in the past , associates learned the basics from senior lawyers who acted as mentors .",associates,learned,acted learned,lawyers associates,"in the past , associates from senior lawyers who acted as mentors learned the basics ."
"partners lecture on how to form corporations , draft agreements and defend clients against unwanted tender offers .",partners,lecture,lecture,partners,"partners lecture on how to form corporations , draft agreements and defend clients against unwanted tender offers ."
designs call for an l-shaped structure with a playground in the center .,designs,call,call,designs,designs call for an l-shaped structure with a playground in the center .
uncertainty dogs every aspect of their lives .,uncertainty,dogs,dogs,uncertainty,uncertainty dogs every aspect of their lives .
"malcolm faces bankruptcy and an irs audit , but nora finds an extra $ 30,000 in her bank account , suddenly increasing her available funds some fifteenfold .",malcolm,faces,faces finds,malcolm nora,"malcolm faces bankruptcy and an irs audit , but nora finds an extra $ 30,000 in her bank account , suddenly increasing some fifteenfold her available funds ."
"while she is wondering whether to live it up , and do something even more dramatic , say get married , her life is further complicated by the reappearance of an old flame , david , a film critic and actor who always seems to be just on the brink of stardom .",she,wondering,seems wondering is,critic she life,"while she is wondering whether to live up it , and do something even more dramatic , say get married , her life is further complicated by the reappearance of an old flame , david , a film critic and actor who always seems to be just on the brink of stardom ."
"in novels of an earlier vintage , david would have represented excitement and danger ; malcolm , placid , middle-class security .",david,represented,represented,david,"in novels of an earlier vintage , david would have represented excitement and danger ; malcolm , placid , middle-class security ."
but readers may well feel the pangs of recognition .,readers,feel,feel,readers,but readers may well feel the pangs of recognition .
"yet the heavy-handedness of the satire also can be effective in a book like this : if the head of aiw were not portrayed as an utterly contemptible , malicious dolt , we would not much care whether his schemes were defeated , and would not be so diverted in the process .",we,care,defeated care portrayed,schemes we head,"yet the heavy-handedness of the satire also can be effective in a book like this : if the head of aiw were not portrayed as an utterly contemptible , malicious dolt , we would not much care whether his schemes were defeated , and would not be so diverted in the process ."
"it already has had success in electroluminescence , another promising technology adaptable for high-definition television .",it,had,had,it,"it already has had success in electroluminescence , another promising technology adaptable for high-definition television ."
"but except for zenith electronics corp. and international business machines corp. , which is collaborating with toshiba on computer displays , they are poorly positioned to exploit advances in large panels .",they,positioned,positioned collaborating,they corp.,"but except for zenith electronics corp. and international business machines corp. , which is collaborating with toshiba on computer displays , they are poorly positioned to exploit advances in large panels ."
he says he thinks his company is just a few years from doing that .,he,says,says thinks is,he he company,he says he thinks his company is just a few years from doing that .
"in 1979 , however , westinghouse abandoned the project along with its stake in advanced television .",westinghouse,abandoned,abandoned,westinghouse,"in 1979 , , westinghouse however abandoned the project along with its stake in advanced television ."
"he has a claim to the right to commercialize the westinghouse patents , but he contends that those patents are being infringed by a number of japanese producers .",he,has,has infringed contends,he patents he,"he has a claim to the right to commercialize the westinghouse patents , but he contends that those patents are being infringed by a number of japanese producers ."
so darpa is trying to keep the industry interested in developing large display panels by doling out research funds .,darpa,trying,trying,darpa,darpa so is trying to keep the industry interested in developing large display panels by doling out research funds .
"hdtv already has some military applications , such as creating realistic flight simulations and transmitting information to combat commanders .",hdtv,has,has,hdtv,"hdtv already has some military applications , such as creating realistic flight simulations and transmitting information to combat commanders ."
and they want the u.s. to help them sell overseas .,they,want,sell want,them they,and they want the u.s. to help them sell overseas .
growth is good .,growth,is,is,growth,growth is good .
they are starting to buy growth stocks .,they,starting,starting,they,they are starting to buy growth stocks .
"those are unwelcome trends in a year that the dow jones industrial average has risen 23 % so far , even with the 190.58-point plunge on oct. 13 ; broader market measures are in the same neighborhood .",those,are,are are risen,measures those average,"those are unwelcome trends in a year the dow jones industrial average has risen so far that 23 % , even with the 190.58-point plunge on oct. 13 ; broader market measures are in the same neighborhood ."
"he also thinks foreign investors , who are showing signs of more discriminate investing , will join the pursuit and pump up prices .",he,thinks,join thinks,investors he,"he also thinks foreign investors , who are showing signs of more discriminate investing , will join the pursuit and pump up prices ."
others preach the gospel of buying only blue-chip growth stocks .,others,preach,preach,others,others preach the gospel of buying only blue-chip growth stocks .
"he recommends such blue-chip growth stalwarts as philip morris , pepsico , cpc international , reebok international , and limited inc .",he,recommends,recommends,he,"he recommends such blue-chip growth stalwarts as philip morris , pepsico , cpc international , reebok international , and limited inc ."
"he recently trimmed his portfolio of international paper , dow chemical , quantum chemical , international business machines and digital equipment .",he,trimmed,trimmed,he,"he recently trimmed his portfolio of international paper , dow chemical , quantum chemical , international business machines and digital equipment ."
"he cites ibm , which reported a 30 % earnings decline in the third quarter , and which last week announced a $ 1 billion buy-back of its shares .",he,cites,cites,he,"he cites ibm , which reported a 30 % earnings decline in the third quarter , and which last week announced a $ 1 billion buy-back of its shares ."
ibm says it considers its shares a good investment .,ibm,says,says considers,ibm it,ibm says it considers its shares a good investment .
"he suggests investors think about buying cyclical shares in the weeks ahead , as well as growth issues .",he,suggests,suggests think,he investors,"he suggests investors think about buying cyclical shares in the weeks ahead , as well as growth issues ."
"traders anticipated a volatile session due to the october expiration of stock-index futures and options , and options on individual stocks .",traders,anticipated,anticipated,traders,"traders anticipated a volatile session due to the october expiration of stock-index futures and options , and options on individual stocks ."
ual skidded 21 5/8 to 168 1/2 on 2.2 million shares .,ual,skidded,skidded,ual,ual skidded 21 5/8 to 168 1/2 on 2.2 million shares .
"on the week , ual was down nearly 40 % .",ual,was,was,ual,"on the week , ual was down nearly 40 % ."
