original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"if gold stocks and utilities continue to lead , it may signal that the market is in for rough times .",it,signal,signal is continue,it market stocks,"if to lead gold stocks and utilities continue , that the market is in for rough times it may signal ."
"he favors fpl group inc. , florida progress corp. , teco energy inc. , wisconsin energy corp. , and dominion resources inc .",he,favors,favors,he,"fpl group inc. , florida progress corp. , teco energy inc. , wisconsin energy corp. , and dominion resources inc he favors ."
"among utilities , drexel currently favors entergy corp. and general public utilities corp .",drexel,favors,favors,drexel,"among utilities , entergy corp. and general public utilities corp drexel currently favors ."
"as for gold , she notes that it usually rises when the dollar is weak , as it has been lately .",she,notes,been is notes rises,it dollar she it,"as for gold , that it usually rises when the dollar is weak , as it has been lately she notes ."
"among gold stocks , drexel likes battle mountain gold co. , newmont gold co. and freeport-mcmoran gold co .",drexel,likes,likes,drexel,"among gold stocks , battle mountain gold co. , newmont gold co. and freeport-mcmoran gold co drexel likes ."
crises larger and more dangerous to the quality of life than they were 10 years ago .,they,were,were,they,crises larger and more dangerous to the quality of life than they were 10 years ago .
"in my research , i have found a paper by joseph scotto of the national cancer institute and several colleagues reporting an 11-year decrease in uv-b radiation at eight u.s. measurement sites .",i,found,found,i,"in my research , a paper by joseph scotto of the national cancer institute and several colleagues an 11-year decrease in uv-b radiation at eight u.s. measurement sites reporting i have found ."
"to me , this calls into question the validity of the rowland-molina theory and hence the whole chlorofluorocarbons replacement effort .",this,calls,calls,this,"to me , the validity of the rowland-molina theory and hence the whole chlorofluorocarbons replacement effort this calls into question ."
"when i expressed amazement that no one was undertaking a more current and credible uv-b study , i was urged to get back to the agenda topic , which was , ironically , a schedule for getting rid of hcfcs , the so-called soft cfcs that are such an important part of the cfc substitution scenario .",i,urged,expressed undertaking urged,i one i,"amazement that a more current and credible uv-b study no one was undertaking i when expressed , to get back to the agenda topic , which was , ironically , a schedule for rid of hcfcs , the so-called soft cfcs that are such an important part of the cfc substitution scenario getting i was urged ."
but this is almost an underground activity .,this,is,is,this,but this is almost an underground activity .
it seems to me that such measurements are a vital part of any intellectually honest evaluation of the threat posed by cfcs .,it,seems,seems are,it measurements,that such measurements are a vital part of any intellectually honest evaluation of the threat posed by cfcs it seems to me .
"solving the global environmental problems we all face will require an unprecedented level of cooperation and communication among industry , policy makers and the scientific community world-wide .",we,face,face,we,"an unprecedented level of cooperation and communication among industry , policy makers and the scientific community world-wide the global environmental problems all we face solving will require ."
he said he expects the company to have $ 500 million in sales for this year .,he,said,expects said,he he,the company $ 500 million in sales to have for this year he expects he said .
"although it is not the first company to produce the thinner drives , which store information in personal computers , miniscribe says it is the first with an 80-megabyte drive ; the company plans to introduce a 120-megabyte drive next year .",miniscribe,says,plans is is says,company it it miniscribe,"although it is not the first company the thinner drives , which information store in personal computers to produce , it is the first with an 80-megabyte drive miniscribe says ; a 120-megabyte drive to introduce next year the company plans ."
he added that he expects to make a recommendation within a few weeks on whether miniscribe should file its own lawsuits against former company officers and directors .,he,added,expects added file,he he miniscribe,that a recommendation to make within a few weeks on whether its own lawsuits against former company officers and directors miniscribe should file he expects he added .
she retains her duties of human-resources director .,she,retains,retains,she,her duties of human-resources director she retains .
"when they return to their desks at 1 p.m. , they have pedaled 20 miles .",they,pedaled,return pedaled,they they,"they when return to their desks at 1 p.m. , they have pedaled 20 miles ."
"founded by bike enthusiasts rather than businessmen , specialized spotted the appeal of fat-tired bikes that go almost anywhere and began mass-producing them in 1981 .",specialized,spotted,spotted go,specialized bikes,"founded by bike enthusiasts rather than businessmen , the appeal of fat-tired bikes that go almost anywhere specialized spotted and them mass-producing began in 1981 ."
"with 65 % of its sales coming from mountain bikes , specialized is widely considered to be a market leader .",specialized,considered,considered coming,specialized %,"with 65 % of its sales coming from mountain bikes , to be a market leader specialized is widely considered ."
"at the same time , though , it must become more structured to better manage its growth .",it,become,become,it,"at the same time , , more structured its growth to better manage it though must become ."
"accessories not only sell faster than whole bikes , they also offer profit margins nearly double the 25 % to 30 % or so on sales of complete cycles .",they,offer,offer,they,"accessories not only sell faster than whole bikes , profit margins nearly double the 25 % to 30 % or so on sales of complete cycles they also offer ."
"at giant bicycle inc. , rancho dominguez , calif. , sales have tripled since the company entered the u.s. mountain-bike business in 1987 .",sales,tripled,entered tripled,company sales,"at giant bicycle inc. , rancho dominguez , calif. , sales have tripled since the u.s. mountain-bike business the company entered in 1987 ."
he is a senior partner with the law firm of riordan & mckinzie and is a partner in riordan venture management .,he,is,is,he,he is a senior partner with the law firm of riordan & mckinzie and is a partner in riordan venture management .
"he said he believes the bank loan , to be arranged by february , will supply about half of the financing .",he,said,supply believes said,loan he he,"about half of the financing the bank loan , to be arranged by february , will supply he believes he said ."
"but it showed strength throughout the session , hitting a low of only 2102.2 within the first few minutes of dealings .",it,showed,showed,it,"but strength it showed throughout the session , a low of only 2102.2 hitting within the first few minutes of dealings ."
"volume was only 256.6 million shares , breaking the previous 1989 low of 276.8 million shares recorded oct. 23 .",volume,was,was,volume,"volume was only 256.6 million shares , the previous 1989 low of 276.8 million shares recorded oct. 23 breaking ."
turnover was also down substantially from 840.8 million shares on friday .,turnover,was,was,turnover,turnover was also down substantially from 840.8 million shares on friday .
"dealers said the market was supported to some extent by a firmer pound , gains on wall street and shopping by market-makers to cover internal requirements for selected stocks in the 100-share index .",dealers,said,said supported,dealers market,"the market was supported to some extent by a firmer pound , gains on wall street and shopping by market-makers internal requirements for selected stocks in the 100-share index to cover dealers said ."
"prices were up across the board , with most blue-chip stocks registering solid gains .",prices,were,were registering,prices stocks,"prices were up across the board , with solid gains most blue-chip stocks registering ."
"though the market was stronger , dealers said fresh buying interest was sidelined ahead of a potential market-affecting debate in the house of commons set for tuesday .",dealers,said,sidelined was said,interest market dealers,"though the market was stronger , fresh buying interest was sidelined ahead of a potential market-affecting debate in the house of commons set for tuesday dealers said ."
"it was the most active of the 100-share index at 8.3 million shares , 6.5 million of which were traded by midday .",it,was,was,it,"it was the most active of the 100-share index at 8.3 million shares , 6.5 million of which were traded by midday ."
jaguar ended 22 higher at 747 .,jaguar,ended,ended,jaguar,jaguar ended 22 higher at 747 .
"dealers said fresh buying was drawn into jaguar after a senior executive of daimler-benz , the auto maker , told a british television interviewer during the weekend that the west german company held talks with the luxury auto maker over possible joint ventures .",dealers,said,held drawn said told,company buying dealers executive,"fresh buying was drawn into jaguar after a british television interviewer that talks with the luxury auto maker over possible joint ventures the west german company held a senior executive of daimler-benz , the auto maker , told during the weekend dealers said ."
"glaxo was the biggest gainer , jumping 35 to # 13.78 ( $ 21.72 ) on anticipation of a stock split next week .",glaxo,was,was,glaxo,"glaxo was the biggest gainer , 35 jumping to # 13.78 ( $ 21.72 ) on anticipation of a stock split next week ."
"in tokyo , stocks had a second-consecutive loss monday in quiet trading with the exception of concentrated buying in some incentive-backed issues .",stocks,had,had,stocks,"in tokyo , a second-consecutive loss stocks had monday in quiet trading with the exception of concentrated buying in some incentive-backed issues ."
traders said turnover was particularly thin as investors waited for wall street to set the direction for the week .,traders,said,set was said waited,street turnover traders investors,turnover was particularly thin as investors waited for the direction for the week wall street to set traders said .
investors welcomed the move .,investors,welcomed,welcomed,investors,the move investors welcomed .
"in addition , courtaulds said the moves are logical because they will allow both the chemicals and textile businesses to focus more closely on core activities .",courtaulds,said,said are allow,courtaulds moves they,"in addition , the moves are logical because both the chemicals and textile businesses to focus more closely on core activities they will allow courtaulds said ."
"though mr. packer has since sold his stake , courtaulds is moving to keep its institutional shareholders happy .",courtaulds,moving,moving sold,courtaulds packer,"though his stake mr. packer has since sold , its institutional shareholders happy to keep courtaulds is moving ."
september was the 10th consecutive month in which steel exports failed to reach the year-earlier level .,september,was,was failed,september exports,september was the 10th consecutive month in which the year-earlier level to reach steel exports failed .
"during the first hour of trading yesterday , prices fell as much as 1/4 point , or down about $ 2.50 for each $ 1,000 face amount .",prices,fell,fell,prices,"during the first hour of trading yesterday , prices fell as much as 1/4 point , or down about $ 2.50 for each $ 1,000 face amount ."
traders said most municipal bonds ended 1/2 point higher .,traders,said,said ended,traders bonds,most municipal bonds ended 1/2 point higher traders said .
rates are determined by the difference between the purchase price and face value .,rates,determined,determined,rates,rates are determined by the difference between the purchase price and face value .
"although the notes held at a price of 92 to 93 immediately after the reset , they started falling soon afterward .",they,started,held started,notes they,"although the notes held at a price of 92 to 93 immediately after the reset , falling soon afterward they started ."
this could mean diminished issuance of derivative mortgage issues during the next few weeks .,this,mean,mean,this,diminished issuance of derivative mortgage issues during the next few weeks this could mean .
"the pacs appeal to insurance companies and other investors because they have higher yields than topgrade corporate bonds and carry the guarantee of freddie mac and fannie mae , quasi-federal agencies .",they,have,have,they,"the pacs appeal to insurance companies and other investors because higher yields than topgrade corporate bonds they have and the guarantee of freddie mac and fannie mae , quasi-federal agencies carry ."
that compared with 49 such transactions totaling $ 28.7 billion as year earlier .,that,compared,compared,that,that compared with 49 such transactions $ 28.7 billion totaling as year earlier .
"in new york stock exchange composite trading , rymer closed yesterday at $ 10.875 , down 12.5 cents .",rymer,closed,closed,rymer,"in new york stock exchange composite trading , rymer closed down 12.5 cents yesterday at $ 10.875 , ."
it is also likely to bolster fears that the japanese will use their foothold in u.s. biotechnology concerns to gain certain trade and competitive advantages .,it,is,is use,it japanese,it is also likely fears that their foothold in u.s. biotechnology concerns the japanese will use certain trade and competitive advantages to gain to bolster .
chugai agreed then to fund certain associated research and development costs .,chugai,agreed,agreed,chugai,certain associated research and development costs to fund chugai agreed then .
he added that until now the japanese have only acquired equity positions in u.s. biotechnology companies .,he,added,acquired added,japanese he,that until now equity positions in u.s. biotechnology companies the japanese have only acquired he added .
"in 1988 , chugai had net income of $ 60 million on revenue of $ 991 million .",chugai,had,had,chugai,"in 1988 , net income of $ 60 million chugai had on revenue of $ 991 million ."
genprobe had a net loss of $ 9.5 million on revenue of $ 5.8 million .,genprobe,had,had,genprobe,a net loss of $ 9.5 million genprobe had on revenue of $ 5.8 million .
it was supposed to be a routine courtesy call .,it,supposed,supposed,it,to be a routine courtesy call it was supposed .
"and , despite its image as a technology superpower , japan has a lot of weaknesses .",japan,has,has,japan,"and , despite its image as a technology superpower , a lot of weaknesses japan has ."
where they lag behind the japanese is in turning the scientific inventiveness into improved production .,they,lag,lag,they,they where lag behind the japanese is in the scientific inventiveness turning into improved production .
"they believe technology is one of their best bets , and some soviet officials say moscow will even consider declassifying military know-how if the price is right .",they,believe,believe consider say is is,they moscow officials price technology,"technology is one of their best bets they believe , and military know-how declassifying moscow will even consider if the price is right some soviet officials say ."
japan is a major target for the soviets .,japan,is,is,japan,japan is a major target for the soviets .
"it scared brokers , but most survived .",it,scared,scared,it,"brokers it scared , but most survived ."
institutions had become active market players in the early 1970s and sought exchange seats to handle their own trades .,institutions,become,become,institutions,active market players institutions had become in the early 1970s and exchange seats sought their own trades to handle .
"for warner , meanwhile , it gives the company a second young partner with a finger on the pulse of the hottest trends in the music business .",it,gives,gives,it,"for warner , , a second young partner with a finger on the pulse of the hottest trends in the music business it meanwhile gives the company ."
"but rather than write off home fitness equipment , she traded up : ms. igdaloff just paid about $ 900 for a fancier stationary bike , with a timer , dials showing average and maximum speeds and a comfortable seat that feels almost like a chair .",she,traded,feels traded paid,seat she igdaloff,"but rather than home fitness equipment write off , she traded up : about $ 900 ms. igdaloff just paid for a fancier stationary bike , with a timer , dials average and maximum speeds showing and a comfortable seat that feels almost like a chair ."
"this conjures up images of a nation full of trim , muscular folks , and suggests couch potatoes are out of season .",this,conjures,are conjures,potatoes this,"images of a nation full of trim , muscular folks this conjures up , and couch potatoes are out of season suggests ."
but at least they show up .,they,show,show,they,but they at least show up .
"we did experience some difficulties with the initial lbo terms and , as your article made clear , successfully restructured our debt earlier this year , something those other retailers have yet to accomplish .",we,experience,have experience made,retailers we article,"some difficulties with the initial lbo terms we did experience and , as clear your article made , our debt successfully restructured earlier this year , something to accomplish those other retailers have yet ."
"when it comes to busting ghosts , the monroe , conn. , couple are perfect demons .",it,comes,comes are,it couple,"it when comes ghosts to busting , the monroe , conn. , couple are perfect demons ."
"when the weather cools , mr. baker says , hobos often hole up in abandoned houses .",hobos,hole,cools hole says,weather hobos baker,"the weather when cools , mr. baker says , hobos often hole up in abandoned houses ."
she declines to show them .,she,declines,declines,she,them to show she declines .
but survivors earn more .,survivors,earn,earn,survivors,but more survivors earn .
he says the department now has 75 openings and wants to hire 625 civil engineers over the next 15 months .,he,says,says has,he department,75 openings the department now has and 625 civil engineers to hire over the next 15 months wants he says .
but violation could bring substantial tax penalties to both employer and employees .,violation,bring,bring,violation,but substantial tax penalties violation could bring to both employer and employees .
"if brazil devises an economic strategy allowing it to resume growth and service debt , this could lead it to open up and deregulate its sheltered economy , analysts say , just as argentinian president carlos saul menem has been doing even though he was elected on a populist platform .",this,lead,doing lead say devises elected,menem this analysts brazil he,"if an economic strategy it growth and service debt to resume allowing brazil devises , it its sheltered economy to open up and deregulate this could lead , analysts say , as argentinian president carlos saul menem just has been doing though he even was elected on a populist platform ."
"despite valiant efforts by finance minister mailson ferreira da nobrega , inflation came to 36 % in september alone and is expected to top 1,000 % for the year .",inflation,came,came,inflation,"despite valiant efforts by finance minister mailson ferreira da nobrega , inflation came to 36 % in september alone and 1,000 % to top for the year is expected ."
"that might have been considered hyperinflation not long ago , but argentina endured price increases of almost 200 % in july before bringing the rate down sharply in august and september .",that,considered,endured considered,argentina that,"hyperinflation that might have been considered not long ago , but price increases of almost 200 % argentina endured in july before the rate bringing down sharply in august and september ."
officials also say a national electricity shortage might not be far off .,officials,say,say be,officials shortage,a national electricity shortage might not be far off officials also say .
"the 67-year-old mr. brizola has been vague about his intentions and often inflammatory in his rhetoric , but analysts say he probably would be pragmatic .",analysts,say,say,analysts,"the 67-year-old mr. brizola has been vague about his intentions and often inflammatory in his rhetoric , but he probably would be pragmatic analysts say ."
"humana contends that $ 8,000 represents an extreme case and that its regular charge for lithotripsy is $ 4,900 .",humana,contends,contends is,humana charge,"that an extreme case $ 8,000 represents and that its regular charge for lithotripsy is $ 4,900 humana contends ."
it also saves money .,it,saves,saves,it,money it also saves .
mitsui expects the antibiotic products to be exported to southeast asia and africa .,mitsui,expects,expects,mitsui,the antibiotic products to be exported to southeast asia and africa mitsui expects .
it also hopes to enter the u.s. market .,it,hopes,hopes,it,the u.s. market to enter it also hopes .
"in following several other oil and gas partnerships that have made the conversion to a corporation in the last year , nrm also noted that tax advantages for partnerships have diminished under new tax laws and said it would save $ 2 million a year in administrative costs from the change .",nrm,noted,noted diminished save,nrm advantages it,"in several other oil and gas partnerships that the conversion to a corporation have made in the last year following , that tax advantages for partnerships have diminished under new tax laws nrm also noted and $ 2 million a year in administrative costs it would save from the change said ."
"under the plan , nrm said holders of its common units will receive one share of new common stock in edisto resources corp. for every 14.97 common units owned .",nrm,said,receive said,holders nrm,"under the plan , one share of new common stock in edisto resources corp. holders of its common units will receive for every 14.97 common units owned nrm said ."
edisto currently is the general partner of nrm .,edisto,is,is,edisto,currently edisto is the general partner of nrm .
"as part of the transaction , edisto agreed to give mesa , an amarillo , texas , oil and gas partnership managed by t. boone pickens jr. , a seat on its board .",edisto,agreed,agreed,edisto,"as part of the transaction , a seat on its board to give mesa , an amarillo , texas , oil and gas partnership managed by t. boone pickens jr. , edisto agreed ."
nrm said its $ 2.60 senior cumulative convertible preferred units will be converted into an equal number of shares of $ 2.60 senior cumulative convertible preferred stock of edisto .,nrm,said,converted said,units nrm,its $ 2.60 senior cumulative convertible preferred units will be converted into an equal number of shares of $ 2.60 senior cumulative convertible preferred stock of edisto nrm said .
nrm said it expects unitholders to vote on the restructuring at a meeting dec. 15 .,nrm,said,expects said,it nrm,unitholders to vote on the restructuring at a meeting dec. 15 it expects nrm said .
analysts say additional investors transferred their assets into money funds this month .,analysts,say,say transferred,analysts investors,their assets additional investors transferred into money funds this month analysts say .
he notes that most of the net sales drop stemmed from a three-day period following the friday the 13th plunge .,he,notes,notes,he,that most of the net sales drop stemmed from a three-day period following the friday the 13th plunge he notes .
we keep wondering what mr. gates wanted to say .,we,keep,keep,we,what to say mr. gates wanted wondering we keep .
letting officials express their own nuances can be educational .,officials,express,express,officials,their own nuances officials express letting can be educational .
it is in the western interest to see mr. gorbachev succeed .,it,is,succeed is,gorbachev it,it is in the western interest mr. gorbachev succeed to see .
"even if the press is ready to seize and misinterpret , these are not very complicated thoughts .",these,are,are is,these press,"even if the press is ready to seize and misinterpret , these are not very complicated thoughts ."
it would allow all defendants to introduce statistical evidence showing racially disproportionate application of the death penalty in the past .,it,allow,allow,it,all defendants statistical evidence racially disproportionate application of the death penalty in the past showing to introduce it would allow .
and it would shift the burden to prosecutors to disprove that discrimination caused any statistical racial disparities .,it,shift,shift caused,it discrimination,and the burden it would shift to prosecutors that any statistical racial disparities discrimination caused to disprove .
"but if it survives , it could prompt other statutory changes , according to the mr. burr .",it,prompt,prompt survives,it it,"but if it survives , other statutory changes it could prompt , according to the mr. burr ."
narrowing the penalty in this fashion would clearly reduce whatever deterrent effect it now has .,it,has,has,it,whatever deterrent effect it now has the penalty narrowing in this fashion would clearly reduce .
"and that , in turn , would only strengthen the argument of those who oppose execution under any circumstances .",that,strengthen,strengthen oppose,that those,"and , in turn , the argument of those who execution under any circumstances oppose that would only strengthen ."
he could rule as early as today on the motion seeking a temporary injunction against the dow jones offer .,he,rule,rule,he,he could rule as early as today on the motion a temporary injunction against the dow jones offer seeking .
he also contended that the plaintiffs failed to cite any legal authority that would justify such an injunction .,he,contended,contended failed,he plaintiffs,that any legal authority that such an injunction would justify to cite the plaintiffs failed he also contended .
nothing was going to hold up the long-delayed settlement of britton vs. thomasini .,nothing,going,going,nothing,the long-delayed settlement of britton vs. thomasini to hold up nothing was going .
"lights flickered on and off ; plaster dropped from the ceiling , the walls still shook and an evacuation alarm blared outside .",lights,flickered,flickered shook blared dropped,lights walls alarm plaster,"lights flickered on and off ; plaster dropped from the ceiling , the walls still shook and an evacuation alarm blared outside ."
edison said the acquired stores would be integrated into its current operations .,edison,said,said integrated,edison stores,the acquired stores would be integrated into its current operations edison said .
chrysler has had to temporarily close the st. louis and toledo plants recently because of excess inventories of vehicles built there .,chrysler,had,had,chrysler,the st. louis and toledo plants to temporarily close chrysler has had recently because of excess inventories of vehicles built there .
"already chrysler has closed the kenosha , wis. , plant it acquired when it bought american motors corp. in 1987 .",chrysler,closed,closed bought acquired,chrysler it it,"the kenosha , wis. , plant it acquired american motors corp. it when bought in 1987 chrysler already has closed ."
"chrysler has also launched a $ 1 billion cost-cutting program that will cut about 2,300 white-collar workers from the payroll in the next few months .",chrysler,launched,launched,chrysler,"a $ 1 billion cost-cutting program that about 2,300 white-collar workers will cut from the payroll in the next few months chrysler has also launched ."
"revco reacted cautiously , saying the plan would add $ 260 million of new debt to the highly leveraged company .",revco,reacted,add reacted,plan revco,"$ 260 million of new debt the plan would add to the highly leveraged company saying revco reacted cautiously , ."
"acadia would sell up to 10 % of the equity in the reorganized company to creditors and bondholders in exchange for the cash distribution , but creditors and bondholders would receive no discount for their shares .",acadia,sell,receive sell,creditors acadia,"up to 10 % of the equity in the reorganized company acadia would sell to creditors and bondholders in exchange for the cash distribution , but no discount creditors and bondholders would receive for their shares ."
declines came because of concern that demand for copper may slow down .,declines,came,came slow,declines demand,declines came because of concern that demand for copper may slow down .
at the time merchants were asking for premiums of about five cents a pound .,merchants,asking,asking,merchants,at the time merchants were asking for premiums of about five cents a pound .
"prices fell through levels regarded as important support areas , which added to the selling .",prices,fell,fell,prices,"which added to the selling prices fell through levels regarded as important support areas , ."
japan normally depends heavily on the highland valley and cananea mines as well as the bougainville mine in papua new guinea .,japan,depends,depends,japan,japan normally depends heavily on the highland valley and cananea mines as well as the bougainville mine in papua new guinea .
"outside the u.s. , he said , producer stocks at the end of august were 273,000 tons , down 3,000 tons from the end of july .",he,said,said were,he stocks,"outside the u.s. , he said , producer stocks at the end of august were 273,000 tons , down 3,000 tons from the end of july ."
"according to one analyst , prices opened higher because of reports over the weekend that brazil and colombia , at the pan-american summit meeting in costa rica , had agreed to a reduction in their coffee export quotas for the sake of creating a new agreement .",prices,opened,agreed opened,brazil prices,"according to one analyst , prices opened higher because of reports over the weekend that , at the pan-american summit meeting in costa rica , brazil and colombia had agreed to a reduction in their coffee export quotas for the sake of a new agreement creating ."
"permission is far from automatic : the soviets have the legal right to turn down applications and impose conditions , and they appear to be exercising these powers .",permission,is,is have appear,permission soviets they,"permission is far from automatic : the legal right applications to turn down and conditions impose the soviets have , and these powers to be exercising they appear ."
"but that changed following a resolution from the supreme soviet banning cooperatives from operating in some areas of the economy , and permitting activity in others only if the cooperatives are under contract to the state .",that,changed,changed are,that cooperatives,"but that changed following a resolution from the supreme soviet cooperatives banning from operating in some areas of the economy , and activity permitting in others only if the cooperatives are under contract to the state ."
"in doing so , he neither rejected a socialist planned economy nor embraced the free market .",he,rejected,rejected,he,"in doing so , a socialist planned economy he neither rejected nor the free market embraced ."
"at the same time , he must give it sufficient freedom to provide the economic benefits so desperately needed .",he,give,give,he,"at the same time , sufficient freedom the economic benefits so desperately needed to provide he must give it ."
it is the promise of economic returns that is supposed to make the corporatist model attractive to both the party and labor .,it,is,is,it,it is the promise of economic returns that the corporatist model attractive to both the party and labor to make is supposed .
"within the alliance it is supposed to act as a balancing force , guarding against excessive control by government or abuse of its economic position by business , for either could result in a deterioration of its living standards ( under the new resolutions , workers councils may demand that a cooperative be closed or its prices be reduced ) .",it,supposed,closed demand supposed reduced,cooperative councils it prices,"within the alliance guarding against excessive control by government or abuse of its economic position by business to act as a balancing force , it is supposed , for either could result in a deterioration of its living standards ( under the new resolutions , that a cooperative be closed or its prices be reduced workers councils may demand ) ."
"it is possible that , in perpetuating such myths , the ground is being laid for the arrest of opposition activists on the ground of terrorism .",it,is,is laid,it ground,"it is possible that , in such myths perpetuating , the ground is being laid for the arrest of opposition activists on the ground of terrorism ."
"quotron also provides trading and other systems , services for brokerage firms , and communications-network services .",quotron,provides,provides,quotron,"trading and other systems , services for brokerage firms , and communications-network services quotron also provides ."
"this past summer , quotron sold its customer-service unit , employing 600 , to phoenix technologies inc. , a closely held computer-service firm in valley forge , pa .",quotron,sold,sold,quotron,"this past summer , its customer-service unit , 600 employing , quotron sold to phoenix technologies inc. , a closely held computer-service firm in valley forge , pa ."
"had the contest gone a full seven games , abc could have reaped an extra $ 10 million in ad sales on the seventh game alone , compared with the ad take it would have received for regular prime-time shows .",abc,reaped,received reaped gone,it abc contest,"a full seven games the contest had gone , an extra $ 10 million in ad sales abc could have reaped on the seventh game alone , compared with the ad take it would have received for regular prime-time shows ."
abc had based its budget for baseball on a six-game series .,abc,based,based,abc,its budget for baseball abc had based on a six-game series .
but interest instead decreased .,interest,decreased,decreased,interest,but interest instead decreased .
but interest waned as the day wore on and investors looked ahead to the release later this week of two important economic reports .,interest,waned,waned looked wore,interest investors day,but interest waned as the day wore on and investors looked ahead to the release later this week of two important economic reports .
"japan may be a tough market for outsiders to penetrate , and the u.s. is hopelessly behind japan in certain technologies .",outsiders,penetrate,penetrate is,outsiders u.s.,"japan may be a tough market for outsiders to penetrate , and the u.s. is hopelessly behind japan in certain technologies ."
"but for now , at least , americans are far better at making pcs and the software that runs them .",americans,are,are runs,americans software,"but for now , at least , americans are far better at pcs and the software that them runs making ."
"in the u.s. , pcs commonly perform many tasks and plug into a broad network .",pcs,perform,perform,pcs,"in the u.s. , many tasks pcs commonly perform and plug into a broad network ."
others analyze the data .,others,analyze,analyze,others,the data others analyze .
"to transfer information from one to the other , employees make printouts and enter the data manually .",employees,make,make,employees,"information to transfer from one to the other , printouts employees make and the data enter manually ."
"to transmit charts to branch offices , they use a fax machine .",they,use,use,they,"charts to transmit to branch offices , a fax machine they use ."
"but early on , ibm offered its basic design to anybody wanting to copy it .",ibm,offered,offered,ibm,"but , its basic design ibm early on offered to anybody it to copy wanting ."
"while tens of thousands of software packages using the ibm standard are available in the u.s. , they say only about 8,000 are written for nec .",they,say,say are,they tens,"while tens of thousands of software packages the ibm standard using are available in the u.s. , only about 8,000 are written for nec they say ."
it has won about 15 % of the retail pc market .,it,won,won,it,about 15 % of the retail pc market it has won .
"though no formal trade barriers exist , the japanese computer industry is difficult for outsiders to enter .",outsiders,enter,enter is exist,outsiders industry barriers,"though no formal trade barriers exist , the japanese computer industry is difficult for outsiders to enter ."
"and because general retail centers such as computerland have little presence in japan , sales remain in the iron grip of established computer makers .",sales,remain,have remain,centers sales,"and because little presence general retail centers such as computerland have in japan , sales remain in the iron grip of established computer makers ."
they long made little effort here .,they,made,made,they,little effort they long made here .
critics also say american companies charge too much .,critics,say,charge say,companies critics,too much american companies charge critics also say .
"earlier this year , it introduced a much more powerful kanji operating system and a kanji laser printer .",it,introduced,introduced,it,"earlier this year , a much more powerful kanji operating system and a kanji laser printer it introduced ."
ibm just last year started selling its first machine that could run in both japanese and english and that substantially enhances compatibility with its american products .,ibm,started,started,ibm,just last year its first machine that could run in both japanese and english and that compatibility with its american products substantially enhances selling ibm started .
timing is of the essence with ru-486 .,timing,is,is,timing,timing is of the essence with ru-486 .
"it is most effective taken about a week after a woman misses her menstrual period up through the seventh week of pregnancy , when it is markedly less effective .",it,is,is misses is,it woman it,"it is most effective taken about a week her menstrual period a woman after misses up through the seventh week of pregnancy , when it is markedly less effective ."
( roussel reportedly has every pill marked and accounted for to make sure none slips into the black market . ),roussel,has,has slips marked,roussel none pill,( sure none slips into the black market to make every pill marked and accounted for roussel reportedly has ) .
"we do not know whether ru-486 will be as disastrous as some of the earlier fertility-control methods released to unblinking , uncritical cheers from educated people who should have known better .",we,know,known know,people we,"whether ru-486 will be as disastrous as some of the earlier fertility-control methods released to unblinking , uncritical cheers from educated people who should have known better we do not know ."
"kidder so far this year has executed a monthly average of 37.8 million shares in index-arbitrage trading , and is second only to morgan stanley in overall program trading , which includes index arbitrage .",kidder,executed,executed includes,kidder trading,"a monthly average of 37.8 million shares in index-arbitrage trading kidder so far this year has executed , and is second only to morgan stanley in overall program trading , which index arbitrage includes ."
kidder has generally been sensitive to suggestions that ge makes decisions for its kidder unit .,ge,makes,makes,ge,kidder has generally been sensitive to suggestions that decisions ge makes for its kidder unit .
and there was speculation yesterday that fidelity investments and other large mutual-fund companies might soon follow the lead of kemper corp. and other institutions in cutting off trading business to securities firms that do program trading .,speculation,was,was do follow,speculation firms investments,and that the lead of kemper corp. and other institutions in trading business to securities firms that program trading do cutting off fidelity investments and other large mutual-fund companies might soon follow speculation there was yesterday .
"he was sentenced to 500 hours of community service and restitution to the museum of $ 45,000 .",he,sentenced,sentenced,he,"he was sentenced to 500 hours of community service and restitution to the museum of $ 45,000 ."
"valued at $ 1.3 million , it was part of a four-crate shipment .",it,was,was,it,"valued at $ 1.3 million , it was part of a four-crate shipment ."
then they took the art to acapulco and began to trade some of it for cocaine .,they,took,took,they,the art they then took to acapulco and some of it to trade for cocaine began .
"he painted one himself in the style of john haberle and sold it as a 19th-century original to antique dealers in woodbridge , conn .",he,painted,painted,he,"one he painted himself in the style of john haberle and it sold as a 19th-century original to antique dealers in woodbridge , conn ."
"they persuaded mr. trotter to take it back and , with the help of the fbi , taped their conversation with him .",they,persuaded,persuaded,they,"mr. trotter it to take back they persuaded and , with the help of the fbi , their conversation with him taped ."
"ford said the term on its warranty is already six years or 60,000 miles .",ford,said,said is,ford term,"the term on its warranty is already six years or 60,000 miles ford said ."
"ford also offered the low financing rate option on 1989-model broncos , which previously carried a $ 750 cash discount .",ford,offered,carried offered,broncos ford,"the low financing rate option ford on 1989-model broncos , which a $ 750 cash discount previously carried also offered ."
ford said the new offer will begin saturday and run indefinitely .,ford,said,said begin,ford offer,the new offer will begin saturday and run indefinitely ford said .
